序号	基金代码	基金简称	日期	单位净值	累计净值	日增长率	近1周	近1月	近3月	近6月	近1年	近2年	近3年	今年来	成立来	自定义 
3125	21470	华安中证全指	8月5日	0.9746	0.9746	-0.22%	0.33%	7.18%	12.49%	11.96%	---	---	---	7.22%	-2.54%	-2.54%
3126	23110	安信一带一路	8月5日	1.8339	1.8339	0.63%	-1.69%	8.34%	17.79%	13.01%	---	---	---	---	11.20%	11.20%
3127	22475	国泰中证畜牧	8月5日	0.7809	0.7809	0.85%	0.28%	3.50%	7.46%	14.25%	---	---	---	10.36%	3.51%	3.51%
3128	22494	国泰上证综合	8月5日	1.2723	1.2723	0.92%	0.08%	4.58%	11.98%	14.00%	---	---	---	10.59%	7.90%	7.90%
3129	22501	国泰中证煤炭	8月5日	1.9305	1.9305	1.21%	-1.17%	7.15%	11.76%	3.94%	---	---	---	-4.05%	-7.88%	-7.88%
3130	21750	易方达创业板	8月5日	1.1801	1.1801	0.39%	-1.91%	10.19%	26.28%	19.71%	---	---	---	19.43%	18.01%	18.01%
3131	22729	中银上证科创	8月5日	1.079	1.079	0.37%	-1.49%	6.53%	4.01%	6.88%	---	---	---	7.89%	7.90%	7.90%
3132	22942	泰康中证A5	8月5日	1.0296	1.0363	0.64%	-1.28%	4.27%	10.35%	9.86%	---	---	---	6.84%	6.52%	6.52%
3133	23271	华富中证5年	8月5日	1.0635	1.0635	0.00%	0.23%	-0.36%	0.06%	0.10%	---	---	---	---	-0.93%	-0.93%
3134	22426	泰康中证A5	8月5日	1.0248	1.0315	0.64%	-1.27%	4.27%	10.36%	9.87%	---	---	---	6.84%	3.16%	3.16%
3135	22427	泰康中证A5	8月5日	1.0232	1.0299	0.64%	-1.28%	4.26%	10.29%	9.75%	---	---	---	6.72%	3.00%	3.00%
3136	21931	兴业华证沪港	8月5日	1.1215	1.1215	1.08%	-1.37%	4.98%	12.33%	14.21%	---	---	---	12.22%	12.15%	12.15%
3137	21932	兴业华证沪港	8月5日	1.1199	1.1199	1.08%	-1.37%	4.96%	12.27%	14.09%	---	---	---	12.08%	11.99%	11.99%
3138	22440	万家中证A5	8月5日	1.0568	1.0568	0.63%	-1.23%	4.15%	10.03%	9.16%	---	---	---	7.13%	5.68%	5.68%
3139	22461	华商中证A5	8月5日	1.0937	1.0937	0.68%	-0.41%	5.44%	12.31%	14.08%	---	---	---	12.37%	9.37%	9.37%
3140	22485	国金中证A5	8月5日	1.1357	1.1357	0.69%	-1.17%	4.23%	11.69%	16.90%	---	---	---	13.67%	13.57%	13.57%
3141	22392	景顺长城中债	8月5日	1.0113	1.0113	0.00%	0.13%	-0.07%	0.35%	0.50%	---	---	---	0.59%	1.13%	1.13%
3142	21799	嘉实中证A1	8月5日	1.0349	1.0349	0.56%	-1.60%	2.18%	7.59%	6.91%	---	---	---	4.35%	3.49%	3.49%
3143	21800	嘉实中证A1	8月5日	1.0332	1.0332	0.56%	-1.61%	2.16%	7.51%	6.76%	---	---	---	4.17%	3.32%	3.32%
3144	22665	鹏华中证A5	8月5日	1.0965	1.0965	0.62%	-1.35%	3.80%	9.68%	8.72%	---	---	---	9.67%	9.65%	9.65%
3145	22873	华夏公用事业	8月5日	0.9849	0.9849	0.45%	-0.54%	-0.39%	2.62%	4.65%	---	---	---	-1.04%	-1.51%	-1.51%
3146	22367	贝莱德沪深3	8月5日	1.0966	1.0966	0.73%	-1.20%	2.93%	8.34%	8.38%	---	---	---	6.06%	9.66%	9.66%
3147	22429	天弘中证A5	8月5日	1.0515	1.0515	0.65%	-1.26%	4.26%	10.31%	9.63%	---	---	---	6.63%	5.15%	5.15%
3148	22474	兴证全球中证	8月5日	1.0655	1.0655	0.78%	-0.79%	4.79%	12.45%	11.33%	---	---	---	8.06%	6.55%	6.55%
3149	18383	招商上证综合	8月5日	1.152	1.152	0.93%	0.13%	3.44%	14.06%	14.76%	---	---	---	---	15.20%	15.20%
3150	18384	招商上证综合	8月5日	1.1502	1.1502	0.92%	0.12%	3.41%	13.97%	14.60%	---	---	---	---	15.02%	15.02%
3151	22481	国泰中证动漫	8月5日	1.4367	1.4367	1.64%	3.29%	3.53%	21.14%	25.07%	---	---	---	33.80%	18.58%	18.58%
3152	22965	广发中证50	8月5日	1.4916	1.4916	0.63%	-0.78%	6.51%	12.57%	12.78%	---	---	---	10.70%	6.11%	6.11%
3153	22967	万家中证A5	8月5日	1.0567	1.0567	0.63%	-1.23%	4.15%	10.03%	9.16%	---	---	---	7.14%	6.46%	6.46%
3154	22950	华泰柏瑞上证	8月5日	0.8383	0.8383	0.38%	-1.48%	6.50%	3.89%	6.86%	---	---	---	6.10%	5.89%	5.89%
3155	22894	景顺长城中证	8月5日	1.0123	1.0123	0.64%	-1.27%	4.18%	10.08%	9.46%	---	---	---	6.48%	5.65%	5.65%
3156	22725	博时上证科创	8月5日	1.0955	1.0955	-0.01%	-1.27%	7.29%	3.49%	13.25%	---	---	---	---	9.55%	9.55%
3157	23183	太平中证红利	8月5日	1.0696	1.0696	1.03%	0.06%	1.79%	7.25%	7.49%	---	---	---	---	6.96%	6.96%
3158	21877	中欧沪深30	8月5日	1.0613	1.0613	0.76%	-1.13%	3.89%	10.52%	9.60%	---	---	---	5.96%	6.13%	6.13%
3159	21878	中欧沪深30	8月5日	1.0594	1.0594	0.75%	-1.14%	3.86%	10.43%	9.46%	---	---	---	5.80%	5.94%	5.94%
3160	21658	华安恒生生物	8月5日	1.7577	1.7577	3.52%	-1.32%	18.42%	43.53%	80.04%	---	---	---	81.66%	75.77%	75.77%
3161	22544	天弘中证科技	8月5日	1.273	1.273	0.66%	-1.15%	8.69%	16.82%	12.95%	---	---	---	14.90%	11.92%	11.92%
3162	22535	天弘中债3-	8月5日	1.0336	1.0717	0.00%	0.12%	-0.23%	0.14%	-0.04%	---	---	---	-0.06%	2.13%	2.13%
3163	22353	华泰紫金中债	8月5日	1.0055	1.0055	0.00%	0.12%	-0.07%	0.28%	0.44%	---	---	---	---	0.55%	0.55%
3164	22666	鹏华中证A5	8月5日	1.0951	1.0951	0.62%	-1.35%	3.77%	9.62%	8.61%	---	---	---	9.53%	9.51%	9.51%
3165	22586	国泰中证钢铁	8月5日	1.3534	1.3534	1.49%	-1.85%	9.11%	14.63%	19.17%	---	---	---	17.26%	13.84%	13.84%
3166	22707	银河中证A5	8月5日	1.0692	1.0815	0.57%	-1.16%	4.03%	8.44%	7.48%	---	---	---	8.24%	8.24%	8.24%
3167	22860	中银沪深30	8月5日	1.0636	1.0636	0.77%	-1.11%	3.82%	10.34%	6.35%	---	---	---	---	6.36%	6.36%
3168	23108	广发中证A5	8月5日	1.0504	1.0504	0.52%	-2.05%	2.62%	7.36%	---	---	---	---	---	5.04%	5.04%
3169	23109	广发中证A5	8月5日	1.0495	1.0495	0.52%	-2.05%	2.60%	7.30%	---	---	---	---	---	4.95%	4.95%
3170	22514	人保中证80	8月5日	1.0756	1.0756	0.63%	-1.40%	3.42%	8.01%	6.74%	---	---	---	7.55%	7.56%	7.56%
3171	22563	农银中证同业	8月5日	1.0098	1.0098	0.00%	0.05%	0.08%	0.39%	0.76%	---	---	---	0.88%	0.98%	0.98%
3172	22866	博道沪深30	8月5日	1.1302	1.1302	0.94%	-0.57%	4.45%	12.94%	12.74%	---	---	---	---	13.02%	13.02%
3173	22867	博道沪深30	8月5日	1.1278	1.1278	0.94%	-0.57%	4.43%	12.83%	12.50%	---	---	---	---	12.78%	12.78%
3174	23022	交银中证A5	8月5日	1.0629	1.0629	0.62%	-1.21%	4.37%	10.28%	6.31%	---	---	---	---	6.29%	6.29%
3175	22925	易方达中证红	8月5日	1.2918	1.2918	1.02%	0.05%	1.88%	7.60%	8.74%	---	---	---	3.68%	4.01%	4.01%
3176	22483	国泰中证全指	8月5日	1.4157	1.4157	0.88%	0.63%	3.56%	6.65%	4.18%	---	---	---	4.33%	4.85%	4.85%
3177	22681	华泰柏瑞中韩	8月5日	1.3895	1.3895	0.83%	-1.19%	1.84%	12.25%	12.21%	---	---	---	16.13%	19.13%	19.13%
3178	22689	申万菱信中证	8月5日	1.0563	1.0563	0.65%	-0.72%	1.83%	6.84%	7.20%	---	---	---	5.84%	5.63%	5.63%
3179	22699	华泰柏瑞沪深	8月5日	1.0216	1.0216	0.76%	-1.15%	3.48%	9.96%	9.12%	---	---	---	5.64%	8.17%	8.17%
3180	23039	汇安中证A5	8月5日	1.0579	1.0579	0.64%	-1.26%	4.14%	9.98%	5.79%	---	---	---	---	5.79%	5.79%
3181	24001	农银上证科创	8月5日	1.0618	1.0618	0.24%	-1.75%	6.16%	---	---	---	---	---	---	6.18%	6.18%
3182	24003	汇添富国证自	8月5日	1.0636	1.0636	0.82%	-0.41%	2.89%	---	---	---	---	---	---	6.36%	6.36%
3183	22101	嘉实彭博国开	8月5日	1.0719	1.0719	0.00%	0.11%	-0.27%	0.07%	---	---	---	---	---	0.13%	0.13%
3184	23050	交银上证科创	8月5日	1.128	1.128	0.45%	0.28%	9.82%	13.24%	---	---	---	---	---	12.80%	12.80%
3185	23051	交银上证科创	8月5日	1.127	1.127	0.45%	0.27%	9.80%	13.18%	---	---	---	---	---	12.70%	12.70%
3186	23911	国联上证科创	8月5日	1.098	1.098	0.62%	0.36%	9.55%	---	---	---	---	---	---	9.80%	9.80%
3187	23442	前海开源北证	8月5日	1.1088	1.1088	0.30%	-1.62%	1.33%	6.95%	---	---	---	---	---	10.88%	10.88%
3188	22636	宏利中证同业	8月5日	1.0065	1.0065	0.00%	0.04%	0.11%	0.41%	---	---	---	---	---	0.65%	0.65%
3189	23476	农银中证A5	8月5日	1.0739	1.0739	0.76%	-1.00%	3.80%	7.68%	---	---	---	---	---	7.39%	7.39%
3190	23426	中欧恒生沪深	8月5日	0.9531	0.9531	0.65%	-3.33%	2.82%	3.74%	---	---	---	---	---	-4.69%	-4.69%
3191	23427	中欧恒生沪深	8月5日	0.9521	0.9521	0.64%	-3.34%	2.79%	3.66%	---	---	---	---	---	-4.79%	-4.79%
3192	22820	融通中证A5	8月5日	1.059	1.059	0.66%	-1.09%	3.64%	5.76%	---	---	---	---	---	5.90%	5.90%
3193	22821	融通中证A5	8月5日	1.0581	1.0581	0.65%	-1.09%	3.62%	5.70%	---	---	---	---	---	5.81%	5.81%
3194	23182	太平中证红利	8月5日	1.0707	1.0707	1.03%	0.06%	1.81%	7.31%	7.59%	---	---	---	---	7.07%	7.07%
3195	24038	银华恒生港股	8月5日	1.1536	1.1536	1.12%	0.44%	9.84%	13.69%	---	---	---	---	---	15.36%	15.36%
3196	23711	中金中证优选	8月5日	2.2389	2.2389	1.06%	0.07%	2.63%	11.32%	---	---	---	---	---	8.33%	8.33%
3197	23638	国泰恒生A股	8月5日	1.1328	1.1328	0.39%	-1.32%	9.78%	22.73%	---	---	---	---	---	13.28%	13.28%
3198	23639	国泰恒生A股	8月5日	1.1319	1.1319	0.39%	-1.33%	9.75%	22.66%	---	---	---	---	---	13.19%	13.19%
3199	23254	汇添富中证全	8月5日	0.9356	0.9356	-0.06%	-0.81%	7.58%	10.10%	---	---	---	---	---	-6.44%	-6.44%
3200	23255	汇添富中证全	8月5日	0.9347	0.9347	-0.05%	-0.81%	7.56%	10.04%	---	---	---	---	---	-6.53%	-6.53%
3201	23467	华安中证A5	8月5日	1.0088	1.0088	0.89%	-0.56%	0.34%	0.90%	---	---	---	---	---	0.88%	0.88%
3202	23998	易方达上证科	8月5日	1.1479	1.1479	0.53%	0.67%	11.32%	14.79%	---	---	---	---	---	14.79%	14.79%
3203	22756	鹏扬中证A5	8月5日	1.0606	1.0606	0.72%	-0.58%	4.89%	12.14%	---	---	---	---	---	6.06%	6.06%
3204	24161	大成北证50	8月5日	1.0121	1.0121	0.23%	-1.83%	0.96%	---	---	---	---	---	---	1.21%	1.21%
3205	24162	大成北证50	8月5日	1.0116	1.0116	0.22%	-1.84%	0.93%	---	---	---	---	---	---	1.16%	1.16%
3206	23565	易方达科创人	8月5日	1.0901	1.0901	0.08%	0.29%	12.47%	---	---	---	---	---	---	9.01%	9.01%
3207	23423	东财沪深30	8月5日	1.0538	1.0538	0.76%	-1.10%	3.28%	9.73%	---	---	---	---	---	4.37%	4.37%
3208	23462	中欧中证人工	8月5日	1.1231	1.1231	0.37%	-0.65%	12.22%	15.94%	---	---	---	---	---	12.31%	12.31%
3209	23499	博道中证80	8月5日	1.1217	1.1217	0.94%	-0.28%	5.57%	14.01%	---	---	---	---	---	12.17%	12.17%
3210	24037	银华恒生港股	8月5日	1.1541	1.1541	1.13%	0.45%	9.85%	13.74%	---	---	---	---	---	15.41%	15.41%
3211	24039	银华恒生港股	8月5日	1.1538	1.1538	1.12%	0.45%	9.84%	13.71%	---	---	---	---	---	15.38%	15.38%
3212	24069	上银中证半导	8月5日	1.0651	1.0651	0.16%	-3.04%	4.41%	---	---	---	---	---	---	6.51%	6.51%
3213	24060	汇添富中证光	8月5日	1.118	1.118	0.94%	-2.37%	5.52%	12.43%	---	---	---	---	---	11.80%	11.80%
3214	23432	天弘中证A5	8月5日	0.9998	0.9998	0.45%	-1.71%	-0.08%	---	---	---	---	---	---	-0.02%	-0.02%
3215	22311	永赢中证50	8月5日	1.0828	1.0828	0.81%	-0.91%	8.18%	16.37%	---	---	---	---	---	8.28%	8.28%
3216	23065	申万菱信沪深	8月5日	1.0903	1.0903	1.10%	0.12%	0.87%	10.39%	9.03%	---	---	---	---	9.03%	9.03%
3217	23052	交银中证A5	8月5日	1.0425	1.0425	0.52%	-1.97%	2.40%	4.15%	---	---	---	---	---	4.25%	4.25%
3218	23815	泰康中债1-	8月5日	1.0018	1.0018	-0.01%	0.16%	-0.21%	0.17%	---	---	---	---	---	0.18%	0.18%
3219	23252	天弘上证18	8月5日	1.061	1.061	0.72%	-0.94%	3.87%	7.76%	6.06%	---	---	---	---	6.10%	6.10%
3220	23862	国投瑞银中证	8月5日	1.0554	1.0554	0.78%	-0.95%	3.64%	---	---	---	---	---	---	5.54%	5.54%
3221	23861	国投瑞银中证	8月5日	1.0562	1.0562	0.78%	-0.94%	3.69%	---	---	---	---	---	---	5.62%	5.62%
3222	23268	合煦智远中证	8月5日	1.0033	1.0033	0.00%	0.03%	-0.07%	0.12%	---	---	---	---	---	0.33%	0.33%
3223	23521	博时上证科创	8月5日	0.9853	0.9853	0.07%	0.25%	12.27%	6.80%	---	---	---	---	---	-1.47%	-1.47%
3224	23548	平安上证18	8月5日	1.0699	1.0699	0.69%	-1.01%	3.67%	7.04%	---	---	---	---	---	6.99%	6.99%
3225	23519	国投瑞银上证	8月5日	1.1832	1.1832	0.17%	0.50%	15.05%	25.31%	---	---	---	---	---	18.32%	18.32%
3226	22782	中泰中证A5	8月5日	1.0635	1.0635	0.59%	-1.22%	4.02%	9.62%	---	---	---	---	---	6.35%	6.35%
3227	23395	宝盈北证50	8月5日	1.0624	1.0624	0.24%	-1.90%	1.34%	7.26%	---	---	---	---	---	6.24%	6.24%
3228	23482	万家中证港股	8月5日	1.5758	1.5758	4.25%	-1.33%	20.44%	51.04%	---	---	---	---	---	57.58%	57.58%
3229	23518	国投瑞银上证	8月5日	1.1843	1.1843	0.17%	0.50%	15.07%	25.39%	---	---	---	---	---	18.43%	18.43%
3230	23367	海富通中证A	8月5日	1.0902	1.0902	0.72%	-1.05%	4.42%	8.93%	---	---	---	---	---	9.02%	9.02%
3231	23483	中金中证A5	8月5日	1.0597	1.0597	0.62%	-1.18%	4.19%	10.10%	---	---	---	---	---	5.97%	5.97%
3232	22325	长城中证港股	8月4日	1.1351	1.1441	0.44%	-2.32%	2.98%	15.93%	---	---	---	---	---	14.44%	---
3233	23104	中银中证港股	8月5日	1.0059	1.0059	0.84%	-0.93%	0.47%	---	---	---	---	---	---	0.59%	0.59%
3234	23852	富国上证科创	8月5日	1.1396	1.1396	0.92%	-2.88%	7.03%	13.98%	---	---	---	---	---	13.96%	13.96%
3235	22382	建信中证A股	8月5日	1.1463	1.1463	0.77%	0.43%	7.38%	14.33%	---	---	---	---	---	14.63%	14.63%
3236	23597	景顺长城中证	8月5日	1.6461	1.6461	4.01%	-1.18%	19.66%	52.46%	---	---	---	---	---	64.63%	64.63%
3237	23827	华商中证50	8月5日	1.1517	1.1517	0.93%	2.46%	11.84%	---	---	---	---	---	---	15.17%	15.17%
3238	23505	兴银中证港股	8月5日	1.0873	1.0873	1.09%	-2.04%	7.63%	11.02%	---	---	---	---	---	8.73%	8.73%
3239	23506	兴银中证港股	8月5日	1.0858	1.0858	1.09%	-2.05%	7.59%	10.91%	---	---	---	---	---	8.58%	8.58%
3240	23552	银华上证科创	8月5日	0.9817	0.9817	0.08%	0.16%	11.84%	6.28%	---	---	---	---	---	-1.83%	-1.83%
3241	23517	华泰保兴中证	8月5日	1.0474	1.0474	0.63%	-0.78%	3.37%	---	---	---	---	---	---	4.74%	4.74%
3242	23530	永赢国证通用	8月5日	1.0576	1.0576	0.69%	1.36%	7.35%	20.20%	---	---	---	---	---	5.76%	5.76%
3243	23257	国融中证同业	8月5日	1.0052	1.0052	0.00%	0.02%	0.08%	0.33%	---	---	---	---	---	0.52%	0.52%
3244	23620	华夏中证A5	8月5日	1.1296	1.1296	0.75%	-0.68%	4.49%	12.31%	---	---	---	---	---	12.96%	12.96%
3245	23700	招商中债1-	8月5日	1.0527	1.0571	-0.01%	0.13%	-0.16%	0.26%	---	---	---	---	---	0.75%	0.75%
3246	23461	中欧中证人工	8月5日	1.1241	1.1241	0.38%	-0.65%	12.25%	16.02%	---	---	---	---	---	12.41%	12.41%
3247	24190	华泰柏瑞恒生	8月5日	1.0296	1.0296	0.56%	-2.31%	1.52%	---	---	---	---	---	---	2.96%	2.96%
3248	23243	中欧恒生消费	8月5日	1.0322	1.0322	0.60%	-2.34%	1.95%	6.85%	---	---	---	---	---	3.22%	3.22%
3249	23120	民生加银中证	8月5日	1.1203	1.1203	0.68%	-0.17%	5.47%	12.71%	---	---	---	---	---	12.03%	12.03%
3250	23298	汇添富中证A	8月5日	1.149	1.149	0.82%	-0.85%	4.99%	13.92%	---	---	---	---	---	14.90%	14.90%
3251	23326	路博迈中证A	8月5日	1.0444	1.0444	0.89%	-0.48%	2.73%	10.02%	---	---	---	---	---	4.44%	4.44%
3252	23001	汇添富上证科	8月5日	1.1436	1.1436	0.46%	0.28%	9.86%	12.55%	---	---	---	---	---	14.36%	14.36%
3253	23389	易方达中证港	8月5日	1.149	1.152	1.01%	-1.24%	3.94%	16.13%	---	---	---	---	---	15.21%	15.21%
3254	23893	大成上证科创	8月5日	1.1304	1.1304	0.52%	0.17%	9.79%	13.04%	---	---	---	---	---	13.04%	13.04%
3255	23903	国投瑞银上证	8月5日	1.1528	1.1528	0.66%	0.23%	11.88%	15.10%	---	---	---	---	---	15.28%	15.28%
3256	23196	南方中证物联	8月5日	1.084	1.084	0.55%	-0.79%	6.27%	---	---	---	---	---	---	8.40%	8.40%
3257	23325	路博迈中证A	8月5日	1.046	1.046	0.89%	-0.48%	2.77%	10.14%	---	---	---	---	---	4.60%	4.60%
3258	23520	博时上证科创	8月5日	0.9865	0.9865	0.07%	0.26%	12.31%	6.88%	---	---	---	---	---	-1.35%	-1.35%
3259	23550	银华上证科创	8月5日	0.9821	0.9821	0.09%	0.16%	11.86%	6.31%	---	---	---	---	---	-1.79%	-1.79%
3260	23551	银华上证科创	8月5日	0.9813	0.9813	0.08%	0.15%	11.83%	6.25%	---	---	---	---	---	-1.87%	-1.87%
3261	22804	中加中证A5	8月5日	1.0859	1.0859	0.85%	-0.62%	4.93%	12.21%	8.59%	---	---	---	---	8.59%	8.59%
3262	23607	光大保德信沪	8月5日	1.0349	1.0349	0.90%	-0.69%	2.42%	---	---	---	---	---	---	3.49%	3.49%
3263	24002	汇添富国证自	8月5日	1.0641	1.0641	0.83%	-0.40%	2.91%	---	---	---	---	---	---	6.41%	6.41%
3264	23594	中信保诚中证	8月5日	0.8163	0.8163	0.20%	-0.20%	5.66%	9.72%	---	---	---	---	---	-7.83%	-7.83%
3265	22768	浦银安盛中证	8月5日	1.0857	1.0857	0.74%	-0.98%	3.05%	9.26%	---	---	---	---	---	8.57%	8.57%
3266	23912	国联上证科创	8月5日	1.0972	1.0972	0.62%	0.35%	9.50%	---	---	---	---	---	---	9.72%	9.72%
3267	23545	东方中证A5	8月5日	1.0405	1.0405	0.83%	-0.75%	3.96%	---	---	---	---	---	---	4.05%	4.05%
3268	24059	汇添富中证光	8月5日	1.1185	1.1185	0.95%	-2.36%	5.54%	12.48%	---	---	---	---	---	11.85%	11.85%
3269	22854	中航中证智选	8月5日	1.1573	1.1573	0.65%	-0.83%	5.72%	11.40%	---	---	---	---	---	15.73%	15.73%
3270	23651	富国上证科创	8月5日	1.0428	1.0428	0.00%	-1.21%	7.07%	3.36%	---	---	---	---	---	4.28%	4.28%
3271	23652	富国上证科创	8月5日	1.0421	1.0421	0.00%	-1.22%	7.06%	3.31%	---	---	---	---	---	4.21%	4.21%
3272	23153	中银证券中证	8月5日	1.0774	1.0774	0.64%	-1.27%	4.11%	8.13%	---	---	---	---	---	7.74%	7.74%
3273	23154	中银证券中证	8月5日	1.0763	1.0763	0.64%	-1.27%	4.06%	8.04%	---	---	---	---	---	7.63%	7.63%
3274	22811	人保中证A5	8月5日	1.1203	1.1203	0.69%	-1.15%	3.91%	8.80%	---	---	---	---	---	12.03%	12.03%
3275	23436	富安达中证A	8月5日	1.0263	1.0263	0.60%	-1.10%	1.47%	2.77%	---	---	---	---	---	2.63%	2.63%
3276	23619	华夏中证A5	8月5日	1.1306	1.1306	0.75%	-0.67%	4.51%	12.40%	---	---	---	---	---	13.06%	13.06%
3277	23556	华宝深证10	8月5日	1.1118	1.1118	0.57%	-2.27%	4.41%	10.81%	---	---	---	---	---	11.18%	11.18%
3278	23336	泓德中证A5	8月5日	1.1146	1.1146	0.77%	-0.45%	3.63%	11.83%	---	---	---	---	---	11.46%	11.46%
3279	22855	中航中证智选	8月5日	1.1556	1.1556	0.65%	-0.83%	5.69%	11.29%	---	---	---	---	---	15.56%	15.56%
3280	22290	兴业中证红利	8月5日	1.0103	1.0103	0.97%	-0.06%	0.74%	---	---	---	---	---	---	1.03%	1.03%
3281	23735	汇添富上证科	8月5日	1.1269	1.1269	0.47%	-0.02%	10.34%	12.64%	---	---	---	---	---	12.69%	12.69%
3282	20088	泰信中证同业	8月5日	1.0022	1.0022	0.00%	0.00%	0.01%	0.19%	---	---	---	---	---	0.22%	0.22%
3283	23447	长城上证科创	8月5日	1.1219	1.1219	0.55%	-0.37%	8.61%	12.19%	---	---	---	---	---	12.19%	12.19%
3284	23920	国泰富时中国	8月5日	1.0854	1.0894	0.86%	-0.70%	3.22%	8.98%	---	---	---	---	---	8.95%	8.95%
3285	23655	融通中证诚通	8月5日	1.0335	1.0335	0.38%	-0.87%	2.11%	3.34%	---	---	---	---	---	3.35%	3.35%
3286	23979	诺德华证价值	8月5日	1.0954	1.0954	0.73%	-0.77%	5.89%	9.54%	---	---	---	---	---	9.54%	9.54%
3287	23446	长城上证科创	8月5日	1.1231	1.1231	0.55%	-0.36%	8.64%	12.31%	---	---	---	---	---	12.31%	12.31%
3288	23719	华夏上证科创	8月5日	1.1478	1.1478	0.46%	-0.01%	10.56%	13.50%	---	---	---	---	---	14.78%	14.78%
3289	23720	华夏上证科创	8月5日	1.147	1.147	0.45%	-0.02%	10.53%	13.43%	---	---	---	---	---	14.70%	14.70%
3290	23738	富国上证科创	8月5日	1.1442	1.1442	0.49%	0.00%	10.74%	13.16%	---	---	---	---	---	14.42%	14.42%
3291	23734	国泰上证科创	8月5日	1.1555	1.1555	0.45%	0.53%	13.36%	16.79%	---	---	---	---	---	15.55%	15.55%
3292	22812	人保中证A5	8月5日	1.1187	1.1187	0.69%	-1.15%	3.88%	8.69%	---	---	---	---	---	11.87%	11.87%
3293	23076	鹏华上证科创	8月5日	1.0284	1.0284	0.90%	-2.90%	7.20%	18.37%	---	---	---	---	---	2.84%	2.84%
3294	23725	工银上证科创	8月5日	1.1271	1.1271	0.48%	-0.02%	10.58%	12.36%	---	---	---	---	---	12.71%	12.71%
3295	23407	华宝创业板人	8月5日	1.1365	1.1365	0.11%	-0.35%	18.53%	35.64%	---	---	---	---	---	13.65%	13.65%
3296	23896	天弘上证科创	8月5日	1.1698	1.1698	0.63%	0.21%	11.95%	16.14%	---	---	---	---	---	16.98%	16.98%
3297	23306	永赢中证A5	8月5日	1.0713	1.0713	0.65%	-0.75%	4.48%	---	---	---	---	---	---	7.13%	7.13%
3298	24033	嘉实上证科创	8月5日	1.1309	1.1309	0.46%	0.00%	10.44%	---	---	---	---	---	---	13.09%	13.09%
3299	24034	嘉实上证科创	8月5日	1.1305	1.1305	0.46%	0.00%	10.42%	---	---	---	---	---	---	13.05%	13.05%
3300	23347	苏新中证A5	8月5日	1.0896	1.0896	0.64%	-1.00%	5.47%	12.71%	---	---	---	---	---	8.96%	8.96%
3301	23348	苏新中证A5	8月5日	1.0873	1.0873	0.63%	-1.00%	5.43%	12.57%	---	---	---	---	---	8.73%	8.73%
3302	23598	景顺长城中证	8月5日	1.6446	1.6446	4.01%	-1.18%	19.63%	52.36%	---	---	---	---	---	64.48%	64.48%
3303	23568	招商资管中证	8月5日	1.1067	1.1067	0.86%	-1.32%	4.76%	10.67%	---	---	---	---	---	10.67%	10.67%
3304	23608	光大保德信沪	8月5日	1.0339	1.0339	0.89%	-0.71%	2.38%	---	---	---	---	---	---	3.39%	3.39%
3305	23669	中银中证A5	8月5日	1.0466	1.0466	0.75%	-0.80%	3.12%	---	---	---	---	---	---	4.66%	4.66%
3306	23670	中银中证A5	8月5日	1.0467	1.0467	0.76%	-0.80%	3.13%	---	---	---	---	---	---	4.67%	4.67%
3307	23573	万家中证港股	8月5日	1.1246	1.1246	1.04%	-1.68%	3.95%	12.62%	---	---	---	---	---	12.46%	12.46%
3308	24070	上银中证半导	8月5日	1.0647	1.0647	0.17%	-3.03%	4.40%	---	---	---	---	---	---	6.47%	6.47%
3309	24091	中金中证10	8月5日	1.1689	1.1689	0.69%	0.59%	7.40%	15.77%	---	---	---	---	---	15.92%	15.92%
3310	22857	华夏上证综合	8月5日	1.1692	1.1692	0.98%	0.81%	4.77%	13.74%	---	---	---	---	---	16.92%	16.92%
3311	23481	万家中证港股	8月5日	1.5775	1.5775	4.25%	-1.33%	20.47%	51.17%	---	---	---	---	---	57.75%	57.75%
3312	22697	长信中证A5	8月5日	1.0758	1.0758	0.91%	-0.48%	5.76%	7.58%	---	---	---	---	---	7.58%	7.58%
3313	23866	兴业中证A5	8月5日	1.0744	1.0744	0.59%	-1.18%	4.06%	7.44%	---	---	---	---	---	7.44%	7.44%
3314	23937	苏新上证科创	8月5日	1.1655	1.1655	0.47%	0.06%	13.20%	---	---	---	---	---	---	16.55%	16.55%
3315	21935	嘉实中债1-	8月5日	1.0255	1.0322	-0.01%	0.07%	-0.18%	0.15%	---	---	---	---	---	0.25%	0.25%
3316	23726	工银上证科创	8月5日	1.1261	1.1261	0.47%	-0.03%	10.54%	12.27%	---	---	---	---	---	12.61%	12.61%
3317	23929	银华国证港股	8月5日	1.5291	1.5291	3.95%	-1.42%	19.34%	46.99%	---	---	---	---	---	52.91%	52.91%
3318	23656	融通中证诚通	8月5日	1.0327	1.0327	0.39%	-0.86%	2.10%	3.27%	---	---	---	---	---	3.27%	3.27%
3319	22732	平安中证汽车	8月5日	0.9696	0.9696	1.00%	0.84%	4.90%	4.64%	---	---	---	---	---	-3.04%	-3.04%
3320	23563	广发中证80	8月5日	1.0794	1.0794	0.52%	-0.99%	3.94%	---	---	---	---	---	---	7.94%	7.94%
3321	23385	平安中证人工	8月5日	1.1391	1.1391	0.36%	-0.63%	11.75%	13.91%	---	---	---	---	---	13.91%	13.91%
