,股票,价,涨,最新股息,平均股息,扣非PE,PB,ROE,市值(亿),今年来,行业
'841,300674.宇信科技,'27.94,'+2.34%,0.93%,1.16%,'46.77,'4.52,10.42%,'196.71,'+44.70%,互联网服务
'842,603568.伟明环保,'19.35,'+0.42%,2.48%,1.15%,'12.51,'2.37,20.91%,'329.83,'-8.32%,环保行业
'843,688003.天准科技,'58.95,'+0.12%,0.85%,1.15%,'109.23,'6.17,7.55%,'114.44,'+37.71%,通用设备
'844,002007.华兰生物,'17.18,'+0.47%,1.16%,1.15%,'28.48,'2.61,10.00%,'313.96,'+3.26%,生物制品
'845,002262.恩华药业,'25.02,'+1.13%,1.44%,1.15%,'21.02,'3.31,16.86%,'254.15,'+4.45%,化学制药
'846,600605.汇通能源,'33.88,'-0.82%,0.41%,1.14%,'300.00,'4.94,2.41%,'69.89,'-1.94%,房地产服务
'847,600809.山西汾酒,'200.60,'-0.70%,3.02%,1.14%,'19.81,'6.82,36.95%,'2447.25,'+12.74%,酿酒行业
'848,603332.苏州龙杰,'15.93,'-1.06%,1.38%,1.14%,'79.68,'2.75,4.86%,'34.46,'+87.09%,化纤行业
'849,603590.康辰药业,'61.79,'+10.01%,0.97%,1.14%,'186.36,'3.16,1.73%,'98.47,'+167.84%,生物制品
'850,002752.昇兴股份,'5.65,'+1.25%,1.77%,1.14%,'17.23,'1.60,10.09%,'55.20,'-9.43%,包装材料
'851,300718.长盛轴承,'92.05,'+0.38%,0.44%,1.14%,'125.07,'16.54,14.87%,'275.03,'+200.95%,工程机械
'852,300800.力合科技,'11.87,'+0.25%,1.35%,1.14%,'118.40,'1.41,2.08%,'28.10,'+15.54%,环保行业
'853,600420.国药现代,'11.24,'+0.27%,2.67%,1.13%,'15.12,'1.10,7.79%,'150.75,'-4.14%,化学制药
'854,600833.第一医药,'14.59,'+10.03%,1.51%,1.13%,'300.00,'2.94,4.32%,'32.55,'+9.91%,医药商业
'855,603787.新日股份,'12.94,'-0.31%,1.16%,1.13%,'156.77,'1.91,2.34%,'29.78,'+25.27%,交运设备
'856,688357.建龙微纳,'34.60,'+1.76%,0.87%,1.13%,'53.15,'1.89,4.28%,'34.62,'+58.91%,非金属材料
'857,002637.赞宇科技,'12.02,'+9.97%,1.00%,1.13%,'43.44,'1.49,3.81%,'56.54,'+23.51%,化学制品
'858,300284.苏交科,'9.33,0.00%,0.96%,1.13%,'107.95,'1.39,1.93%,'117.82,'-7.17%,工程咨询服务
'859,600262.北方股份,'24.40,'+6.18%,1.30%,1.12%,'22.06,'2.47,12.75%,'41.48,'+35.15%,专用设备
'860,603081.大丰实业,'12.98,'+0.54%,1.00%,1.12%,'72.29,'1.74,3.00%,'56.25,'+15.94%,专用设备
'861,603297.永新光学,'116.38,'+10.00%,0.73%,1.12%,'68.86,'6.61,11.53%,'129.11,'+25.32%,光学光电子
'862,603456.九洲药业,'19.13,'+5.75%,1.58%,1.12%,'26.12,'1.95,7.68%,'170.15,'+42.73%,化学制药
'863,603912.佳力图,'10.32,'+2.38%,0.78%,1.12%,亏损,'3.07,0.39%,'55.92,'+25.75%,专用设备
'864,002937.兴瑞科技,'19.36,'+3.81%,1.55%,1.12%,'37.71,'3.61,10.56%,'57.65,'+16.62%,消费电子
'865,300244.迪安诊断,'18.07,'-0.44%,4.98%,1.12%,亏损,'1.76,'-1.00%,'112.93,'+61.90%,医疗服务
'866,002203.海亮股份,'12.11,'+0.67%,1.38%,1.11%,'31.90,'1.83,5.59%,'260.47,'+14.52%,有色金属
'867,002541.鸿路钢构,'17.19,'-1.15%,2.09%,1.11%,'24.53,'1.23,6.69%,'118.61,'-2.02%,水泥建材
'868,002900.哈三联,'14.95,'+2.54%,1.34%,1.11%,亏损,'2.36,'-1.00%,'47.30,'+53.96%,化学制药
'869,300039.上海凯宝,'6.32,'+0.96%,1.58%,1.11%,'20.19,'1.55,9.14%,'66.11,'+3.97%,中药
'870,300196.长海股份,'16.50,'-1.61%,1.21%,1.11%,'22.01,'1.43,7.07%,'67.44,'+54.10%,玻璃玻纤
'871,600798.宁波海运,'3.91,'+0.51%,0.51%,1.10%,亏损,'1.21,0.03%,'47.18,'+29.62%,航运港口
'872,603815.交建股份,'10.02,'+3.83%,0.65%,1.10%,'37.75,'2.59,7.11%,'62.02,'+79.42%,工程建设
'873,000811.冰轮环境,'13.48,'+0.67%,1.43%,1.10%,'28.81,'2.29,9.77%,'133.81,'+45.86%,通用设备
'874,002484.江海股份,'36.64,'+10.00%,0.71%,1.10%,'48.60,'5.20,11.53%,'311.63,'+111.30%,电子元件
'875,002939.长城证券,'12.07,'-1.31%,1.08%,1.10%,'21.74,'1.56,7.44%,'486.96,'+48.73%,证券
'876,300559.佳发教育,'14.50,'-5.78%,1.03%,1.10%,'185.93,'4.83,2.86%,'57.93,'+22.81%,软件开发
'877,000563.陕国投Ａ,'3.67,'-1.08%,2.45%,1.09%,'14.51,'1.02,7.83%,'187.68,'+4.61%,多元金融
'878,300185.通裕重工,'2.90,'+1.04%,0.17%,1.09%,'250.75,'1.63,0.89%,'113.01,'+13.05%,风电设备
'879,601100.恒立液压,'91.30,'+2.10%,0.77%,1.08%,'49.07,'7.47,17.08%,'1224.17,'+74.75%,工程机械
'880,603530.神马电力,'29.25,'-0.34%,1.57%,1.08%,'39.17,'7.22,19.70%,'126.27,'+20.41%,电网设备
'881,300037.新宙邦,'48.29,'+2.31%,0.84%,1.08%,'36.64,'3.63,10.52%,'361.10,'+30.64%,电池
'882,300381.溢多利,'7.40,'+0.68%,1.35%,1.08%,'300.00,'1.41,0.13%,'36.34,'+6.80%,化学制药
'883,300652.雷迪克,'60.01,'+1.45%,0.19%,1.08%,'59.04,'5.47,10.71%,'80.05,'+162.98%,汽车零部件
'884,600079.人福医药,'20.48,'+0.39%,2.29%,1.07%,'28.32,'1.82,7.71%,'334.28,'-11.06%,化学制药
'885,600106.重庆路桥,'7.14,'-1.24%,0.50%,1.07%,'94.36,'1.77,3.78%,'94.89,'+28.48%,铁路公路
'886,600587.新华医疗,'16.33,'+0.31%,1.53%,1.07%,'20.54,'1.26,7.72%,'99.07,'-0.29%,医疗器械
'887,601788.光大证券,'19.86,'-0.95%,1.00%,1.07%,'29.07,'1.32,4.92%,'775.87,'+10.32%,证券
'888,601990.南京证券,'8.67,'-1.59%,1.48%,1.07%,'29.69,'1.75,6.03%,'319.61,'+1.09%,证券
'889,603517.绝味食品,'16.40,'+1.17%,3.88%,1.07%,'180.61,'1.59,1.65%,'99.38,'+1.92%,食品饮料
'890,002038.双鹭药业,'7.84,'+3.43%,0.26%,1.07%,亏损,'1.41,0.30%,'80.54,'+5.24%,生物制品
'891,002558.巨人网络,'31.23,'-1.17%,0.91%,1.07%,'39.11,'4.30,11.27%,'604.22,'+148.54%,游戏
'892,002965.祥鑫科技,'43.31,'-1.21%,0.95%,1.07%,'40.59,'2.73,7.17%,'114.94,'+66.11%,通用设备
'893,300501.海顺新材,'16.53,'+6.44%,3.27%,1.07%,'110.44,'1.86,2.49%,'31.99,'+26.18%,包装材料
'894,600369.西南证券,'4.85,'-0.61%,1.75%,1.06%,'43.62,'1.25,3.05%,'322.29,'+5.30%,证券
'895,603353.和顺石油,'16.55,'-0.30%,1.22%,1.06%,'300.00,'1.73,0.96%,'28.45,'+4.47%,石油行业
'896,002761.浙江建投,'9.45,'-0.11%,0.53%,1.06%,亏损,'1.08,2.23%,'102.23,'+8.23%,工程建设
'897,300677.英科医疗,'36.39,'-0.93%,0.41%,1.06%,'22.05,'1.32,9.19%,'238.28,'+44.56%,医疗器械
'898,600419.天润乳业,'11.01,'-0.99%,0.19%,1.05%,'31.62,'1.46,2.11%,'34.74,'+18.51%,食品饮料
'899,600633.浙数文化,'15.20,'+0.53%,1.64%,1.05%,'47.51,'1.90,7.43%,'192.75,'+47.06%,游戏
'900,603183.建研院,'4.46,'+2.76%,0.56%,1.05%,'44.64,'1.39,2.82%,'22.17,'+16.57%,专业服务
'901,603896.寿仙谷,'21.56,'+0.51%,1.25%,1.05%,'45.68,'1.85,6.17%,'42.74,'+2.88%,中药
'902,002144.宏达高科,'12.90,'+4.96%,0.39%,1.05%,'278.53,'1.08,1.30%,'22.80,'+24.48%,纺织服装
'903,002768.国恩股份,'48.80,'+1.08%,0.57%,1.05%,'22.09,'2.53,15.22%,'132.37,'+113.76%,塑料制品
'904,300482.万孚生物,'22.33,'+0.14%,1.79%,1.05%,'32.96,'1.94,7.23%,'107.50,'+1.52%,医疗器械
'905,300507.苏奥传感,'8.25,'-1.08%,0.72%,1.05%,'69.97,'3.16,6.52%,'66.05,'+24.08%,汽车零部件
'906,300590.移为通信,'14.51,'-1.83%,1.52%,1.05%,'91.13,'3.72,5.07%,'66.73,'-4.41%,通信设备
'907,603719.良品铺子,'13.62,'+3.10%,3.66%,1.04%,亏损,'2.66,'-1.00%,'54.62,'-2.32%,食品饮料
'908,603915.国茂股份,'16.79,'-0.42%,1.43%,1.04%,'62.17,'2.99,6.96%,'110.25,'+44.45%,通用设备
'909,002040.南京港,'9.68,'+0.41%,0.98%,1.04%,'30.84,'1.40,4.87%,'47.23,'+48.28%,航运港口
'910,002492.恒基达鑫,'7.25,'+3.57%,0.28%,1.04%,'51.04,'1.71,4.17%,'29.36,'+51.27%,物流行业
'911,002730.电光科技,'17.55,'+1.45%,0.74%,1.04%,'81.73,'3.95,5.88%,'63.55,'+29.44%,专用设备
'912,600739.辽宁成大,'12.92,'-1.15%,0.15%,1.03%,'41.55,'0.66,1.57%,'197.64,'+25.04%,贸易行业
'913,601999.出版传媒,'7.22,'+3.00%,0.83%,1.03%,'34.53,'1.52,5.11%,'39.78,'+16.10%,文化传媒
'914,688122.西部超导,'64.38,'+3.24%,1.16%,1.03%,'46.76,'6.14,15.27%,'418.25,'+52.39%,有色金属
'915,002008.大族激光,'36.37,'-2.91%,0.98%,1.03%,'77.16,'2.31,6.00%,'374.47,'+47.57%,通用设备
'916,002054.德美化工,'6.61,'+1.07%,1.06%,1.03%,'54.94,'1.29,2.77%,'31.87,'+15.07%,化学制品
'917,300377.赢时胜,'25.63,'-1.35%,0.16%,1.03%,亏损,'7.74,'-1.00%,'192.48,'-7.00%,软件开发
'918,300640.德艺文创,'6.61,'+2.16%,0.30%,1.03%,'161.75,'2.55,1.73%,'20.56,'+17.50%,家用轻工
'919,600196.复星医药,'30.68,'+6.38%,1.04%,1.02%,'40.54,'1.73,6.88%,'649.95,'+24.90%,化学制药
'920,600271.航天信息,'9.11,'-1.30%,0.04%,1.02%,亏损,'1.23,'-1.00%,'168.80,'+0.05%,互联网服务
'921,603693.江苏新能,'13.25,'+1.15%,1.13%,1.02%,'32.39,'1.72,6.05%,'118.12,'+36.07%,电力行业
'922,002243.力合科创,'8.87,'-1.00%,0.79%,1.02%,'173.97,'1.48,3.93%,'107.38,'+11.03%,美容护理
'923,300382.斯莱克,'14.53,'-0.34%,0.67%,1.02%,亏损,'4.16,'-1.00%,'94.21,'+35.29%,专用设备
'924,300627.华测导航,'37.57,'-1.96%,0.95%,1.02%,'49.84,'7.79,18.99%,'295.00,'+27.22%,通信设备
'925,300705.九典制药,'18.90,'+2.00%,1.64%,1.02%,'18.83,'3.65,21.80%,'94.54,'+7.39%,化学制药
'926,300789.唐源电气,'29.90,'+3.14%,0.51%,1.02%,'85.10,'4.09,5.83%,'43.01,'+101.40%,软件开发
'927,000833.粤桂股份,'13.83,'+6.06%,0.88%,1.01%,'29.53,'3.00,10.62%,'110.93,'+22.89%,综合行业
'928,002498.汉缆股份,'3.57,'+0.28%,1.12%,1.01%,'25.24,'1.42,6.87%,'118.77,'+6.57%,电网设备
'929,601066.中信建投,'28.07,'-1.02%,0.91%,1.00%,'24.52,'1.98,8.36%,'1823.33,'+9.67%,证券
'930,603681.永冠新材,'15.82,'+1.41%,0.95%,1.00%,'108.75,'1.18,4.30%,'30.24,'+23.92%,化学制品
'931,603983.丸美生物,'40.51,'-0.59%,1.85%,1.00%,'48.12,'4.83,10.50%,'162.45,'+26.96%,美容护理
'932,000963.华东医药,'45.45,'+2.60%,2.05%,1.00%,'22.85,'3.36,15.96%,'797.23,'+33.09%,化学制药
'933,300314.戴维医疗,'15.22,'+3.96%,0.57%,1.00%,'90.04,'3.66,5.24%,'43.83,'+36.11%,医疗器械
'934,300726.宏达电子,'38.84,'-0.74%,1.54%,1.00%,'64.12,'3.26,6.18%,'159.96,'+27.15%,电子元件
