,股票,价,涨,最新股息,平均股息,扣非PE,PB,ROE,市值(亿),今年来,行业
'1492,002500.山西证券,'6.59,'-1.05%,1.52%,1.11%,'26.85,'1.29,5.10%,'236.57,'+5.83%,证券
'1493,002937.兴瑞科技,'19.36,'+3.81%,1.55%,1.11%,'37.71,'3.61,10.56%,'57.65,'+16.62%,消费电子
'1494,300217.东方电热,'5.33,'-0.37%,0.60%,1.11%,'49.14,'1.90,4.82%,'78.78,'+18.95%,家电行业
'1495,301035.润丰股份,'80.04,'+2.81%,0.74%,1.11%,'26.80,'3.17,12.18%,'224.73,'+65.52%,农药兽药
'1496,603050.科林电气,'16.04,'-0.25%,0.84%,1.10%,'40.26,'3.65,11.56%,'64.69,'+16.02%,电网设备
'1497,603998.方盛制药,'11.86,'+2.07%,2.61%,1.10%,'23.26,'3.18,18.26%,'52.08,'+16.77%,中药
'1498,688196.卓越新能,'46.50,'-2.23%,1.08%,1.10%,'37.79,'1.95,5.89%,'55.80,'+39.98%,化学制品
'1499,688626.翔宇医疗,'58.29,'+5.60%,0.41%,1.10%,'156.56,'4.64,4.06%,'93.26,'+99.52%,医疗器械
'1500,001256.炜冈科技,'23.18,'+0.78%,0.86%,1.10%,'40.97,'2.81,7.27%,'33.06,'+47.16%,专用设备
'1501,002561.徐家汇,'9.34,'+0.43%,0.64%,1.10%,亏损,'1.77,0.35%,'38.83,'+2.03%,商业百货
'1502,300319.麦捷科技,'12.97,'-0.23%,0.88%,1.10%,'44.07,'2.47,7.62%,'114.02,'+5.08%,电子元件
'1503,300562.乐心医疗,'15.43,'+1.58%,2.65%,1.10%,'54.60,'3.34,6.73%,'33.67,'+5.65%,医疗器械
'1504,300651.金陵体育,'22.02,'+1.71%,0.62%,1.10%,'300.00,'3.67,3.71%,'31.09,'+75.73%,家用轻工
'1505,300834.星辉环材,'23.68,'+0.25%,1.10%,1.10%,'71.30,'1.56,2.50%,'45.87,'+21.14%,化学原料
'1506,600073.光明肉业,'7.34,'-2.39%,0.95%,1.09%,'86.51,'1.33,2.71%,'68.83,'+6.79%,食品饮料
'1507,600862.中航高科,'25.45,'-0.39%,0.98%,1.09%,'30.94,'4.83,16.63%,'354.53,'+1.79%,航天航空
'1508,601718.际华集团,'3.91,'-0.51%,0.77%,1.09%,亏损,'1.37,'-1.00%,'171.71,'+37.68%,纺织服装
'1509,603387.基蛋生物,'8.52,'+0.47%,2.11%,1.09%,'26.21,'1.61,7.06%,'43.21,'+4.44%,医疗器械
'1510,603815.交建股份,'10.02,'+3.83%,0.65%,1.09%,'37.75,'2.59,7.11%,'62.02,'+79.42%,工程建设
'1511,688676.金盘科技,'57.90,'-3.56%,0.87%,1.09%,'45.44,'5.92,14.22%,'265.93,'+42.00%,电网设备
'1512,000655.金岭矿业,'9.02,'+2.27%,2.00%,1.09%,'23.69,'1.56,8.17%,'53.70,'+48.54%,钢铁行业
'1513,002390.信邦制药,'3.74,'+3.03%,1.60%,1.09%,'46.28,'1.08,1.38%,'72.70,'-17.13%,中药
'1514,002408.齐翔腾达,'5.10,'+0.79%,1.76%,1.09%,亏损,'1.24,'-1.00%,'144.99,'+2.05%,化学制品
'1515,002730.电光科技,'17.55,'+1.45%,0.74%,1.09%,'81.73,'3.95,5.88%,'63.55,'+29.44%,专用设备
'1516,300272.开能健康,'6.69,'+0.91%,2.26%,1.09%,'45.30,'3.24,7.70%,'40.86,'+9.47%,家电行业
'1517,300642.透景生命,'28.50,'-7.71%,0.53%,1.09%,'220.73,'3.11,2.06%,'46.33,'+103.99%,医疗器械
'1518,300950.德固特,'35.94,'+20.00%,0.55%,1.09%,'75.19,'7.19,10.50%,'54.80,'+125.32%,专用设备
'1519,301239.普瑞眼科,'39.70,'-2.65%,1.01%,1.09%,亏损,'2.80,'-1.00%,'59.40,'-15.35%,医疗服务
'1520,600765.中航重机,'17.10,'-0.87%,0.71%,1.08%,'74.39,'1.88,3.11%,'269.41,'-15.84%,航天航空
'1521,603618.杭电股份,'6.90,'+3.76%,0.87%,1.08%,'71.64,'1.63,3.57%,'47.70,'+28.34%,电网设备
'1522,605123.派克新材,'76.88,'+2.25%,1.01%,1.08%,'35.74,'2.04,6.19%,'93.16,'+43.59%,通用设备
'1523,605388.均瑶健康,'8.02,'-0.62%,1.00%,1.08%,亏损,'2.79,'-1.00%,'48.16,'+28.74%,食品饮料
'1524,688163.赛伦生物,'24.87,'+1.06%,1.29%,1.08%,'79.23,'2.43,4.08%,'26.91,'+43.10%,生物制品
'1525,688678.福立旺,'28.23,'+1.88%,0.35%,1.08%,亏损,'4.06,'-1.00%,'73.19,'+91.15%,消费电子
'1526,002493.荣盛石化,'9.96,'-0.60%,1.02%,1.08%,'117.78,'2.29,1.07%,'994.95,'+11.26%,化纤行业
'1527,002598.山东章鼓,'12.17,0.00%,0.82%,1.08%,'88.71,'2.89,3.48%,'37.98,'+29.95%,通用设备
'1528,300021.大禹节水,'5.15,'+0.78%,1.02%,1.08%,'131.92,'2.47,3.61%,'52.65,'+28.22%,农牧饲渔
'1529,300257.开山股份,'13.79,'-2.34%,0.73%,1.08%,'44.07,'2.09,5.13%,'137.02,'+52.85%,通用设备
'1530,300408.三环集团,'43.64,'-1.31%,0.87%,1.08%,'40.11,'4.12,12.33%,'836.36,'+14.67%,电子元件
'1531,300735.光弘科技,'31.64,'+2.33%,0.79%,1.08%,'98.56,'5.01,5.76%,'242.82,'+14.16%,消费电子
'1532,301022.海泰科,'41.10,'-2.49%,0.65%,1.08%,'98.18,'3.54,4.21%,'39.09,'+104.62%,汽车零部件
'1533,301110.青木科技,'67.90,'-2.36%,1.18%,1.08%,'95.05,'4.39,5.26%,'62.83,'+11.23%,互联网服务
'1534,301233.盛帮股份,'61.50,'-2.27%,0.84%,1.08%,'39.06,'3.36,9.73%,'31.65,'+36.65%,橡胶制品
'1535,600131.国网信通,'17.97,'+0.28%,0.95%,1.07%,'32.23,'3.50,11.48%,'215.59,'-4.07%,互联网服务
'1536,600917.重庆燃气,'5.72,'-0.35%,1.51%,1.07%,'29.79,'1.57,6.13%,'89.29,'-4.74%,燃气
'1537,601882.海天精工,'21.00,'+5.00%,1.71%,1.07%,'25.72,'3.98,17.87%,'109.62,'-2.41%,通用设备
'1538,603912.佳力图,'10.32,'+2.38%,0.78%,1.07%,亏损,'3.07,0.39%,'55.92,'+25.75%,专用设备
'1539,605298.必得科技,'32.80,'+7.01%,0.46%,1.07%,'118.85,'6.07,5.22%,'61.61,'+144.96%,交运设备
'1540,688329.艾隆科技,'21.46,'+2.00%,0.70%,1.07%,亏损,'2.17,'-1.00%,'16.57,'+56.76%,专用设备
'1541,001289.龙源电力,'16.61,'-0.36%,1.37%,1.07%,'26.44,'1.86,7.98%,'837.47,'+7.19%,电力行业
'1542,002825.纳尔股份,'10.37,0.00%,1.35%,1.07%,'27.25,'2.22,11.60%,'35.42,'+34.12%,塑料制品
'1543,002946.新乳业,'19.33,'-2.23%,1.47%,1.07%,'24.60,'5.08,21.41%,'166.37,'+35.41%,食品饮料
'1544,300066.三川智慧,'7.87,'-1.99%,0.38%,1.07%,亏损,'3.25,2.57%,'81.85,'+101.19%,仪器仪表
'1545,300547.川环科技,'47.49,'-4.64%,0.88%,1.07%,'53.03,'8.31,17.16%,'103.01,'+74.15%,橡胶制品
'1546,603876.鼎胜新材,'10.03,'-1.28%,0.98%,1.06%,'34.57,'1.29,4.42%,'93.21,'+14.11%,有色金属
'1547,688015.交控科技,'23.93,'+8.72%,0.96%,1.06%,'55.06,'1.76,4.51%,'45.15,'+22.07%,交运设备
'1548,688513.苑东生物,'69.16,'+5.54%,0.62%,1.06%,'74.04,'4.39,8.38%,'122.09,'+131.73%,化学制药
'1549,002452.长高电新,'7.36,'-0.81%,1.09%,1.06%,'19.90,'1.84,9.96%,'45.66,'+0.35%,电网设备
'1550,002457.青龙管业,'11.73,0.00%,1.02%,1.06%,'20.56,'1.60,8.82%,'39.12,'+2.16%,装修建材
'1551,002609.捷顺科技,'10.80,'-2.35%,0.65%,1.06%,'127.05,'2.93,2.35%,'69.49,'+31.59%,互联网服务
'1552,300416.苏试试验,'18.54,'-1.17%,0.81%,1.06%,'41.49,'3.59,9.42%,'94.28,'+59.35%,专业服务
'1553,300566.激智科技,'19.61,'+0.20%,1.02%,1.06%,'34.47,'2.51,9.19%,'51.72,'+0.52%,光学光电子
'1554,300570.太辰光,'142.15,'+1.76%,0.56%,1.06%,'93.22,'20.60,24.43%,'322.86,'+97.25%,通信设备
'1555,600859.王府井,'14.78,'+0.75%,0.54%,1.05%,'300.00,'0.85,0.29%,'166.12,'-3.53%,商业百货
'1556,601689.拓普集团,'61.51,'-1.76%,0.84%,1.05%,'41.21,'4.73,13.97%,'1068.94,'+26.90%,汽车零部件
'1557,603290.斯达半导,'109.72,'+0.51%,0.58%,1.05%,'54.73,'3.86,7.67%,'262.75,'+23.14%,半导体
'1558,603311.金海高科,'11.23,'+1.35%,1.07%,1.05%,'44.70,'1.95,6.86%,'26.49,'+13.70%,家电行业
'1559,688122.西部超导,'64.38,'+3.24%,1.16%,1.05%,'46.76,'6.14,15.27%,'418.25,'+52.39%,有色金属
'1560,688566.吉贝尔,'40.50,'+8.87%,1.28%,1.05%,'39.91,'3.43,10.91%,'80.77,'+82.41%,化学制药
'1561,002015.协鑫能科,'12.80,'+1.59%,0.78%,1.05%,'43.14,'1.72,5.03%,'207.79,'+66.19%,电力行业
'1562,300622.博士眼镜,'35.79,'-0.69%,0.58%,1.05%,'88.40,'9.99,13.81%,'81.55,'-6.36%,商业百货
'1563,300888.稳健医疗,'42.35,'-0.02%,1.54%,1.05%,'34.04,'2.14,7.00%,'246.62,'+1.16%,美容护理
'1564,300896.爱美客,'196.90,'+1.50%,1.93%,1.05%,'39.60,'7.99,22.53%,'595.80,'+10.29%,美容护理
'1565,301080.百普赛斯,'59.83,'+2.08%,0.84%,1.05%,'69.00,'3.84,5.85%,'100.42,'+91.86%,医疗服务
'1566,600586.金晶科技,'4.88,'+0.21%,0.31%,1.04%,亏损,'1.22,'-1.00%,'69.17,'-12.89%,玻璃玻纤
'1567,600675.中华企业,'3.06,'+2.00%,0.92%,1.04%,'42.90,'1.25,3.81%,'185.01,'+8.90%,房地产开发
'1568,601611.中国核建,'9.13,'+0.22%,1.03%,1.04%,'16.60,'0.83,6.19%,'275.16,'+2.01%,工程建设
'1569,603059.倍加洁,'31.54,'+1.06%,0.63%,1.04%,亏损,'3.05,'-1.00%,'31.68,'+35.19%,美容护理
'1570,603151.邦基科技,'26.43,'+9.99%,0.57%,1.04%,'48.23,'3.43,7.22%,'44.82,'+165.90%,农牧饲渔
'1571,603166.福达股份,'18.10,'-1.79%,1.10%,1.04%,'48.08,'4.72,10.70%,'116.96,'+150.49%,汽车零部件
'1572,603861.白云电器,'10.48,'+0.29%,0.87%,1.04%,'33.01,'1.61,6.36%,'56.65,'+17.66%,电网设备
'1573,603909.建发合诚,'10.57,'-2.58%,1.14%,1.04%,'27.64,'2.53,10.14%,'27.55,'+16.93%,工程咨询服务
'1574,688089.嘉必优,'27.36,'-5.07%,0.73%,1.04%,'31.35,'2.83,10.47%,'46.05,'+44.94%,食品饮料
'1575,688236.春立医疗,'23.10,'+3.36%,0.57%,1.04%,'65.73,'3.05,5.60%,'66.63,'+80.87%,医疗器械
'1576,688419.耐科装备,'30.37,'+1.78%,0.94%,1.04%,'57.50,'3.48,7.33%,'34.79,'+37.97%,专用设备
'1577,688420.美腾科技,'25.89,'-0.27%,0.58%,1.04%,'300.00,'1.59,1.19%,'22.89,'+19.61%,专用设备
'1578,688689.银河微电,'28.10,'+3.38%,0.82%,1.04%,'82.97,'2.73,4.90%,'36.22,'+33.98%,半导体
'1579,002144.宏达高科,'12.90,'+4.96%,0.39%,1.04%,'278.53,'1.08,1.30%,'22.80,'+24.48%,纺织服装
'1580,300018.中元股份,'8.61,'-0.35%,0.81%,1.04%,'39.17,'3.15,8.00%,'41.79,'+28.49%,电网设备
'1581,300741.华宝股份,'19.74,'-0.75%,0.86%,1.04%,亏损,'1.78,'-1.00%,'121.57,'+13.87%,食品饮料
'1582,300973.立高食品,'49.98,'-0.81%,1.40%,1.04%,'28.66,'3.23,11.90%,'84.64,'+29.36%,食品饮料
'1583,600517.国网英大,'5.92,'+0.68%,1.40%,1.03%,'19.16,'1.51,8.31%,'338.53,'+8.52%,多元金融
'1584,603015.弘讯科技,'12.30,'+0.74%,0.41%,1.03%,'85.81,'3.52,4.10%,'49.72,'+26.39%,专用设备
'1585,603318.水发燃气,'6.75,'+1.20%,1.01%,1.03%,亏损,'2.16,'-1.00%,'30.99,'-5.33%,燃气
'1586,605020.永和股份,'29.79,'-3.59%,0.84%,1.03%,'34.40,'2.96,10.97%,'140.16,'+48.21%,化学制品
'1587,605288.凯迪股份,'86.80,'+10.00%,0.43%,1.03%,'119.13,'2.76,2.84%,'61.34,'+157.47%,专用设备
'1588,688028.沃尔德,'25.68,'+1.42%,1.34%,1.03%,'48.42,'1.99,4.56%,'38.76,'+17.27%,通用设备
'1589,000973.佛塑科技,'7.16,'+3.02%,0.49%,1.03%,'67.42,'2.41,4.30%,'69.27,'+21.21%,塑料制品
'1590,003002.壶化股份,'25.17,'-0.20%,0.60%,1.03%,'29.66,'3.50,12.70%,'50.34,'+12.20%,化学制品
'1591,300040.九洲集团,'7.36,'+0.82%,0.81%,1.03%,亏损,'1.86,'-1.00%,'45.04,'+2.39%,电力行业
'1592,300789.唐源电气,'29.90,'+3.14%,0.51%,1.03%,'85.10,'4.09,5.83%,'43.01,'+101.40%,软件开发
'1593,301001.凯淳股份,'31.35,'+0.32%,1.20%,1.03%,'265.78,'3.20,1.61%,'25.08,'-9.34%,互联网服务
'1594,301033.迈普医学,'80.28,'-0.09%,0.75%,1.03%,'61.87,'7.47,13.85%,'53.48,'+92.71%,医疗服务
'1595,600523.贵航股份,'15.53,'-0.58%,0.85%,1.02%,'38.20,'2.03,6.30%,'62.79,'+31.51%,汽车零部件
'1596,603713.密尔克卫,'65.95,'-1.14%,1.08%,1.02%,'18.28,'2.30,13.88%,'104.28,'+30.56%,物流行业
'1597,603786.科博达,'58.80,'-0.32%,1.11%,1.02%,'29.04,'4.34,16.58%,'237.47,'-3.70%,汽车零部件
'1598,688518.联赢激光,'24.93,'+2.09%,0.60%,1.02%,'63.11,'2.70,5.57%,'85.09,'+58.86%,专用设备
'1599,002558.巨人网络,'31.23,'-1.17%,0.91%,1.02%,'39.11,'4.30,11.27%,'604.22,'+148.54%,游戏
'1600,002709.天赐材料,'21.89,'+1.77%,0.46%,1.02%,'97.45,'3.20,3.94%,'419.05,'+11.62%,化学制品
'1601,300373.扬杰科技,'69.10,'+1.33%,0.96%,1.02%,'34.45,'4.12,13.52%,'375.45,'+60.11%,半导体
'1602,300660.江苏雷利,'50.90,'-1.17%,0.73%,1.02%,'74.18,'6.59,9.13%,'227.59,'+87.58%,电机
'1603,301167.建研设计,'16.22,'+1.88%,0.37%,1.02%,'231.58,'1.94,2.15%,'18.17,'+28.34%,工程咨询服务
'1604,600056.中国医药,'10.90,'+0.37%,0.99%,1.01%,'55.95,'1.39,4.33%,'163.05,'-0.99%,医药商业
'1605,603931.格林达,'27.90,'-0.68%,0.79%,1.01%,'49.36,'3.52,8.43%,'55.68,'+21.36%,电子化学品
'1606,605369.拱东医疗,'19.89,'-0.05%,2.51%,1.01%,'32.69,'2.59,7.46%,'43.86,'+0.60%,医疗器械
'1607,688475.萤石网络,'35.60,'-2.06%,0.98%,1.01%,'55.55,'5.08,9.72%,'280.35,'+19.22%,家电行业
'1608,688486.龙迅股份,'74.21,'+0.57%,0.72%,1.01%,'82.63,'6.77,10.90%,'98.94,'+24.15%,半导体
'1609,688618.三旺通信,'27.99,'+1.56%,0.57%,1.01%,'195.90,'3.58,2.74%,'30.84,'+34.11%,通信设备
'1610,000686.东北证券,'8.66,'-1.03%,1.39%,1.01%,'17.49,'1.05,6.22%,'202.68,'+10.83%,证券
'1611,000833.粤桂股份,'13.83,'+6.06%,0.88%,1.01%,'29.53,'3.00,10.62%,'110.93,'+22.89%,综合行业
'1612,000905.厦门港务,'8.75,'-1.13%,1.23%,1.01%,'79.07,'1.28,4.24%,'64.91,'+23.01%,航运港口
'1613,001283.豪鹏科技,'75.91,'-3.06%,0.52%,1.01%,'54.58,'3.14,6.60%,'74.85,'+32.29%,电池
'1614,002344.海宁皮城,'4.46,'+0.45%,0.85%,1.01%,'105.35,'0.67,0.90%,'57.20,'-3.29%,商业百货
'1615,002939.长城证券,'12.07,'-1.31%,1.08%,1.01%,'21.74,'1.56,7.44%,'486.96,'+48.73%,证券
'1616,301377.鼎泰高科,'78.00,'+3.45%,0.36%,1.01%,'116.49,'12.63,12.03%,'319.80,'+272.62%,通用设备
'1617,603029.天鹅股份,'18.43,'-0.27%,0.93%,1.00%,'40.18,'2.50,8.34%,'22.36,'+7.60%,专用设备
'1618,603272.联翔股份,'18.29,'+1.72%,0.55%,1.00%,'78.22,'3.35,4.42%,'18.95,'+33.68%,装修装饰
'1619,688300.联瑞新材,'57.23,'-4.87%,0.67%,1.00%,'55.55,'8.91,18.63%,'138.19,'+16.68%,非金属材料
'1620,000021.深科技,'21.95,'+0.50%,0.86%,1.00%,'39.39,'2.79,8.75%,'344.02,'+16.43%,消费电子
'1621,000403.派林生物,'17.74,'+0.23%,2.17%,1.00%,'28.04,'2.13,8.43%,'168.60,'+10.86%,生物制品
'1622,000811.冰轮环境,'13.48,'+0.67%,1.43%,1.00%,'28.81,'2.29,9.77%,'133.81,'+45.86%,通用设备
'1623,002006.精工科技,'17.99,'+1.35%,0.83%,1.00%,'66.10,'3.95,8.75%,'93.51,'+10.05%,专用设备
'1624,300233.金城医药,'19.74,'+3.08%,2.03%,1.00%,'78.01,'2.05,2.96%,'75.78,'+67.84%,化学制药
'1625,301000.肇民科技,'45.20,'-0.20%,0.88%,1.00%,'84.77,'9.14,11.51%,'109.78,'+78.71%,塑料制品
'1626,301388.欣灵电气,'31.90,'+1.88%,0.31%,1.00%,'199.95,'3.38,1.87%,'32.68,'+39.37%,电网设备
