,股票,价,涨,最新股息,平均股息,扣非PE,PB,ROE,市值(亿),今年来,行业
'631,300009.安科生物,'11.93,'+6.33%,2.10%,2.06%,'33.33,'5.03,17.03%,'199.53,'+42.23%,生物制品
'632,600835.上海机电,'28.88,'-2.92%,1.45%,2.05%,'42.98,'2.11,6.56%,'232.92,'+62.97%,专用设备
'633,600845.宝信软件,'25.63,'+1.22%,2.36%,2.05%,'47.02,'6.95,15.63%,'550.26,'-10.31%,互联网服务
'634,600909.华安证券,'6.43,'-1.08%,1.56%,2.05%,'16.75,'1.30,8.10%,'300.82,'+7.91%,证券
'635,605162.新中港,'8.89,'+1.60%,2.02%,2.05%,'27.99,'2.72,11.23%,'35.61,'+34.04%,公用事业
'636,002734.利民股份,'20.12,'+1.36%,1.81%,2.05%,'31.75,'2.55,10.41%,'88.74,'+156.10%,农药兽药
'637,003023.彩虹集团,'22.97,'-0.13%,1.74%,2.05%,'30.59,'1.55,5.81%,'24.20,'+31.00%,家电行业
'638,300017.网宿科技,'12.06,'-0.82%,2.07%,2.05%,'51.93,'3.02,7.84%,'294.96,'+16.71%,互联网服务
'639,301103.何氏眼科,'22.59,'+2.17%,0.66%,2.05%,亏损,'1.88,'-1.00%,'35.70,'+13.07%,医疗服务
'640,301148.嘉戎技术,'25.81,'+3.49%,1.51%,2.05%,'100.80,'1.73,3.10%,'30.07,'+43.83%,环保行业
'641,688036.传音控股,'90.00,'-0.01%,3.33%,2.04%,'34.09,'5.18,20.30%,'1026.32,'-3.29%,消费电子
'642,300415.伊之密,'25.05,'-0.71%,2.00%,2.04%,'18.40,'3.84,22.85%,'117.37,'+27.93%,专用设备
'643,300881.盛德鑫泰,'35.00,'+2.07%,2.86%,2.04%,'20.65,'3.75,18.69%,'38.50,'+17.66%,钢铁行业
'644,600025.华能水电,'9.07,'-0.55%,2.21%,2.03%,'18.64,'2.19,12.25%,'1632.60,'-2.69%,电力行业
'645,601116.三江购物,'11.96,'+10.03%,1.67%,2.03%,'59.35,'2.05,4.93%,'65.50,'+11.96%,商业百货
'646,000528.柳工,'11.04,'+0.73%,2.46%,2.03%,'16.20,'1.24,8.89%,'223.79,'-5.92%,工程机械
'647,003041.真爱美家,'23.30,'-4.59%,1.72%,2.03%,'52.01,'2.26,17.11%,'33.55,'-11.88%,纺织服装
'648,300729.乐歌股份,'14.83,'-0.40%,2.02%,2.03%,'29.45,'1.39,9.07%,'50.66,'-4.80%,家用轻工
'649,600549.厦门钨业,'32.70,'+6.24%,1.28%,2.02%,'32.78,'3.19,12.06%,'519.14,'+73.12%,小金属
'650,601619.嘉泽新能,'3.87,0.00%,2.84%,2.02%,'13.58,'1.39,10.09%,'94.21,'+19.91%,电力行业
'651,603489.八方股份,'26.72,'-4.78%,0.37%,2.02%,'300.00,'2.36,1.71%,'62.69,'+12.60%,电机
'652,605500.森林包装,'9.84,'+0.10%,1.52%,2.02%,'31.24,'1.60,5.76%,'40.78,'+44.43%,造纸印刷
'653,000417.合百集团,'6.21,'+0.65%,1.77%,2.02%,'136.11,'1.01,3.59%,'48.43,'-0.77%,商业百货
'654,000541.佛山照明,'6.82,'-0.87%,1.76%,2.02%,'300.00,'1.56,5.68%,'84.03,'+12.04%,家电行业
'655,000739.普洛药业,'16.06,'+1.01%,2.24%,2.02%,'20.61,'2.76,14.82%,'186.05,'+1.30%,化学制药
'656,000885.城发环境,'14.99,'-0.60%,2.37%,2.02%,'8.23,'1.09,14.88%,'96.25,'+17.42%,环保行业
'657,002588.史丹利,'9.88,'-0.30%,2.63%,2.02%,'13.42,'1.59,13.53%,'113.81,'+37.84%,化肥行业
'658,002815.崇达技术,'17.24,'-2.60%,0.64%,2.02%,'74.77,'2.78,3.38%,'201.67,'+71.00%,电子元件
'659,002841.视源股份,'41.30,'-2.23%,1.65%,2.02%,'44.24,'2.27,6.99%,'287.45,'+14.13%,消费电子
'660,300509.新美星,'9.36,'+3.08%,1.60%,2.02%,'41.86,'4.78,11.19%,'27.74,'+37.49%,专用设备
'661,603339.四方科技,'15.92,'+2.38%,1.48%,2.01%,'30.38,'1.92,6.86%,'49.26,'+28.44%,通用设备
'662,605166.聚合顺,'13.18,'+2.17%,1.01%,2.01%,'16.40,'2.13,13.87%,'41.48,'+11.44%,化学制品
'663,001234.泰慕士,'23.97,'+2.31%,2.09%,2.01%,'70.04,'2.90,5.25%,'26.23,'+44.97%,纺织服装
'664,003036.泰坦股份,'16.11,'+0.37%,0.77%,2.01%,'215.33,'2.39,4.34%,'34.80,'+33.44%,专用设备
'665,300360.炬华科技,'15.87,'-0.69%,3.78%,2.01%,'14.30,'2.00,17.09%,'81.60,'-2.91%,电网设备
'666,600409.三友化工,'6.28,'+0.80%,1.16%,2.00%,'85.19,'0.94,1.78%,'129.64,'+18.07%,化学原料
'667,603836.海程邦达,'13.94,'-0.07%,1.08%,2.00%,'116.55,'1.60,1.63%,'28.61,'+15.89%,物流行业
'668,301016.雷尔伟,'18.51,'+0.11%,2.32%,2.00%,'68.25,'4.12,6.73%,'40.43,'+26.81%,交运设备
'669,600063.皖维高新,'5.40,'+4.85%,1.11%,1.99%,'25.29,'1.34,6.03%,'113.65,'+36.87%,化纤行业
'670,600371.万向德农,'9.24,'+0.33%,1.62%,1.99%,'78.06,'4.87,6.54%,'27.03,'+8.86%,农牧饲渔
'671,603566.普莱柯,'14.74,'-0.27%,2.71%,1.99%,'44.66,'1.96,5.16%,'51.01,'+18.62%,农药兽药
'672,603987.康德莱,'9.60,'+5.61%,1.56%,1.99%,'18.14,'1.61,9.33%,'41.93,'+36.43%,医疗器械
'673,002615.哈尔斯,'8.19,'+0.24%,3.05%,1.99%,'15.63,'2.20,15.24%,'38.19,'+6.43%,家用轻工
'674,002623.亚玛顿,'21.37,'+1.67%,2.34%,1.99%,亏损,'1.48,'-1.00%,'42.54,'+43.18%,光伏设备
'675,300441.鲍斯股份,'8.81,'+2.20%,5.11%,1.99%,'25.45,'2.34,34.87%,'56.77,'+4.86%,通用设备
'676,600826.兰生股份,'12.18,'+5.09%,2.30%,1.98%,'46.15,'2.13,7.06%,'89.59,'+45.73%,贸易行业
'677,603767.中马传动,'29.25,'+1.28%,0.68%,1.98%,'300.00,'6.56,0.40%,'90.27,'+151.56%,汽车零部件
'678,688516.奥特维,'42.18,'+3.89%,5.83%,1.98%,'17.64,'3.43,20.48%,'132.95,'+2.16%,光伏设备
'679,000597.东北制药,'5.72,'+1.24%,1.75%,1.98%,'27.54,'1.53,7.39%,'81.63,'+10.68%,化学制药
'680,001206.依依股份,'25.98,'+2.81%,3.35%,1.98%,'24.15,'2.58,12.15%,'48.04,'+59.90%,美容护理
'681,002170.芭田股份,'11.33,'+3.09%,2.46%,1.98%,'15.37,'2.97,22.78%,'109.58,'+33.22%,化肥行业
'682,002603.以岭药业,'16.73,'+2.14%,1.79%,1.98%,亏损,'2.57,'-1.00%,'279.51,'+4.50%,中药
'683,600426.华鲁恒升,'27.99,'+2.04%,2.14%,1.97%,'18.61,'1.86,10.49%,'594.29,'+31.34%,化学原料
'684,603218.日月股份,'12.77,'-1.16%,2.74%,1.97%,'29.90,'1.26,4.71%,'131.58,'+8.96%,风电设备
'685,603233.大参林,'16.93,'+0.42%,3.66%,1.97%,'19.00,'2.63,14.62%,'192.81,'+14.65%,医药商业
'686,688196.卓越新能,'46.50,'-2.23%,1.08%,1.97%,'37.79,'1.95,5.89%,'55.80,'+39.98%,化学制品
'687,000573.粤宏远Ａ,'4.20,'+0.48%,1.19%,1.97%,亏损,'1.62,3.67%,'26.81,'+42.22%,房地产开发
'688,001308.康冠科技,'24.25,'-1.82%,0.74%,1.97%,'22.89,'2.13,10.79%,'170.39,'-11.08%,消费电子
'689,002407.多氟多,'13.55,'+0.45%,1.48%,1.97%,亏损,'1.96,'-1.00%,'161.30,'+14.73%,化学制品
'690,002746.仙坛股份,'6.31,'-0.79%,3.96%,1.97%,'18.25,'1.18,6.88%,'54.30,'+3.88%,农牧饲渔
'691,301086.鸿富瀚,'66.07,'+4.05%,1.21%,1.97%,'78.66,'3.14,4.49%,'59.46,'+32.22%,消费电子
'692,600332.白云山,'26.61,'+0.23%,3.01%,1.96%,'19.48,'1.15,7.57%,'374.11,'-4.93%,中药
'693,600848.上海临港,'9.43,'+0.86%,2.12%,1.96%,'25.15,'1.27,6.01%,'225.75,'-4.70%,房地产开发
'694,600999.招商证券,'18.81,'-0.90%,2.54%,1.96%,'15.14,'1.24,8.46%,'1396.08,'+0.29%,证券
'695,603369.今世缘,'42.90,'-0.90%,2.80%,1.96%,'16.94,'3.30,20.72%,'534.88,'-2.48%,酿酒行业
'696,603733.仙鹤股份,'24.84,'-0.80%,2.01%,1.96%,'19.99,'2.13,11.72%,'175.36,'+23.34%,造纸印刷
'697,605555.德昌股份,'17.27,'-1.82%,1.56%,1.96%,'28.19,'2.81,10.88%,'83.60,'+5.52%,家电行业
'698,002968.新大正,'10.72,'+0.19%,2.66%,1.96%,'24.31,'1.96,8.46%,'24.26,'+19.75%,房地产服务
'699,600182.S佳通,'15.50,'+0.45%,5.87%,1.95%,'37.20,'4.96,12.40%,'52.70,'-4.94%,橡胶制品
'700,600649.城投控股,'4.68,'-0.21%,0.86%,1.95%,'37.51,'0.56,2.40%,'117.21,'+6.09%,房地产开发
'701,601188.龙江交通,'3.55,'+0.85%,2.00%,1.95%,'26.52,'1.00,3.71%,'46.71,'+0.54%,铁路公路
'702,002034.旺能环境,'17.44,'-0.63%,2.86%,1.95%,'12.81,'1.07,8.47%,'75.69,'+14.46%,环保行业
'703,002462.嘉事堂,'14.25,'+0.21%,1.19%,1.95%,'59.64,'0.95,2.29%,'41.57,'+11.70%,医药商业
'704,002550.千红制药,'10.64,'+2.80%,1.13%,1.95%,'47.24,'5.19,17.35%,'136.17,'+74.51%,化学制药
'705,002918.蒙娜丽莎,'13.35,'+3.57%,1.50%,1.95%,'300.00,'1.71,1.09%,'55.43,'+29.45%,装修建材
'706,002956.西麦食品,'22.02,'+0.96%,1.90%,1.95%,'39.09,'3.26,9.78%,'49.16,'+34.39%,食品饮料
'707,300453.三鑫医疗,'9.77,'-1.31%,3.07%,1.95%,'23.35,'3.79,18.31%,'51.04,'+34.27%,医疗器械
'708,300880.迦南智能,'20.23,'+0.30%,2.22%,1.95%,'30.15,'3.78,13.83%,'39.48,'-6.85%,电网设备
'709,601728.中国电信,'7.58,'-0.39%,3.43%,1.94%,'22.53,'1.49,7.41%,'5884.33,'+6.24%,通信服务
'710,002393.力生制药,'25.30,'+3.18%,1.38%,1.94%,'60.34,'1.30,8.58%,'65.20,'+46.54%,化学制药
'711,002406.远东传动,'8.18,'-0.73%,1.83%,1.94%,'65.80,'1.50,3.02%,'59.73,'+29.42%,汽车零部件
'712,688289.圣湘生物,'21.35,'+0.90%,2.47%,1.93%,'57.01,'1.71,3.86%,'123.70,'-4.65%,医疗器械
'713,000878.云南铜业,'15.23,'+2.49%,1.77%,1.93%,'23.65,'1.99,10.22%,'305.15,'+27.51%,有色金属
'714,002106.莱宝高科,'11.68,'+1.48%,0.86%,1.93%,'24.22,'1.49,6.41%,'82.44,'+8.13%,光学光电子
'715,300908.仲景食品,'32.26,'+1.86%,3.10%,1.93%,'28.15,'2.76,10.38%,'47.10,'+7.74%,食品饮料
'716,300923.研奥股份,'26.11,'+0.19%,1.72%,1.93%,'50.23,'1.82,4.02%,'20.52,'+37.02%,交运设备
'717,603444.吉比特,'460.00,'+0.17%,2.17%,1.92%,'31.20,'6.26,20.94%,'331.39,'+113.30%,游戏
'718,688819.天能股份,'29.84,'-0.40%,1.37%,1.92%,'30.99,'1.77,7.68%,'290.07,'+11.36%,电池
'719,002539.云图控股,'11.40,'-1.04%,1.75%,1.92%,'17.86,'1.51,9.80%,'137.68,'+49.17%,化肥行业
'720,300303.聚飞光电,'6.99,'+5.43%,1.85%,1.92%,'41.62,'2.71,9.36%,'98.95,'+4.72%,光学光电子
'721,300960.通业科技,'29.51,'-1.99%,1.32%,1.92%,'82.77,'7.21,9.12%,'42.63,'+66.81%,交运设备
'722,603239.浙江仙通,'15.13,'-0.20%,1.39%,1.91%,'22.54,'3.39,16.37%,'40.96,'+14.15%,汽车零部件
'723,603637.镇海股份,'11.94,'+3.02%,1.68%,1.91%,'40.75,'2.83,8.71%,'28.50,'+46.23%,工程建设
'724,600236.桂冠电力,'6.33,'+0.16%,3.24%,1.90%,'22.93,'2.48,10.21%,'498.95,'-5.32%,电力行业
'725,600390.五矿资本,'6.39,'-0.62%,0.59%,1.90%,'223.64,'0.61,0.27%,'287.43,'-0.93%,多元金融
'726,600496.精工钢构,'3.61,'-0.82%,2.22%,1.90%,'14.43,'0.79,6.62%,'71.84,'+22.80%,水泥建材
'727,603158.腾龙股份,'11.88,'-8.83%,1.35%,1.90%,'35.30,'2.56,10.14%,'58.31,'+50.06%,汽车零部件
'728,000951.中国重汽,'17.99,'-0.83%,3.87%,1.90%,'15.42,'1.36,10.09%,'211.36,'+8.42%,汽车整车
'729,603916.苏博特,'11.35,'+2.99%,0.89%,1.89%,'54.49,'1.13,2.49%,'48.38,'+53.80%,化学制品
'730,688580.伟思医疗,'53.58,'+1.17%,1.49%,1.89%,'49.71,'3.16,7.62%,'51.31,'+95.35%,医疗器械
'731,000063.中兴通讯,'48.00,'+5.63%,1.29%,1.89%,亏损,'3.07,10.67%,'1933.46,'+21.14%,通信设备
'732,002270.华明装备,'19.06,'-1.04%,2.86%,1.89%,'26.33,'5.40,21.12%,'170.82,'+14.74%,电网设备
'733,002738.中矿资源,'41.99,'+1.35%,1.19%,1.89%,'183.43,'2.54,3.13%,'302.95,'+20.02%,能源金属
'734,300127.银河磁体,'33.52,'-2.84%,1.04%,1.89%,'72.97,'7.62,10.91%,'108.32,'+38.19%,小金属
'735,300452.山河药辅,'13.67,'+2.55%,2.19%,1.89%,'30.24,'3.47,12.95%,'32.05,'+15.74%,化学制药
'736,300955.嘉亨家化,'32.81,'+3.01%,0.85%,1.89%,亏损,'3.78,'-1.00%,'33.07,'+110.81%,美容护理
'737,601211.国泰海通,'20.63,'-1.62%,1.74%,1.88%,'23.99,'1.13,9.70%,'2913.61,'+12.14%,证券
'738,601319.中国人保,'8.75,'-2.56%,2.06%,1.88%,'8.27,'1.36,17.36%,'3106.05,'+17.53%,保险
'739,601579.会稽山,'25.50,'+4.34%,1.57%,1.88%,'64.71,'3.38,5.52%,'122.26,'+134.03%,酿酒行业
'740,603100.川仪股份,'20.74,'-0.48%,2.77%,1.88%,'17.84,'2.36,17.31%,'106.44,'-1.07%,仪器仪表
'741,603488.展鹏科技,'8.54,'+1.43%,0.35%,1.88%,亏损,'2.64,'-1.00%,'24.94,'+9.90%,专用设备
'742,605117.德业股份,'63.74,'-1.41%,4.26%,1.88%,'18.57,'6.15,37.90%,'576.50,'+8.56%,光伏设备
'743,000776.广发证券,'21.67,'-0.96%,2.31%,1.88%,'15.18,'1.09,8.05%,'1279.41,'+36.82%,证券
'744,000778.新兴铸管,'3.83,0.00%,0.52%,1.88%,亏损,'0.58,0.56%,'151.79,'+0.28%,钢铁行业
'745,300244.迪安诊断,'18.07,'-0.44%,4.98%,1.88%,亏损,'1.76,'-1.00%,'112.93,'+61.90%,医疗服务
'746,600216.浙江医药,'15.78,'+0.77%,2.34%,1.87%,'10.06,'1.35,14.35%,'151.75,'+1.91%,化学制药
'747,600809.山西汾酒,'200.60,'-0.70%,3.02%,1.87%,'19.81,'6.82,36.95%,'2447.25,'+12.74%,酿酒行业
'748,600480.凌云股份,'13.70,'-0.51%,2.25%,1.86%,'29.53,'2.16,9.17%,'167.46,'+68.26%,汽车零部件
'749,600613.神奇制药,'6.72,'+1.66%,2.23%,1.86%,'54.72,'1.55,2.87%,'32.21,'+0.21%,化学制药
'750,000999.华润三九,'30.15,'-0.92%,3.37%,1.86%,'20.08,'2.36,13.49%,'503.38,'-10.94%,中药
'751,002302.西部建设,'6.88,'+0.58%,1.82%,1.86%,亏损,'0.94,'-1.00%,'86.85,'+6.83%,水泥建材
'752,002536.飞龙股份,'26.53,'-1.89%,1.51%,1.86%,'38.82,'4.51,10.77%,'152.49,'+133.99%,汽车零部件
'753,300019.硅宝科技,'23.35,'+2.23%,1.28%,1.86%,'35.00,'3.53,11.52%,'91.79,'+62.13%,化学制品
'754,605058.澳弘电子,'29.21,'-2.37%,2.05%,1.85%,'29.18,'2.43,8.54%,'41.75,'+50.81%,电子元件
'755,002643.万润股份,'13.42,'-1.54%,0.75%,1.85%,'57.47,'1.73,3.53%,'123.86,'+12.85%,电子化学品
'756,300481.濮阳惠成,'14.83,0.00%,2.72%,1.85%,'31.30,'1.79,6.19%,'43.28,'+1.55%,电子化学品
'757,300532.今天国际,'13.43,'-1.83%,3.29%,1.85%,'33.09,'3.24,12.08%,'60.88,'+18.55%,互联网服务
'758,300741.华宝股份,'19.74,'-0.75%,0.86%,1.85%,亏损,'1.78,'-1.00%,'121.57,'+13.87%,食品饮料
'759,300771.智莱科技,'13.34,'-0.07%,1.12%,1.85%,'125.52,'1.66,2.72%,'32.02,'+28.65%,计算机设备
'760,600814.杭州解百,'8.13,'+1.50%,1.69%,1.84%,'31.95,'1.62,5.54%,'59.76,'-0.17%,商业百货
'761,600976.健民集团,'42.63,'+0.47%,2.11%,1.84%,'21.47,'2.60,14.24%,'65.39,'+4.48%,中药
'762,688707.振华新材,'15.69,'+1.88%,0.32%,1.84%,亏损,'1.90,'-1.00%,'79.82,'+43.29%,电池
'763,000498.山东路桥,'6.31,'+4.82%,3.17%,1.84%,'4.37,'0.39,9.60%,'97.96,'+9.13%,工程建设
'764,002171.楚江新材,'9.94,'+1.53%,0.57%,1.84%,'51.11,'2.06,4.38%,'161.32,'+21.22%,有色金属
'765,002605.姚记科技,'28.46,'+0.18%,1.75%,1.84%,'24.19,'3.29,14.92%,'118.86,'+8.64%,游戏
'766,300898.熊猫乳品,'29.11,'+2.10%,2.06%,1.84%,'42.89,'3.80,10.27%,'36.10,'+15.48%,食品饮料
'767,600219.南山铝业,'3.99,'-1.72%,4.28%,1.83%,'8.64,'0.90,10.49%,'463.39,'+4.59%,有色金属
'768,600787.中储股份,'6.25,'-0.32%,1.12%,1.83%,亏损,'0.98,3.19%,'135.63,'-0.91%,物流行业
'769,603132.金徽股份,'13.85,'+2.14%,2.82%,1.83%,'26.18,'4.16,16.06%,'135.45,'+25.74%,有色金属
'770,688312.燕麦科技,'30.65,'+2.10%,1.63%,1.83%,'50.63,'3.18,7.43%,'44.63,'+1.67%,专用设备
'771,000338.潍柴动力,'14.81,'-2.18%,4.86%,1.83%,'12.66,'1.44,12.84%,'1003.03,'+10.48%,汽车零部件
'772,002328.新朋股份,'6.46,'+1.09%,2.20%,1.83%,'51.58,'1.52,4.34%,'49.86,'+7.59%,汽车零部件
'773,002809.红墙股份,'12.20,'+0.58%,2.46%,1.83%,'221.05,'1.59,1.72%,'25.82,'+57.48%,化学制品
'774,002831.裕同科技,'26.57,'+1.72%,3.55%,1.83%,'15.77,'2.16,13.17%,'244.58,'+0.44%,造纸印刷
'775,600133.东湖高新,'9.09,'+0.33%,1.82%,1.82%,'22.08,'1.11,5.74%,'96.92,'-0.99%,环保行业
'776,603008.喜临门,'18.94,'+1.88%,2.75%,1.82%,'21.37,'1.86,9.46%,'70.35,'+16.66%,装修建材
'777,605090.九丰能源,'29.66,'+3.09%,4.03%,1.82%,'14.39,'2.00,15.51%,'197.50,'+7.16%,燃气
'778,688526.科前生物,'18.30,'-0.44%,2.35%,1.82%,'23.11,'2.10,11.51%,'85.30,'+31.52%,农药兽药
'779,002361.神剑股份,'6.75,'-0.59%,0.74%,1.82%,'144.02,'2.85,1.76%,'64.19,'+24.83%,塑料制品
'780,600051.宁波联合,'7.32,0.00%,1.64%,1.81%,'57.58,'0.68,2.13%,'22.76,'+13.79%,综合行业
'781,000612.焦作万方,'9.19,'+3.49%,1.41%,1.81%,'14.10,'1.65,12.12%,'109.56,'+45.65%,有色金属
'782,000869.张裕Ａ,'22.29,0.00%,1.79%,1.81%,'138.22,'1.42,2.55%,'102.49,'-2.02%,酿酒行业
'783,002282.博深股份,'7.37,'-0.27%,2.71%,1.81%,'22.97,'1.09,5.11%,'38.83,'+2.33%,通用设备
'784,002300.太阳电缆,'6.46,'+1.89%,1.70%,1.81%,'81.02,'2.39,4.49%,'46.66,'+22.93%,电网设备
'785,003011.海象新材,'21.06,'+0.53%,1.42%,1.81%,'19.22,'1.52,7.86%,'21.62,'+40.91%,塑料制品
'786,300231.银信科技,'13.04,'-0.15%,0.77%,1.81%,亏损,'3.54,'-1.00%,'57.93,'+5.60%,互联网服务
'787,300384.三联虹普,'17.93,'+0.39%,2.81%,1.81%,'20.00,'2.11,11.00%,'57.20,'-2.50%,专业服务
'788,603919.金徽酒,'21.90,'-0.77%,2.28%,1.80%,'29.54,'3.29,11.65%,'111.09,'+14.63%,酿酒行业
'789,605089.味知香,'27.03,'+1.92%,1.33%,1.80%,'56.31,'3.10,6.49%,'37.30,'+9.96%,食品饮料
'790,688378.奥来德,'24.19,'+2.50%,0.86%,1.80%,亏损,'3.63,1.50%,'60.30,'+28.70%,专用设备
'791,000060.中金岭南,'5.38,'+2.48%,1.62%,1.80%,'19.06,'1.34,7.65%,'201.08,'+16.94%,有色金属
'792,001219.青岛食品,'14.52,'-1.16%,2.07%,1.80%,'32.19,'2.74,10.10%,'28.31,'+8.12%,食品饮料
'793,002960.青鸟消防,'11.10,'+2.12%,1.50%,1.80%,'29.86,'1.56,5.30%,'96.50,'+16.11%,专用设备
'794,600104.上汽集团,'19.04,'+1.33%,0.47%,1.79%,亏损,'0.74,0.36%,'2188.70,'-7.83%,汽车整车
'795,000975.山金国际,'20.87,'+6.32%,1.75%,1.79%,'21.59,'4.27,21.18%,'579.50,'+38.35%,贵金属
'796,002236.大华股份,'19.40,'-0.10%,3.32%,1.79%,'26.78,'1.72,9.85%,'637.63,'+24.80%,计算机设备
'797,002430.杭氧股份,'24.10,'-1.75%,1.25%,1.79%,'25.76,'2.49,10.59%,'235.78,'+12.20%,专用设备
'798,600283.钱江水利,'9.75,'+0.10%,2.56%,1.78%,'27.65,'1.81,8.75%,'54.68,'+7.70%,公用事业
'799,601607.上海医药,'18.49,'-0.96%,2.00%,1.78%,'19.82,'0.91,8.37%,'515.74,'-10.60%,医药商业
'800,603238.诺邦股份,'21.37,'-6.97%,1.40%,1.78%,'35.07,'2.69,8.44%,'37.93,'+67.97%,美容护理
'801,688163.赛伦生物,'24.87,'+1.06%,1.29%,1.78%,'79.23,'2.43,4.08%,'26.91,'+43.10%,生物制品
'802,002135.东南网架,'4.36,'-0.68%,1.61%,1.77%,'65.19,'0.75,1.62%,'48.64,'+4.31%,工程建设
'803,002986.宇新股份,'11.84,'+0.51%,2.56%,1.77%,'38.40,'1.12,3.17%,'45.41,'+2.34%,化学制品
'804,300739.明阳电路,'17.93,'+0.22%,0.71%,1.77%,'300.00,'2.61,0.99%,'62.98,'+19.61%,电子元件
'805,300755.华致酒行,'18.31,'-0.81%,7.07%,1.77%,亏损,'2.40,'-1.00%,'76.32,'+3.09%,贸易行业
'806,600143.金发科技,'15.82,'-1.00%,0.63%,1.76%,'48.35,'2.29,5.78%,'417.11,'+84.89%,塑料制品
'807,600211.西藏药业,'48.39,'+4.56%,3.87%,1.76%,'17.76,'3.75,25.03%,'155.97,'+37.14%,生物制品
'808,600697.欧亚集团,'12.88,'+3.37%,0.78%,1.76%,亏损,'0.89,'-1.00%,'20.49,'+1.06%,商业百货
'809,603927.中科软,'21.64,'-0.60%,1.57%,1.76%,'69.18,'5.77,8.75%,'179.84,'+1.53%,软件开发
'810,605183.确成股份,'20.27,'+1.76%,1.48%,1.76%,'15.28,'2.41,17.00%,'84.30,'+22.33%,橡胶制品
'811,688556.高测股份,'10.66,'-3.79%,3.75%,1.76%,亏损,'2.33,'-1.00%,'81.60,'+35.94%,光伏设备
'812,688628.优利德,'36.37,'-1.44%,3.57%,1.76%,'24.11,'3.32,14.74%,'40.64,'+1.69%,仪器仪表
'813,002555.三七互娱,'19.65,'-0.20%,5.09%,1.76%,'16.08,'3.34,21.90%,'434.70,'+30.63%,游戏
'814,300433.蓝思科技,'32.34,'+3.95%,1.24%,1.76%,'47.97,'3.58,8.35%,'1611.43,'+50.39%,消费电子
'815,300664.鹏鹞环保,'5.54,'+0.54%,1.99%,1.76%,'49.50,'0.95,4.21%,'41.90,'-4.96%,环保行业
'816,600779.水井坊,'47.01,'-0.06%,2.06%,1.75%,'20.25,'4.76,26.96%,'229.18,'-10.15%,酿酒行业
'817,605060.联德股份,'28.22,'+10.02%,1.24%,1.75%,'34.90,'2.79,8.51%,'67.90,'+64.20%,通用设备
'818,000582.北部湾港,'8.57,'+1.90%,2.23%,1.75%,'20.73,'1.09,6.21%,'203.08,'+9.34%,航运港口
'819,000596.古井贡酒,'170.40,'-0.53%,3.52%,1.75%,'16.25,'3.58,23.42%,'696.25,'+2.60%,酿酒行业
'820,600415.小商品城,'22.49,'-0.04%,1.47%,1.74%,'38.15,'6.05,17.24%,'1233.27,'+70.71%,商业百货
'821,600563.法拉电子,'120.00,'-2.27%,1.67%,1.74%,'24.12,'4.99,22.22%,'270.00,'+2.84%,电子元件
'822,002448.中原内配,'10.83,'+1.69%,1.20%,1.74%,'24.37,'1.75,7.35%,'63.72,'+75.71%,汽车零部件
'823,002821.凯莱英,'110.78,'+3.61%,0.99%,1.74%,'41.29,'2.34,6.37%,'368.94,'+47.48%,医疗服务
'824,300841.康华生物,'75.83,'+0.66%,1.35%,1.74%,'37.87,'2.87,6.01%,'98.54,'+41.73%,生物制品
'825,603112.华翔股份,'17.61,'+0.34%,2.21%,1.73%,'20.69,'2.25,15.00%,'94.95,'+41.86%,家电行业
'826,001696.宗申动力,'26.02,'+1.09%,0.77%,1.73%,'45.05,'5.69,13.63%,'297.94,'+5.49%,交运设备
'827,002287.奇正藏药,'27.82,'-0.39%,2.01%,1.73%,'32.56,'3.94,15.71%,'158.87,'+33.61%,中药
'828,003000.劲仔食品,'12.56,'+0.24%,3.18%,1.73%,'25.12,'4.01,19.07%,'56.63,'-6.24%,食品饮料
'829,300884.狄耐克,'14.12,'+3.37%,0.70%,1.73%,亏损,'2.84,'-1.00%,'35.85,'+26.30%,计算机设备
'830,301211.亨迪药业,'13.07,'+4.14%,1.32%,1.73%,'300.00,'2.42,1.83%,'54.58,'-9.63%,化学制药
'831,603016.新宏泰,'26.76,'+0.04%,1.77%,1.72%,'63.89,'4.89,8.28%,'39.65,'-27.09%,电网设备
'832,603619.中曼石油,'19.44,'-0.66%,3.76%,1.72%,'15.92,'2.15,17.53%,'89.88,'+1.95%,采掘行业
'833,688663.新风光,'33.03,'-1.11%,1.82%,1.72%,'30.26,'3.49,12.12%,'46.45,'+55.53%,电网设备
'834,002820.桂发祥,'13.19,'+1.77%,1.14%,1.72%,亏损,'2.99,0.05%,'26.49,'+7.61%,食品饮料
'835,600120.浙江东方,'6.43,'-0.16%,1.31%,1.71%,'41.58,'1.38,7.91%,'219.61,'+39.96%,多元金融
'836,600356.恒丰纸业,'10.29,'+6.96%,1.17%,1.71%,'18.85,'1.15,5.97%,'30.74,'+36.85%,造纸印刷
'837,600993.马应龙,'27.65,'-1.32%,2.24%,1.71%,'22.75,'2.88,13.99%,'119.19,'+8.23%,中药
'838,603883.老百姓,'17.89,'-0.78%,2.30%,1.71%,'34.37,'2.02,6.11%,'135.98,'+9.74%,医药商业
'839,605138.盛泰集团,'9.08,'+4.37%,0.61%,1.71%,'107.77,'2.01,2.05%,'50.45,'+65.78%,纺织服装
'840,002152.广电运通,'14.97,'+4.47%,1.34%,1.71%,'51.72,'2.96,7.17%,'371.76,'+30.56%,计算机设备
