序号	基金代码	基金简称	日期	单位净值	累计净值	日增长率	近1周	近1月	近3月	近6月	近1年	近2年	近3年	今年来	成立来	自定义 
3373	21409	平安元利90	9月1日	1.0202	1.0202	0.00%	0.00%	0.06%	0.44%	0.95%	1.69%	---	---	0.78%	2.02%	1.64%
3374	6908	银华安鑫短债	9月1日	1.0525	1.1575	0.00%	0.03%	0.06%	0.33%	0.95%	1.68%	3.85%	6.00%	0.70%	16.66%	1.64%
3375	3426	江信添福C	9月1日	1.2089	1.4089	0.02%	0.02%	0.02%	0.22%	0.89%	1.68%	3.99%	6.30%	0.85%	41.45%	1.63%
3376	6592	广发景明中短	9月1日	1.0279	1.1861	0.01%	0.04%	0.01%	0.26%	1.12%	1.68%	4.22%	6.38%	0.88%	19.95%	1.66%
3377	6672	广发招财短债	9月1日	1.0575	1.1772	0.01%	0.03%	0.08%	0.35%	0.92%	1.68%	4.77%	7.57%	0.96%	18.49%	1.66%
3378	5872	太平恒利纯债	9月1日	1.0232	1.1874	0.02%	0.04%	0.06%	0.35%	0.84%	1.68%	3.52%	5.41%	0.67%	19.86%	1.64%
3379	9104	新华纯债添利	9月1日	1.0885	1.1265	0.02%	0.05%	-0.09%	0.09%	1.11%	1.68%	4.64%	7.08%	0.65%	12.99%	1.61%
3380	10048	平安短债I	9月1日	1.2154	1.2154	0.02%	0.02%	0.03%	0.31%	1.06%	1.68%	4.51%	7.35%	0.92%	14.56%	1.65%
3381	7972	华泰保兴恒利	9月1日	1.0235	1.1035	0.02%	0.06%	0.01%	0.28%	0.97%	1.68%	4.91%	7.35%	0.57%	10.48%	1.64%
3382	16141	汇添富稳瑞3	9月1日	1.0685	1.0685	0.02%	0.04%	0.09%	0.34%	0.95%	1.68%	4.47%	6.65%	0.89%	6.85%	1.67%
3383	20173	汇安中短债债	9月1日	1.1374	1.1474	0.02%	0.03%	0.05%	0.35%	0.96%	1.68%	---	---	0.89%	3.80%	1.65%
3384	21790	华宝宝嘉30	9月1日	1.0181	1.0181	0.02%	0.05%	0.02%	0.16%	0.85%	1.68%	---	---	0.77%	1.81%	1.66%
3385	6077	创金合信恒利	9月1日	1.0359	1.2109	0.01%	0.03%	0.00%	0.25%	0.93%	1.67%	4.04%	6.36%	0.74%	21.94%	1.65%
3386	2754	博时裕创纯债	9月1日	1.0084	1.352	0.02%	0.06%	-0.04%	0.19%	0.85%	1.67%	5.12%	7.36%	0.55%	41.02%	1.67%
3387	7982	红塔红土瑞祥	9月1日	1.0928	1.1178	0.03%	0.02%	-0.07%	0.10%	0.69%	1.67%	4.37%	7.85%	0.18%	11.91%	1.60%
3388	7395	东兴兴财短债	9月1日	1.0916	1.0916	0.02%	0.04%	-0.02%	0.18%	0.45%	1.67%	4.41%	5.17%	-0.05%	9.16%	1.60%
3389	7916	财通资管鸿福	9月1日	1.1813	1.1813	0.02%	0.04%	0.08%	0.36%	0.94%	1.67%	4.23%	6.00%	0.88%	18.13%	1.63%
3390	8108	国联安短债债	9月1日	1.0806	1.1686	0.02%	0.04%	0.06%	0.29%	0.86%	1.67%	4.53%	7.55%	0.83%	17.51%	1.64%
3391	9301	恒生前海短债	9月1日	1.0294	1.1324	0.01%	0.02%	0.04%	0.28%	1.05%	1.67%	4.64%	7.36%	1.06%	13.35%	1.62%
3392	3927	国联恒信纯债	9月1日	1.022	1.3065	0.03%	-0.01%	-0.31%	-0.10%	0.62%	1.67%	5.15%	7.41%	-0.01%	34.15%	1.57%
3393	12566	长城久稳债券	9月1日	1.1385	1.1385	0.03%	0.04%	-0.07%	0.31%	1.35%	1.67%	5.80%	10.24%	1.00%	11.43%	1.62%
3394	13208	万家稳鑫30	9月1日	1.1049	1.1049	0.02%	0.04%	0.12%	0.39%	0.91%	1.67%	4.27%	7.02%	1.01%	10.49%	1.65%
3395	15370	华泰柏瑞季季	9月1日	1.071	1.1722	0.03%	0.01%	-0.23%	-0.06%	0.74%	1.67%	5.72%	8.19%	0.29%	10.86%	1.60%
3396	15747	博时四月享1	9月1日	1.0952	1.0952	0.01%	0.03%	0.05%	0.32%	0.97%	1.67%	4.27%	8.26%	0.92%	9.52%	1.63%
3397	16039	汇添富丰润中	9月1日	1.1005	1.1255	0.01%	0.01%	-0.02%	0.25%	1.05%	1.67%	6.30%	8.98%	0.68%	9.63%	1.64%
3398	16813	长信稳航30	9月1日	1.0771	1.0771	0.01%	0.02%	0.08%	0.32%	0.82%	1.67%	4.06%	---	0.98%	7.71%	1.66%
3399	17007	永赢月月享3	9月1日	1.0609	1.0619	0.02%	0.03%	-0.01%	0.21%	0.78%	1.67%	4.69%	---	0.65%	6.19%	1.63%
3400	16376	易米和丰债券	9月1日	1.3648	1.4348	0.03%	0.00%	-0.44%	-0.28%	0.11%	1.67%	3.70%	---	-0.67%	43.48%	1.51%
3401	19021	合煦智远诚正	9月1日	1.0496	1.0496	0.02%	0.04%	-0.18%	0.01%	0.32%	1.67%	---	---	-0.22%	4.96%	1.58%
3402	20069	恒生前海恒源	9月1日	1.0109	1.4751	0.01%	0.02%	0.07%	0.15%	0.43%	1.67%	---	---	-0.16%	47.73%	1.62%
3403	20583	农银金季三个	9月1日	1.0251	1.0251	0.01%	0.05%	0.07%	0.37%	0.96%	1.67%	---	---	0.81%	2.51%	1.65%
3404	217011	招商安心收益	9月1日	1.9052	2.2522	0.02%	0.03%	-0.18%	-0.01%	0.60%	1.66%	5.15%	7.80%	0.41%	152.19%	1.62%
3405	110052	易方达安源中	9月1日	1.0206	1.1663	0.01%	0.03%	0.03%	0.26%	0.92%	1.66%	4.23%	6.57%	0.74%	17.21%	1.62%
3406	4828	平安中短债债	9月1日	1.2136	1.2214	0.00%	0.05%	0.06%	0.40%	0.99%	1.66%	4.76%	6.83%	0.82%	22.52%	1.62%
3407	6258	华宸未来稳健	9月1日	1.2709	1.3269	0.02%	0.03%	0.09%	0.37%	0.88%	1.66%	6.37%	9.43%	0.58%	33.21%	1.60%
3408	6903	长盛安鑫中短	9月1日	1.1332	1.1874	0.03%	0.03%	0.04%	0.42%	1.18%	1.66%	4.45%	7.49%	1.09%	19.24%	1.63%
3409	7019	平安如意中短	9月1日	1.0835	1.2106	0.01%	0.03%	0.04%	0.28%	1.08%	1.66%	4.12%	6.29%	0.83%	21.70%	1.63%
3410	6774	国寿安保尊荣	9月1日	1.1605	1.2005	0.02%	0.03%	-0.03%	0.28%	1.22%	1.66%	4.99%	7.06%	1.07%	20.22%	1.66%
3411	12453	国泰利优30	9月1日	1.1165	1.1165	0.01%	0.03%	0.09%	0.34%	0.87%	1.66%	4.05%	6.89%	0.99%	11.65%	1.64%
3412	15008	汇安永利30	9月1日	1.0836	1.0836	0.01%	0.03%	0.10%	0.35%	0.84%	1.66%	3.90%	6.71%	1.01%	8.36%	1.64%
3413	15835	汇添富鑫和纯	9月1日	1.0342	1.0742	0.04%	-0.04%	-0.36%	-0.56%	-0.11%	1.66%	4.58%	6.63%	-0.82%	7.58%	1.50%
3414	16675	永赢安泰中短	9月1日	1.073	1.073	0.02%	0.05%	0.10%	0.35%	0.87%	1.66%	4.05%	---	0.90%	7.30%	1.63%
3415	17659	汇添富稳丰中	9月1日	1.0674	1.0674	0.01%	0.02%	0.09%	0.37%	0.73%	1.66%	4.70%	---	0.58%	6.74%	1.62%
3416	18060	兴合锦安利率	9月1日	1.6316	2.9542	0.06%	-0.05%	-0.49%	-0.51%	0.11%	1.66%	---	---	-0.53%	198.25%	1.57%
3417	22037	天弘悦利债券	9月1日	1.0347	1.0347	0.01%	0.02%	0.09%	0.30%	0.85%	1.66%	---	---	1.02%	1.64%	1.65%
3418	20737	国新国证汇铭	9月1日	1.0219	1.0219	0.05%	-0.02%	-0.35%	-0.35%	0.16%	1.66%	---	---	-0.27%	2.19%	1.54%
3419	20612	东吴恒益纯债	9月1日	1.0177	1.0177	0.07%	0.01%	-0.25%	-0.11%	0.56%	1.66%	---	---	0.20%	1.77%	1.63%
3420	3010	国联盈泽中短	9月1日	1.2554	1.4475	0.01%	0.02%	0.02%	0.30%	0.87%	1.65%	4.61%	7.58%	0.78%	48.49%	1.61%
3421	519985	长信纯债壹号	9月1日	1.1076	1.6596	0.01%	0.03%	0.20%	0.58%	0.98%	1.65%	4.09%	6.97%	0.80%	76.80%	1.63%
3422	4124	民生加银鑫升	9月1日	1.0473	1.3193	0.06%	-0.17%	-0.82%	-1.11%	-0.80%	1.65%	5.32%	7.59%	-1.10%	36.07%	1.48%
3423	7714	南方贺元利率	9月1日	1.0836	1.1906	0.06%	-0.08%	-0.55%	-0.36%	0.35%	1.65%	4.99%	7.14%	-0.47%	20.20%	1.51%
3424	8696	平安元盛超短	9月1日	1.1241	1.1241	0.01%	0.02%	0.04%	0.21%	0.69%	1.65%	3.73%	5.45%	0.75%	12.41%	1.59%
3425	14195	泰信添利30	9月1日	1.1082	1.1082	0.01%	0.07%	0.09%	0.36%	0.83%	1.65%	4.17%	8.79%	1.01%	10.82%	1.63%
3426	19060	博时富源纯债	9月1日	1.0409	1.0778	0.05%	-0.01%	-0.40%	-0.47%	0.04%	1.65%	---	---	-0.38%	6.40%	1.55%
3427	17024	天弘通享债券	9月1日	1.0102	1.0386	0.01%	0.02%	0.07%	0.26%	0.83%	1.65%	3.66%	---	0.58%	3.88%	1.60%
3428	20738	安信宝利债券	9月1日	1.0548	1.1288	0.02%	0.03%	-0.03%	0.27%	0.80%	1.65%	---	---	0.75%	3.83%	1.63%
3429	319	宏利淘利债券	9月1日	1.0082	1.5973	0.07%	0.09%	-0.22%	0.19%	0.51%	1.64%	4.30%	6.65%	0.27%	68.24%	1.55%
3430	6515	浙商汇金短债	9月1日	1.0225	1.2005	0.02%	0.03%	-0.18%	0.20%	1.10%	1.64%	4.32%	6.84%	1.02%	21.69%	1.62%
3431	6916	南方亨元债券	9月1日	1.1983	1.2165	0.03%	0.13%	-0.09%	0.28%	0.86%	1.64%	4.77%	6.74%	0.00%	21.13%	1.50%
3432	6794	交银稳鑫短债	9月1日	1.0988	1.1684	0.01%	0.03%	0.12%	0.37%	0.90%	1.64%	4.18%	6.30%	0.89%	17.44%	1.61%
3433	6097	平安高等级债	9月1日	1.0629	1.1739	0.04%	0.00%	-0.45%	-0.38%	0.04%	1.64%	3.84%	5.87%	-0.38%	18.19%	1.52%
3434	9257	工银尊利中短	9月1日	1.0958	1.1112	0.01%	0.03%	0.07%	0.29%	0.81%	1.64%	3.53%	5.50%	0.41%	11.25%	1.60%
3435	860035	光大阳光稳债	9月1日	1.1714	1.4239	0.03%	0.07%	0.00%	0.21%	0.88%	1.64%	4.73%	8.37%	0.79%	16.53%	1.58%
3436	8068	圆信永丰丰和	9月1日	1.0766	1.1256	0.01%	0.04%	0.00%	0.17%	0.88%	1.64%	4.32%	7.21%	0.59%	12.57%	1.63%
3437	12958	嘉实60天滚	9月1日	1.1054	1.1054	0.05%	0.07%	0.11%	0.35%	0.88%	1.64%	4.23%	6.92%	0.91%	10.54%	1.61%
3438	12468	中银证券安灏	9月1日	1.0816	1.0816	0.02%	0.02%	-0.01%	0.17%	0.69%	1.64%	3.73%	5.48%	0.12%	8.16%	1.56%
3439	13965	达诚定海双月	9月1日	1.0851	1.1086	0.02%	0.05%	0.01%	0.23%	0.77%	1.64%	5.00%	9.40%	0.69%	10.93%	1.61%
3440	14705	国泰君安君得	9月1日	1.0435	1.0959	0.00%	0.02%	0.03%	0.30%	0.97%	1.64%	4.60%	6.74%	0.89%	8.50%	1.61%
3441	16948	国泰利安中短	9月1日	1.0695	1.0695	0.01%	0.03%	0.09%	0.35%	0.87%	1.64%	4.12%	---	0.97%	6.95%	1.62%
3442	12633	天治鑫祥利率	9月1日	1.0311	1.0479	0.06%	-0.07%	-0.42%	-0.31%	0.31%	1.64%	4.56%	---	-0.14%	4.81%	1.51%
3443	18427	信澳瑞享利率	9月1日	1.0164	1.0591	0.06%	-0.06%	-0.79%	-0.86%	-0.37%	1.64%	---	---	-0.91%	5.87%	1.50%
3444	19812	国联盈泽中短	9月1日	1.2717	1.2717	0.02%	0.03%	0.03%	0.30%	0.87%	1.64%	---	---	0.78%	4.13%	1.60%
3445	2441	德邦新添利债	9月1日	1.117	1.777	-0.04%	-0.61%	0.09%	0.15%	0.06%	1.63%	0.68%	-0.80%	0.39%	90.65%	1.55%
3446	5048	南华瑞扬纯债	9月1日	1.0882	1.0882	0.04%	0.00%	-0.15%	-0.10%	0.49%	1.63%	4.52%	6.40%	0.05%	8.82%	1.55%
3447	5756	平安短债E	9月1日	1.2151	1.2351	0.02%	0.02%	0.03%	0.30%	1.04%	1.63%	4.42%	7.21%	0.90%	23.89%	1.61%
3448	4893	华润元大润泽	9月1日	1.1256	1.181	0.04%	0.00%	-0.13%	0.06%	0.59%	1.63%	3.71%	5.01%	0.01%	18.24%	1.53%
3449	5853	财通聚利债券	9月1日	1.1403	1.2664	0.02%	0.02%	-0.07%	0.09%	0.90%	1.63%	5.76%	10.11%	0.28%	28.25%	1.58%
3450	5578	交银丰晟收益	9月1日	1.2145	1.2945	0.03%	0.03%	-0.20%	0.02%	0.86%	1.63%	5.05%	7.03%	0.46%	30.95%	1.56%
3451	6835	工银尊享短债	9月1日	1.1064	1.1694	0.01%	0.05%	-0.03%	0.21%	0.90%	1.63%	3.97%	6.10%	0.61%	17.35%	1.59%
3452	11009	国寿安保尊弘	9月1日	1.1144	1.1144	0.02%	0.05%	0.09%	0.33%	0.88%	1.63%	4.65%	7.29%	0.82%	11.44%	1.58%
3453	16527	招商鑫诚短债	9月1日	1.075	1.075	0.01%	0.03%	0.09%	0.35%	0.83%	1.63%	3.92%	---	0.93%	7.50%	1.60%
3454	10324	广发招财短债	9月1日	1.0552	1.154	0.01%	0.03%	0.07%	0.34%	0.89%	1.63%	4.64%	7.40%	0.92%	12.41%	1.61%
3455	802	中金纯债C	9月1日	1.1994	1.3811	0.02%	0.03%	-0.32%	-0.10%	0.84%	1.62%	4.71%	7.20%	0.45%	40.28%	1.54%
3456	3441	招商招享纯债	9月1日	1.0237	1.0337	0.10%	-0.06%	-1.02%	-1.01%	-1.91%	1.62%	---	---	-2.18%	3.39%	1.52%
3457	6893	汇添富丰利短	9月1日	1.1605	1.1605	0.03%	0.04%	0.07%	0.35%	0.86%	1.62%	4.28%	6.37%	0.82%	16.05%	1.58%
3458	16802	创金合信怡久	9月1日	1.0336	1.0336	0.05%	0.06%	1.01%	1.37%	1.44%	1.62%	1.34%	---	0.89%	3.36%	1.61%
3459	19046	申万菱信安泰	9月1日	1.3823	1.3823	0.05%	-0.04%	-1.45%	-1.51%	-1.01%	1.62%	---	---	-1.55%	38.23%	1.46%
3460	21262	百嘉百臻利率	9月1日	1.1896	1.5279	0.01%	0.03%	-0.01%	0.20%	0.51%	1.62%	---	---	0.55%	52.97%	1.60%
3461	20736	国新国证汇铭	9月1日	1.0219	1.0219	0.06%	-0.01%	-0.35%	-0.31%	0.25%	1.62%	---	---	-0.37%	2.19%	1.50%
3462	7901	汇添富中短债	9月1日	1.0824	1.1563	0.01%	0.03%	-0.04%	0.22%	1.06%	1.61%	5.54%	8.22%	0.73%	15.98%	1.58%
3463	12774	前海开源丰和	9月1日	1.0274	1.0796	0.02%	0.02%	0.03%	0.31%	1.13%	1.61%	2.91%	5.52%	0.82%	8.16%	1.60%
3464	14073	汇安裕同纯债	9月1日	1.0587	1.1132	0.00%	0.03%	-0.06%	0.10%	0.30%	1.61%	6.10%	10.41%	-0.28%	11.41%	1.58%
3465	16557	长盛安鑫中短	9月1日	1.1313	1.1663	0.03%	0.03%	0.04%	0.41%	1.15%	1.61%	4.34%	7.32%	1.05%	7.34%	1.58%
3466	16695	天弘招利短债	9月1日	1.0701	1.0701	0.03%	0.05%	0.15%	0.45%	0.92%	1.61%	4.46%	---	0.97%	7.01%	1.60%
3467	16656	汇丰晋信丰宁	9月1日	1.0187	1.0716	0.04%	0.02%	-0.04%	0.12%	0.62%	1.61%	4.72%	---	-0.21%	7.30%	1.48%
3468	21008	长盛嘉鑫30	9月1日	1.019	1.019	0.01%	0.00%	-0.04%	0.26%	0.88%	1.61%	---	---	0.65%	1.90%	1.56%
3469	21311	长信纯债壹号	9月1日	1.1074	1.1294	0.01%	0.02%	0.18%	0.55%	0.92%	1.61%	---	---	0.79%	2.50%	1.59%
3470	6598	国泰利享中短	9月1日	1.1968	1.1968	0.01%	0.03%	0.06%	0.30%	0.85%	1.60%	4.03%	6.66%	0.92%	19.68%	1.59%
3471	7823	天弘弘择短债	9月1日	1.1719	1.1719	0.01%	0.03%	0.11%	0.37%	0.83%	1.60%	3.82%	6.13%	1.00%	17.19%	1.59%
3472	9637	招商信用添利	9月1日	1.0456	1.1928	0.02%	-0.03%	-0.25%	-0.12%	0.43%	1.60%	4.24%	6.48%	-0.01%	17.96%	1.54%
3473	11311	国联恒阳纯债	9月1日	1.0742	1.1092	0.03%	0.05%	-0.20%	0.01%	0.61%	1.60%	4.83%	6.74%	0.21%	11.06%	1.50%
3474	15340	同泰泰享中短	9月1日	1.0694	1.0694	0.02%	0.05%	-0.05%	0.19%	0.83%	1.60%	5.15%	6.36%	0.10%	6.94%	1.49%
3475	17439	博时安悦短债	9月1日	1.0682	1.0682	0.01%	0.02%	0.05%	0.27%	0.78%	1.60%	4.77%	---	0.78%	6.82%	1.58%
3476	18223	华安添荣中短	9月1日	1.0889	1.0889	0.01%	0.03%	0.05%	0.39%	1.19%	1.60%	5.82%	---	1.10%	7.16%	1.55%
3477	7210	华商瑞丰短债	9月1日	1.0775	1.1592	0.03%	0.03%	-0.02%	0.19%	0.72%	1.59%	4.48%	6.71%	0.65%	16.08%	1.55%
3478	14137	中泰安睿债券	9月1日	1.0152	1.0932	0.02%	0.04%	-0.15%	-0.02%	0.99%	1.59%	5.20%	7.67%	0.30%	9.60%	1.53%
3479	15405	嘉实90天滚	9月1日	1.0891	1.0891	0.01%	0.04%	0.06%	0.31%	0.87%	1.59%	4.13%	8.13%	0.91%	8.90%	1.56%
3480	16956	国联恒润纯债	9月1日	1.0122	1.0692	0.02%	0.02%	-0.23%	0.00%	0.62%	1.59%	4.50%	---	0.19%	7.06%	1.50%
3481	17306	国寿安保超短	9月1日	1.0641	1.0641	0.01%	0.04%	0.05%	0.26%	0.83%	1.59%	4.50%	---	0.87%	6.41%	1.58%
3482	206	易方达投资级	9月1日	1.1536	1.5966	0.02%	0.04%	-0.06%	0.22%	0.94%	1.58%	6.07%	8.78%	0.54%	70.99%	1.51%
3483	784	博时季季享持	9月1日	1.1426	1.1663	0.01%	0.01%	0.00%	0.18%	0.59%	1.58%	3.77%	5.68%	0.52%	16.92%	1.54%
3484	5308	财通资管鸿达	9月1日	1.2307	1.2468	0.01%	0.03%	0.03%	0.28%	0.89%	1.58%	3.97%	6.28%	0.79%	25.05%	1.56%
3485	6300	华宝宝丰高等	9月1日	1.0475	1.2035	0.04%	0.01%	-0.07%	0.03%	0.55%	1.58%	3.75%	5.94%	0.57%	21.83%	1.56%
3486	6800	财通资管鸿运	9月1日	1.101	1.1935	0.01%	0.03%	0.05%	0.32%	0.85%	1.58%	3.77%	5.87%	0.64%	19.74%	1.54%
3487	8922	财通资管鸿运	9月1日	1.0552	1.1377	0.02%	0.03%	0.05%	0.32%	0.85%	1.58%	3.85%	6.16%	0.64%	14.03%	1.54%
3488	530014	建信利率债债	9月1日	1.1543	1.1543	0.10%	-0.24%	-1.47%	-1.86%	-1.22%	1.57%	4.79%	8.19%	-1.53%	15.43%	1.43%
3489	3278	中信保诚稳瑞	9月1日	1.0919	1.266	0.04%	0.02%	-0.07%	0.12%	0.68%	1.57%	4.43%	6.29%	0.44%	29.31%	1.51%
3490	519622	银河君怡债券	9月1日	1.0379	1.2663	0.02%	0.05%	0.04%	0.29%	0.81%	1.57%	3.66%	5.58%	0.65%	29.54%	1.52%
3491	5054	泰康瑞坤纯债	9月1日	1.2789	1.328	0.11%	-0.01%	-0.56%	-1.24%	-0.18%	1.57%	6.82%	9.97%	-0.66%	33.92%	1.59%
3492	6663	易方达安悦超	9月1日	1.0128	1.1688	0.01%	0.03%	0.11%	0.37%	0.83%	1.57%	3.87%	6.22%	0.87%	18.13%	1.55%
3493	9311	创金合信鑫日	9月1日	1.2371	1.2371	0.02%	0.03%	0.06%	0.32%	0.89%	1.57%	4.51%	7.44%	0.87%	15.97%	1.53%
3494	11490	创金合信双季	9月1日	1.163	1.163	0.02%	0.03%	-0.03%	0.28%	0.99%	1.57%	6.07%	9.53%	0.91%	16.30%	1.55%
3495	13237	长信30天滚	9月1日	1.1211	1.1211	0.01%	0.03%	0.10%	0.36%	0.85%	1.57%	4.05%	7.57%	0.96%	12.11%	1.54%
3496	16397	交银稳益短债	9月1日	1.0541	1.0641	0.02%	0.03%	0.06%	0.36%	1.11%	1.57%	4.24%	---	0.98%	6.45%	1.52%
3497	17705	易方达裕浙3	9月1日	1.0166	1.0558	0.03%	-0.01%	-0.35%	-0.36%	0.32%	1.57%	5.15%	---	-0.21%	5.67%	1.46%
3498	20584	农银金季三个	9月1日	1.0236	1.0236	0.01%	0.05%	0.07%	0.35%	0.91%	1.57%	---	---	0.74%	2.36%	1.56%
3499	6851	平安中短债债	9月1日	1.2012	1.2362	0.00%	0.04%	0.05%	0.36%	0.92%	1.56%	4.49%	6.40%	0.77%	23.99%	1.52%
3500	6320	易方达安瑞短	9月1日	1.0072	1.1672	0.01%	0.03%	0.10%	0.34%	0.87%	1.56%	4.20%	6.55%	0.98%	18.05%	1.54%
3501	6808	西部利得添盈	9月1日	1.1108	1.1108	0.00%	0.04%	0.04%	0.36%	0.93%	1.56%	3.99%	6.56%	0.87%	11.08%	1.54%
3502	9302	恒生前海短债	9月1日	1.1222	1.1222	0.01%	0.03%	0.03%	0.24%	1.01%	1.56%	4.42%	7.03%	0.99%	12.22%	1.50%
3503	9921	鹏华年年红一	9月1日	1.1499	1.1499	0.04%	0.07%	-0.09%	0.11%	1.05%	1.56%	4.50%	6.54%	0.37%	14.99%	1.50%
3504	10146	格林中短债债	9月1日	1.0147	1.1387	0.01%	0.05%	-0.02%	0.18%	1.10%	1.56%	4.08%	6.51%	0.84%	14.23%	1.52%
3505	13839	中银恒嘉60	9月1日	1.1048	1.1048	0.02%	0.05%	0.03%	0.28%	0.74%	1.56%	4.98%	7.71%	0.67%	10.48%	1.52%
3506	13738	嘉实短债债券	9月1日	1.086	1.086	0.02%	0.05%	0.06%	0.31%	0.85%	1.56%	3.93%	6.85%	0.89%	8.60%	1.53%
3507	14595	汇添富稳福6	9月1日	1.0883	1.0903	0.02%	0.04%	0.06%	0.29%	0.90%	1.56%	4.03%	6.28%	0.83%	9.03%	1.54%
3508	380011	中银聚享债券	9月1日	1.0463	1.1434	0.03%	-0.09%	-0.37%	-0.35%	0.33%	1.55%	4.90%	7.10%	-0.30%	14.98%	1.43%
3509	3226	中信保诚稳健	9月1日	1.0265	1.3256	0.04%	-0.10%	-0.63%	0.21%	0.37%	1.55%	4.98%	7.60%	0.09%	37.02%	1.51%
3510	8587	淳厚中短债债	9月1日	1.0711	1.1511	0.03%	0.02%	0.05%	0.32%	0.67%	1.55%	4.74%	8.13%	0.45%	15.63%	1.50%
3511	16405	大成景泽中短	9月1日	1.0414	1.0714	0.01%	0.06%	-0.32%	-0.02%	0.74%	1.55%	4.50%	---	0.30%	7.20%	1.51%
3512	15836	浙商汇金聚瑞	9月1日	1.0213	1.0823	0.01%	0.06%	-0.06%	0.22%	0.62%	1.55%	5.13%	---	-0.17%	8.28%	1.47%
3513	17025	天弘通享债券	9月1日	1.0074	1.0358	0.01%	0.02%	0.06%	0.23%	0.77%	1.55%	3.46%	---	0.51%	3.60%	1.49%
3514	17105	光大荣利纯债	9月1日	1.0578	1.0679	0.09%	-0.15%	-0.62%	-0.69%	-0.04%	1.55%	4.54%	---	-1.02%	6.84%	1.45%
3515	21263	百嘉百臻利率	9月1日	1.1889	1.5272	0.01%	0.03%	-0.03%	0.18%	0.46%	1.55%	---	---	0.48%	52.89%	1.54%
3516	519722	交银裕惠纯债	9月1日	1.1056	1.1356	-0.05%	-0.11%	-0.48%	-0.34%	0.41%	1.54%	4.80%	6.58%	-0.25%	13.55%	1.44%
3517	6695	新华鑫日享中	9月1日	1.0803	1.1821	0.01%	0.04%	0.04%	0.31%	1.02%	1.54%	3.59%	5.84%	0.46%	18.87%	1.52%
3518	6741	工银尊利中短	9月1日	1.1287	1.1611	0.01%	0.02%	0.06%	0.26%	0.75%	1.54%	3.31%	5.16%	0.34%	16.37%	1.50%
3519	7845	博时季季享持	9月1日	1.1424	1.1657	0.02%	0.02%	0.00%	0.16%	0.57%	1.54%	3.68%	5.67%	0.48%	16.64%	1.49%
3520	11622	汇添富短债债	9月1日	1.1436	1.1806	0.01%	0.03%	0.05%	0.25%	0.74%	1.54%	3.74%	5.80%	0.73%	10.32%	1.51%
3521	970145	财达证券稳达	9月1日	1.0809	1.0809	0.00%	0.02%	0.04%	0.31%	0.91%	1.54%	4.23%	5.77%	0.93%	8.09%	1.52%
3522	12575	汇添富稳利6	9月1日	1.1128	1.1128	0.01%	0.03%	0.03%	0.27%	0.87%	1.54%	4.38%	6.90%	0.83%	11.28%	1.51%
3523	15532	鹏华稳福中短	9月1日	1.091	1.091	0.01%	0.03%	0.04%	0.23%	0.82%	1.54%	5.76%	---	0.72%	9.10%	1.51%
3524	7953	平安惠文纯债	9月1日	1.0848	1.1878	0.01%	0.03%	0.00%	0.24%	0.78%	1.54%	5.09%	7.99%	0.76%	19.42%	1.51%
3525	21703	信澳稳宁30	9月1日	1.0191	1.0191	0.05%	0.05%	-0.05%	0.04%	0.70%	1.54%	---	---	0.41%	1.91%	1.48%
3526	20951	信澳臻享债券	9月1日	1.0172	1.0172	0.02%	0.02%	-0.13%	-0.02%	0.52%	1.54%	---	---	0.31%	1.72%	1.50%
3527	7515	鹏华稳利短债	9月1日	1.17	1.17	0.02%	0.03%	0.04%	0.24%	0.83%	1.53%	4.05%	6.49%	0.79%	17.00%	1.50%
3528	8109	国联安短债债	9月1日	1.0784	1.1564	0.02%	0.04%	0.04%	0.25%	0.78%	1.53%	4.24%	7.09%	0.74%	16.19%	1.51%
3529	14925	天弘优利短债	9月1日	1.0873	1.0873	0.02%	0.06%	0.03%	0.34%	1.00%	1.53%	4.33%	7.73%	0.94%	8.73%	1.48%
3530	16657	汇丰晋信丰宁	9月1日	1.0159	1.0688	0.04%	0.02%	-0.04%	0.10%	0.57%	1.53%	4.53%	---	-0.27%	7.01%	1.40%
3531	19762	泰信添益90	9月1日	1.0443	1.0443	0.02%	0.05%	0.01%	0.41%	1.30%	1.53%	---	---	1.34%	4.43%	1.51%
3532	4894	华润元大润泽	9月1日	1.0939	1.2468	0.05%	0.01%	-0.14%	0.05%	0.55%	1.52%	8.97%	10.18%	-0.05%	26.11%	1.43%
3533	12100	华夏稳健增利	9月1日	1.1119	1.1119	0.03%	0.04%	0.05%	0.30%	0.90%	1.52%	4.65%	6.61%	0.87%	11.19%	1.49%
3534	880002	招商资管招朝	9月1日	1.0652	1.0652	0.03%	0.04%	0.01%	0.28%	0.86%	1.52%	3.71%	5.49%	0.60%	5.70%	1.47%
3535	16696	天弘招利短债	9月1日	1.0672	1.0672	0.02%	0.04%	0.13%	0.41%	0.87%	1.52%	4.26%	---	0.91%	6.72%	1.50%
3536	11007	国投瑞银顺臻	9月1日	1.0678	1.1578	0.04%	0.00%	-0.22%	-0.07%	0.55%	1.52%	5.22%	7.69%	0.03%	13.99%	1.43%
3537	970202	银河水星聚利	9月1日	1.0588	1.0588	0.02%	0.04%	-0.03%	0.24%	0.86%	1.51%	3.87%	---	0.82%	5.88%	1.48%
