序号	基金代码	基金简称	日期	单位净值	累计净值	日增长率	近1周	近1月	近3月	近6月	近1年	近2年	近3年	今年来	成立来	自定义 
930	19402	财通资管中证	9月1日	1.35	1.35	0.12%	-1.18%	8.36%	18.02%	16.42%	52.85%	---	---	20.90%	35.00%	55.15%
931	502003	易方达中证军	9月1日	1.5544	0.9937	-0.21%	0.32%	11.49%	23.75%	28.69%	52.84%	26.92%	16.10%	24.53%	2.80%	58.13%
932	11964	泰康中证50	9月1日	1.1351	1.1351	0.87%	2.11%	13.69%	25.26%	21.82%	52.77%	25.20%	18.76%	24.45%	13.51%	55.75%
933	20412	永赢中证沪深	9月1日	1.7192	1.7192	6.67%	10.36%	22.06%	24.64%	54.31%	52.76%	---	---	61.93%	71.92%	56.88%
934	11965	泰康中证50	9月1日	1.1269	1.1269	0.88%	2.12%	13.69%	25.25%	21.80%	52.72%	24.84%	17.94%	24.42%	12.69%	55.69%
935	12863	汇添富中证电	9月1日	0.6187	0.6187	0.96%	5.22%	21.48%	32.85%	18.05%	52.65%	8.60%	-26.97%	25.40%	-38.13%	55.65%
936	950	易方达证券保	9月1日	1.2345	1.2345	-1.39%	-3.00%	7.22%	20.63%	19.13%	52.63%	35.35%	49.62%	12.69%	23.45%	55.03%
937	8397	博时中证50	9月1日	1.5951	1.5951	0.85%	2.05%	13.59%	25.11%	21.90%	52.60%	27.27%	22.86%	24.79%	59.51%	55.54%
938	12927	民生加银中证	9月1日	0.9159	0.9159	0.84%	2.12%	13.35%	25.17%	24.44%	52.50%	21.67%	9.85%	26.51%	-8.41%	55.37%
939	7882	易方达证券保	9月1日	1.2269	1.2269	-1.39%	-3.00%	7.21%	20.59%	19.07%	52.49%	35.08%	49.17%	12.62%	21.62%	54.87%
940	21072	华夏中证智选	9月1日	1.3614	1.3614	1.06%	2.63%	14.44%	22.86%	22.47%	52.49%	---	---	26.10%	36.14%	55.11%
941	12842	易方达中证军	9月1日	1.5386	1.5386	-0.21%	0.31%	11.46%	23.67%	28.52%	52.46%	26.28%	15.23%	24.32%	13.62%	57.72%
942	21873	中欧中证沪深	9月1日	1.435	1.435	6.78%	10.42%	22.09%	24.60%	53.38%	52.43%	---	---	59.62%	43.50%	56.63%
943	15808	汇添富中证电	9月1日	0.617	0.617	0.97%	5.22%	21.46%	32.80%	17.97%	52.42%	8.28%	-27.30%	25.28%	-18.93%	55.42%
944	164908	交银中证环境	9月1日	0.4831	0.4831	1.24%	-0.56%	6.08%	10.90%	16.78%	52.40%	15.41%	-1.19%	16.95%	-51.69%	53.95%
945	16043	东财证券30	9月1日	1.4208	1.4208	-1.02%	-2.77%	9.64%	23.94%	17.90%	52.40%	30.67%	---	12.69%	42.08%	55.98%
946	7089	国投瑞银中证	9月1日	2.5119	2.5119	0.58%	1.77%	12.04%	23.04%	22.80%	52.38%	31.19%	19.47%	25.96%	115.98%	55.64%
947	163109	申万菱信深证	9月1日	0.7076	0.9259	0.97%	2.98%	15.66%	26.95%	21.39%	52.34%	24.01%	12.16%	23.79%	-1.29%	55.41%
948	12590	易方达中证全	9月1日	1.3461	1.3461	-0.90%	-2.48%	9.89%	24.56%	17.90%	52.31%	30.64%	39.10%	12.27%	34.61%	56.09%
949	12080	易方达中证5	9月1日	1.1433	1.1433	0.88%	1.99%	12.58%	25.18%	24.52%	52.28%	32.86%	25.13%	26.04%	14.33%	55.21%
950	19403	财通资管中证	9月1日	1.3425	1.3425	0.11%	-1.19%	8.32%	17.89%	16.20%	52.28%	---	---	20.60%	34.25%	54.58%
951	202017	南方深证成份	9月1日	1.1813	1.1813	0.98%	3.03%	15.92%	27.17%	21.08%	52.27%	24.64%	12.91%	23.30%	18.13%	55.39%
952	13413	交银中证环境	9月1日	0.4811	0.4811	1.22%	-0.58%	6.06%	10.85%	16.69%	52.20%	15.18%	-1.49%	16.83%	-8.22%	53.76%
953	17222	富国中证电池	9月1日	0.8364	0.8364	0.84%	5.06%	21.48%	33.29%	18.37%	52.18%	8.95%	---	25.93%	-16.36%	55.18%
954	12700	易方达中证全	9月1日	1.3409	1.3409	-0.89%	-2.49%	9.88%	24.53%	17.84%	52.17%	30.39%	38.69%	12.20%	34.09%	55.94%
955	21874	中欧中证沪深	9月1日	1.432	1.432	6.78%	10.41%	22.06%	24.49%	53.17%	52.13%	---	---	59.38%	43.20%	56.31%
956	3017	广发中证军工	9月1日	1.267	1.267	-0.20%	0.28%	11.32%	23.39%	28.21%	52.06%	26.03%	14.77%	24.07%	26.70%	57.29%
957	163115	申万菱信中证	9月1日	1.2625	2.0812	-0.21%	0.26%	11.23%	23.19%	28.20%	52.04%	25.20%	13.04%	24.05%	79.56%	57.24%
958	21073	华夏中证智选	9月1日	1.3558	1.3558	1.06%	2.63%	14.41%	22.77%	22.30%	52.03%	---	---	25.85%	35.58%	54.65%
959	519034	海富通中证5	9月1日	2.1247	2.1247	0.49%	1.23%	10.92%	22.79%	23.87%	52.00%	22.33%	12.02%	26.39%	112.47%	54.87%
960	962	天弘中证50	9月1日	1.3861	1.3861	0.88%	2.13%	13.74%	25.19%	21.78%	52.00%	25.96%	20.98%	24.51%	38.61%	54.96%
961	1052	华夏中证50	9月1日	0.8501	0.8501	0.89%	2.14%	13.70%	25.03%	21.67%	51.91%	25.57%	19.87%	24.45%	-14.99%	54.85%
962	7028	易方达中证5	9月1日	1.6742	1.6742	0.87%	2.11%	13.75%	25.31%	21.98%	51.90%	25.85%	21.41%	24.75%	67.42%	54.80%
963	15177	申万菱信深证	9月1日	0.7004	0.7004	0.97%	2.98%	15.63%	26.86%	21.22%	51.90%	23.29%	11.16%	23.55%	-1.64%	54.99%
964	17223	富国中证电池	9月1日	0.8318	0.8318	0.85%	5.05%	21.45%	33.22%	18.24%	51.87%	8.51%	---	25.74%	-16.82%	54.87%
965	12081	易方达中证5	9月1日	1.129	1.129	0.88%	1.99%	12.56%	25.10%	24.33%	51.83%	32.08%	24.01%	25.79%	12.90%	54.74%
966	16044	东财证券30	9月1日	1.4053	1.4053	-1.02%	-2.78%	9.60%	23.80%	17.66%	51.81%	29.63%	---	12.39%	40.53%	55.37%
967	5693	广发中证军工	9月1日	1.2529	1.2529	-0.20%	0.29%	11.31%	23.33%	28.10%	51.76%	25.54%	14.09%	23.90%	75.28%	56.99%
968	7029	易方达中证5	9月1日	1.6629	1.6629	0.87%	2.11%	13.74%	25.28%	21.92%	51.75%	25.60%	21.05%	24.66%	66.29%	54.66%
969	12605	东财证券保险	9月1日	1.3141	1.3141	-1.42%	-3.04%	7.75%	21.54%	19.88%	51.73%	34.05%	51.71%	13.52%	31.41%	54.09%
970	5919	天弘中证50	9月1日	1.3998	1.3998	0.87%	2.12%	13.71%	25.12%	21.66%	51.69%	25.45%	20.25%	24.35%	39.98%	54.64%
971	10153	中加中证50	9月1日	1.1935	1.1935	0.68%	1.77%	11.52%	23.22%	24.80%	51.69%	30.51%	21.53%	25.53%	19.35%	54.10%
972	4345	南方深证成份	9月1日	1.1436	1.1436	0.98%	3.02%	15.88%	27.05%	20.85%	51.67%	23.65%	11.57%	22.97%	34.40%	54.79%
973	660011	农银中证50	9月1日	1.8294	1.8294	0.89%	2.14%	13.65%	24.92%	21.21%	51.65%	23.99%	17.77%	23.72%	82.94%	54.61%
974	9004	海富通中证5	9月1日	2.0961	2.0961	0.49%	1.23%	10.90%	22.72%	23.71%	51.63%	21.73%	11.19%	26.18%	37.84%	54.50%
975	161024	富国中证军工	9月1日	1.269	1.822	-0.24%	0.24%	11.32%	23.20%	27.92%	51.43%	24.78%	12.90%	23.56%	92.69%	56.67%
976	19454	华泰柏瑞中韩	9月1日	1.6049	1.6049	-0.68%	1.35%	17.61%	28.43%	23.58%	51.43%	---	---	34.13%	60.51%	55.12%
977	160119	南方中证50	9月1日	1.9928	2.0928	0.88%	2.12%	13.76%	25.18%	21.72%	51.37%	25.22%	20.07%	24.36%	117.66%	54.29%
978	3760	国泰中证50	9月1日	1.3424	1.4062	1.33%	1.87%	12.86%	22.83%	21.21%	51.36%	28.78%	24.61%	25.43%	41.37%	53.45%
979	3761	国泰中证50	9月1日	1.3243	1.3872	1.33%	1.88%	12.86%	22.84%	21.21%	51.35%	28.76%	24.58%	25.43%	39.45%	53.45%
980	18920	东方红中证优	9月1日	1.5025	1.5025	-0.04%	1.31%	14.80%	23.33%	27.77%	51.34%	---	---	28.95%	50.25%	53.79%
981	6382	华夏中证50	9月1日	0.8272	0.8272	0.88%	2.14%	13.66%	24.90%	21.43%	51.31%	24.58%	18.43%	24.11%	59.08%	54.24%
982	16209	申万菱信中证	9月1日	1.2436	1.2436	-0.21%	0.26%	11.20%	23.09%	28.00%	51.31%	23.74%	11.35%	23.80%	5.12%	56.49%
983	6682	景顺长城中证	9月1日	1.679	1.679	0.62%	1.88%	12.85%	25.18%	22.56%	51.27%	27.92%	13.64%	25.09%	67.90%	53.63%
984	10154	中加中证50	9月1日	1.1756	1.1756	0.68%	1.76%	11.48%	23.13%	24.61%	51.22%	29.74%	20.45%	25.26%	17.56%	53.65%
985	13035	富国中证军工	9月1日	1.258	1.258	-0.24%	0.24%	11.33%	23.21%	27.72%	51.20%	24.31%	12.22%	23.45%	9.20%	56.27%
986	8	嘉实中证50	9月1日	2.0756	2.1416	0.85%	2.11%	13.68%	25.12%	21.73%	51.19%	25.10%	20.03%	24.44%	118.23%	54.11%
987	7472	华夏创业板价	9月1日	1.5842	1.5842	0.83%	2.94%	15.12%	24.02%	13.20%	51.15%	21.54%	16.32%	16.83%	58.42%	54.86%
988	21844	东财证券保险	9月1日	1.2972	1.2972	-1.42%	-3.04%	7.71%	21.43%	19.65%	51.15%	---	---	13.22%	61.99%	53.50%
989	12606	东财证券保险	9月1日	1.2927	1.2927	-1.42%	-3.05%	7.72%	21.43%	19.65%	51.14%	32.99%	49.90%	13.23%	29.27%	53.49%
990	19455	华泰柏瑞中韩	9月1日	1.5974	1.5974	-0.68%	1.35%	17.59%	28.36%	23.42%	51.05%	---	---	33.91%	59.76%	54.74%
991	470068	汇添富深证3	9月1日	1.7997	1.7997	1.04%	3.51%	16.46%	27.65%	21.65%	51.03%	23.22%	10.99%	23.09%	79.97%	54.08%
992	502000	西部利得中证	9月1日	1.9452	1.2329	0.95%	2.56%	13.45%	24.41%	22.83%	51.01%	23.04%	19.59%	23.82%	33.07%	53.78%
993	217016	招商深证10	9月1日	2.1632	2.1632	1.01%	3.56%	17.04%	26.81%	21.28%	50.90%	25.11%	13.24%	21.76%	116.32%	53.95%
994	16566	嘉实中证电池	9月1日	0.7561	0.7561	0.88%	4.97%	21.09%	32.46%	16.99%	50.80%	7.48%	---	24.15%	-24.39%	53.71%
995	7657	东方红中证竞	9月1日	1.4903	1.4903	0.96%	4.00%	14.75%	27.92%	28.41%	50.79%	31.99%	20.30%	28.42%	49.03%	53.50%
996	9726	招商中证50	9月1日	1.6255	1.6255	0.69%	0.62%	9.88%	21.83%	21.03%	50.79%	33.89%	32.52%	24.39%	62.55%	53.94%
997	4348	南方中证50	9月1日	1.9356	2.0356	0.88%	2.12%	13.73%	25.05%	21.48%	50.77%	24.24%	18.65%	24.04%	22.60%	53.69%
998	501036	汇添富中证5	9月1日	1.3547	1.3547	0.88%	2.43%	14.05%	25.84%	22.31%	50.76%	24.60%	19.91%	24.96%	35.47%	53.66%
999	10992	东财中证50	9月1日	1.2761	1.2761	0.88%	2.16%	13.69%	24.79%	21.27%	50.75%	26.77%	24.07%	24.00%	27.61%	53.67%
1000	18921	东方红中证优	9月1日	1.4909	1.4909	-0.04%	1.30%	14.76%	23.20%	27.51%	50.73%	---	---	28.60%	49.09%	53.18%
1001	16935	景顺长城中证	9月1日	1.6612	1.6612	0.62%	1.88%	12.82%	25.05%	22.36%	50.72%	26.94%	---	24.81%	16.14%	53.06%
1002	70039	嘉实中证50	9月1日	1.6025	1.6025	0.85%	2.10%	13.64%	24.99%	21.48%	50.60%	24.11%	18.60%	24.11%	60.25%	53.50%
1003	18116	泰康中证50	9月1日	1.313	1.313	0.62%	1.62%	11.95%	26.32%	26.15%	50.57%	30.13%	---	26.20%	31.30%	53.39%
1004	7473	华夏创业板价	9月1日	1.5455	1.5455	0.83%	2.93%	15.09%	23.90%	12.98%	50.55%	20.57%	14.94%	16.52%	54.55%	54.24%
1005	16267	建信中证50	9月1日	1.2793	1.2793	0.44%	1.79%	12.66%	23.39%	24.90%	50.52%	27.70%	---	26.59%	27.93%	53.19%
1006	8258	中银证券中证	9月1日	1.4183	1.4183	0.86%	2.03%	13.28%	24.21%	20.86%	50.51%	24.27%	18.26%	23.39%	41.83%	53.18%
1007	10253	兴银中证50	9月1日	1.1362	1.1362	0.80%	1.46%	12.10%	24.03%	24.27%	50.49%	27.03%	16.99%	26.67%	13.62%	52.74%
1008	6214	平安500E	9月1日	1.3548	1.6128	0.87%	2.17%	13.86%	25.31%	22.45%	50.48%	25.99%	20.72%	25.15%	69.28%	53.33%
1009	501037	汇添富中证5	9月1日	1.3304	1.3304	0.88%	2.43%	14.04%	25.78%	22.19%	50.46%	24.10%	19.13%	24.79%	33.04%	53.36%
1010	15997	大成中证电池	9月1日	0.6719	0.6719	0.92%	5.20%	21.59%	32.21%	17.59%	50.45%	8.63%	-25.95%	25.28%	-32.81%	53.33%
1011	17323	农银中证10	9月1日	1.2552	1.2552	0.58%	-0.24%	9.85%	21.29%	17.80%	50.45%	25.42%	---	23.51%	25.52%	52.48%
1012	18058	汇添富深证3	9月1日	1.7822	1.7822	1.04%	3.50%	16.42%	27.52%	21.41%	50.43%	22.26%	---	22.76%	12.32%	53.48%
1013	16567	嘉实中证电池	9月1日	0.7506	0.7506	0.89%	4.96%	21.06%	32.38%	16.84%	50.42%	6.94%	---	23.96%	-24.94%	53.34%
1014	162711	广发中证50	9月1日	1.6745	1.6745	0.89%	2.15%	13.84%	25.19%	21.64%	50.41%	25.16%	20.00%	24.28%	67.45%	53.31%
1015	8259	中银证券中证	9月1日	1.4051	1.4051	0.86%	2.03%	13.26%	24.17%	20.76%	50.41%	23.93%	17.70%	23.29%	40.51%	53.06%
1016	9300	西部利得中证	9月1日	1.9042	1.9042	0.95%	2.56%	13.41%	24.29%	22.58%	50.41%	22.06%	18.17%	23.49%	104.62%	53.17%
1017	6215	平安500E	9月1日	1.3463	1.6023	0.88%	2.18%	13.85%	25.28%	22.41%	50.36%	25.75%	20.37%	25.09%	68.12%	53.18%
1018	4408	招商深证10	9月1日	2.0958	2.0958	1.01%	3.55%	17.01%	26.67%	21.04%	50.30%	24.10%	11.89%	21.43%	65.02%	53.35%
1019	6611	人保中证50	9月1日	1.8012	1.8012	0.88%	2.07%	13.50%	24.93%	21.49%	50.26%	23.47%	19.40%	23.92%	80.12%	53.11%
1020	3986	申万菱信中证	9月1日	2.1429	2.2309	1.06%	2.82%	13.50%	24.59%	25.03%	50.19%	26.46%	15.17%	26.48%	130.98%	53.10%
1021	7658	东方红中证竞	9月1日	1.454	1.454	0.96%	3.99%	14.71%	27.79%	28.15%	50.19%	30.96%	18.88%	28.07%	45.40%	52.89%
1022	11205	兴银中证50	9月1日	1.1254	1.1254	0.80%	1.45%	12.08%	23.97%	24.15%	50.19%	26.52%	16.30%	26.51%	12.54%	52.43%
1023	13171	华夏恒生互联	9月1日	0.8426	0.8426	2.13%	-1.52%	4.85%	13.70%	7.72%	50.17%	24.66%	13.47%	27.78%	-15.74%	53.09%
1024	10993	东财中证50	9月1日	1.2528	1.2528	0.89%	2.16%	13.66%	24.67%	21.03%	50.16%	25.77%	22.61%	23.68%	25.28%	53.06%
1025	1397	建信精工制造	9月1日	2.2466	2.2466	1.08%	2.68%	14.28%	25.33%	27.17%	50.15%	28.28%	17.81%	26.33%	124.66%	52.89%
1026	2903	广发中证50	9月1日	1.3227	1.3227	0.88%	2.15%	13.83%	25.13%	21.52%	50.12%	24.65%	19.29%	24.12%	32.27%	53.02%
1027	15507	兴业中证50	9月1日	1.2499	1.2499	0.78%	1.06%	10.33%	22.08%	24.44%	50.12%	33.25%	27.27%	26.48%	24.99%	52.06%
1028	16268	建信中证50	9月1日	1.2691	1.2691	0.44%	1.78%	12.64%	23.29%	24.70%	50.07%	26.92%	---	26.32%	26.91%	52.72%
1029	1455	景顺长城中证	9月1日	1.062	1.062	0.85%	2.12%	13.46%	24.36%	20.82%	50.00%	24.21%	17.35%	23.20%	6.20%	52.59%
1030	15998	大成中证电池	9月1日	0.6657	0.6657	0.94%	5.20%	21.57%	32.14%	17.43%	50.00%	8.00%	-26.61%	25.04%	-33.43%	52.89%
1031	18117	泰康中证50	9月1日	1.3023	1.3023	0.62%	1.61%	11.91%	26.19%	25.89%	49.97%	29.08%	---	25.86%	30.23%	52.78%
1032	17324	农银中证10	9月1日	1.2446	1.2446	0.59%	-0.24%	9.81%	21.16%	17.57%	49.84%	24.42%	---	23.18%	24.46%	51.85%
1033	8778	嘉实中证50	9月1日	1.5001	1.5001	0.91%	2.04%	13.54%	24.98%	25.08%	49.79%	23.94%	10.26%	27.23%	50.01%	52.23%
1034	14406	富国中证新华	9月1日	1.1404	1.1404	1.22%	2.76%	13.86%	20.84%	17.42%	49.74%	23.46%	20.36%	17.23%	14.04%	53.32%
1035	7794	申万菱信中证	9月1日	1.908	1.908	1.06%	2.81%	13.47%	24.49%	24.84%	49.73%	25.70%	14.14%	26.22%	90.80%	52.64%
1036	17505	明亚中证10	9月1日	1.213	1.213	0.56%	-0.79%	6.85%	19.05%	20.73%	49.72%	26.66%	---	23.08%	21.30%	52.73%
1037	13172	华夏恒生互联	9月1日	0.8324	0.8324	2.13%	-1.53%	4.84%	13.61%	7.56%	49.69%	23.89%	12.43%	27.53%	-16.76%	52.59%
1038	15508	兴业中证50	9月1日	1.2379	1.2379	0.77%	1.05%	10.30%	21.98%	24.25%	49.69%	32.47%	26.14%	26.23%	23.79%	51.61%
1039	19508	银华中证国新	9月1日	1.4257	1.4257	0.86%	3.55%	15.65%	28.07%	24.72%	49.68%	---	---	22.76%	42.57%	52.84%
1040	6355	华宝香港大盘	9月1日	1.3781	1.3781	3.06%	-0.47%	4.16%	8.60%	8.53%	49.61%	56.94%	61.11%	27.19%	17.34%	52.31%
1041	9727	招商中证50	9月1日	1.566	1.566	0.68%	0.60%	9.81%	21.59%	20.54%	49.60%	31.77%	29.40%	23.73%	56.60%	52.74%
1042	14407	富国中证新华	9月1日	1.1364	1.1364	1.22%	2.76%	13.86%	20.82%	17.36%	49.57%	23.20%	20.00%	17.14%	13.64%	53.15%
1043	6656	方正富邦中证	9月1日	1.3965	1.3965	0.86%	2.06%	12.98%	23.83%	20.27%	49.49%	23.80%	17.69%	22.83%	39.65%	52.26%
1044	16952	鹏华中证港股	9月1日	1.2703	1.2703	2.53%	-1.69%	4.77%	6.10%	3.58%	49.38%	30.80%	---	23.93%	27.03%	51.91%
1045	21170	大成中证50	9月1日	1.4494	1.4494	0.94%	2.16%	12.69%	23.47%	23.74%	49.36%	---	---	26.38%	44.94%	51.31%
1046	19509	银华中证国新	9月1日	1.4199	1.4199	0.85%	3.54%	15.62%	27.99%	24.56%	49.29%	---	---	22.55%	41.99%	52.45%
1047	8779	嘉实中证50	9月1日	1.4668	1.4668	0.91%	2.03%	13.50%	24.86%	24.82%	49.19%	22.95%	8.94%	26.89%	46.68%	51.62%
1048	18103	易方达中证港	9月1日	1.3251	1.3251	2.61%	-1.78%	4.95%	6.16%	3.53%	49.11%	32.18%	---	24.86%	32.51%	51.70%
1049	17506	明亚中证10	9月1日	1.2019	1.2019	0.56%	-0.80%	6.82%	18.92%	20.48%	49.10%	25.58%	---	22.74%	20.19%	52.10%
1050	16953	鹏华中证港股	9月1日	1.2631	1.2631	2.52%	-1.70%	4.74%	6.04%	3.47%	49.07%	30.22%	---	23.77%	26.31%	51.61%
1051	6657	方正富邦中证	9月1日	1.359	1.359	0.85%	2.05%	12.95%	23.75%	20.12%	49.03%	22.94%	16.39%	22.62%	35.90%	51.79%
1052	501007	汇添富中证互	9月1日	1.0085	1.0085	0.07%	-3.54%	-0.13%	7.04%	5.67%	49.01%	0.25%	5.79%	17.61%	0.85%	54.13%
1053	19529	南方中证国新	9月1日	1.3548	1.3548	0.88%	3.65%	15.85%	28.40%	24.11%	48.96%	---	---	21.53%	35.48%	52.16%
1054	1899	东海社会安全	9月1日	0.56	0.56	0.54%	0.18%	10.89%	18.64%	12.00%	48.94%	5.46%	4.28%	17.15%	-44.00%	51.76%
1055	18633	财通中证50	9月1日	1.2256	1.2256	0.76%	2.36%	12.41%	22.98%	23.11%	48.81%	27.51%	---	26.72%	22.56%	51.20%
1056	160625	鹏华中证80	9月1日	0.9831	1.9759	-1.25%	-2.86%	7.99%	21.84%	18.45%	48.77%	30.21%	42.89%	12.39%	116.94%	51.50%
1057	20422	华夏中证港股	9月1日	1.7232	1.7232	-0.24%	-3.40%	0.11%	11.03%	17.63%	48.77%	---	---	22.25%	72.32%	50.21%
1058	21171	大成中证50	9月1日	1.4429	1.4429	0.94%	2.14%	12.65%	23.35%	23.49%	48.75%	---	---	26.04%	44.29%	50.69%
1059	18104	易方达中证港	9月1日	1.3154	1.3154	2.61%	-1.78%	4.92%	6.08%	3.38%	48.67%	31.38%	---	24.60%	31.54%	51.26%
1060	165511	中信保诚中证	9月1日	1.9586	2.1885	0.81%	1.93%	13.02%	23.92%	20.77%	48.60%	25.13%	22.50%	22.57%	152.03%	51.42%
1061	19530	南方中证国新	9月1日	1.348	1.348	0.88%	3.64%	15.82%	28.30%	23.92%	48.51%	---	---	21.28%	34.80%	51.70%
1062	21051	国联中证50	9月1日	1.4858	1.4858	0.87%	1.55%	11.35%	23.54%	26.15%	48.49%	---	---	27.49%	48.58%	---
1063	10157	汇安中证50	9月1日	1.1213	1.1213	0.78%	2.06%	12.58%	25.97%	25.48%	48.44%	29.33%	19.15%	26.19%	12.13%	50.77%
1064	501008	汇添富中证互	9月1日	0.9786	0.9786	0.06%	-3.55%	-0.16%	6.93%	5.45%	48.43%	-0.55%	4.53%	17.30%	-2.14%	53.53%
1065	5113	平安沪深30	9月1日	1.5638	1.5638	0.75%	1.93%	13.44%	25.06%	22.63%	48.42%	31.42%	21.35%	23.62%	56.38%	50.50%
1066	7885	国联中证50	9月1日	1.2005	1.3796	0.79%	2.01%	12.53%	23.34%	20.04%	48.42%	24.04%	18.90%	22.55%	41.42%	51.20%
1067	15693	鹏华中证80	9月1日	1.4697	1.4697	-1.24%	-2.86%	7.96%	21.75%	18.27%	48.36%	29.38%	41.45%	12.17%	46.97%	51.08%
1068	20423	华夏中证港股	9月1日	1.7148	1.7148	-0.24%	-3.40%	0.09%	10.95%	17.46%	48.34%	---	---	22.01%	71.48%	49.76%
1069	18634	财通中证50	9月1日	1.2151	1.2151	0.76%	2.34%	12.37%	22.84%	22.86%	48.22%	26.48%	---	26.38%	21.51%	50.59%
1070	17996	万家沪深30	9月1日	1.0804	1.0804	1.62%	3.73%	15.90%	24.17%	22.56%	48.20%	16.99%	---	23.80%	8.04%	51.34%
1071	7886	国联中证50	9月1日	1.1991	1.3672	0.80%	2.02%	12.53%	23.30%	19.95%	48.15%	23.57%	18.20%	22.41%	39.94%	50.93%
1072	2906	南方中证50	9月1日	1.293	1.293	0.80%	2.44%	14.50%	26.07%	25.68%	48.13%	19.17%	9.76%	26.78%	29.30%	50.45%
1073	21673	国泰黄金股E	9月1日	1.2948	1.2948	6.05%	9.47%	20.75%	23.19%	51.92%	48.06%	---	---	54.34%	29.48%	52.01%
1074	13119	中信保诚中证	9月1日	1.9263	1.9263	0.81%	1.93%	12.99%	23.80%	20.53%	48.01%	24.13%	21.02%	22.23%	7.12%	50.81%
1075	6786	泰康港股通大	9月1日	1.1938	1.1938	3.01%	-1.51%	5.73%	8.84%	8.37%	47.97%	16.82%	8.12%	27.76%	19.38%	50.73%
1076	17997	万家沪深30	9月1日	1.0751	1.0751	1.62%	3.72%	15.89%	24.12%	22.45%	47.92%	16.53%	---	23.63%	7.51%	51.06%
1077	18475	万家恒生互联	9月1日	1.2004	1.2004	2.13%	-1.61%	4.45%	12.64%	6.42%	47.89%	22.63%	---	26.03%	20.04%	50.33%
1078	21052	国联中证50	9月1日	1.4792	1.4792	0.87%	1.54%	11.31%	23.41%	25.90%	47.85%	---	---	27.16%	47.92%	---
1079	10158	汇安中证50	9月1日	1.1	1.1	0.78%	2.05%	12.54%	25.84%	25.23%	47.83%	28.31%	17.72%	25.86%	10.00%	50.19%
1080	160630	鹏华中证国防	9月1日	1.1096	1.2602	-0.40%	-1.18%	6.87%	21.03%	27.78%	47.77%	11.97%	-7.92%	23.65%	4.64%	51.34%
1081	16968	兴业中证50	9月1日	1.1469	1.1469	0.84%	2.08%	13.51%	24.50%	20.98%	47.76%	24.65%	---	23.63%	14.69%	50.35%
1082	162714	广发深证10	9月1日	1.4738	1.7043	1.01%	3.50%	16.95%	26.43%	20.92%	47.74%	20.64%	5.86%	21.37%	85.32%	50.88%
1083	21674	国泰黄金股E	9月1日	1.2917	1.2917	6.05%	9.47%	20.73%	23.11%	51.75%	47.74%	---	---	54.12%	29.17%	51.70%
1084	700002	平安深证30	9月1日	2.576	2.656	0.98%	3.66%	17.20%	28.10%	20.77%	47.71%	19.65%	5.79%	23.43%	177.49%	50.64%
1085	5114	平安沪深30	9月1日	1.4984	1.4984	0.75%	1.93%	13.39%	24.90%	22.33%	47.68%	30.11%	19.55%	23.20%	49.84%	49.75%
1086	12041	鹏华中证国防	9月1日	1.0045	1.0045	-0.41%	-1.18%	6.85%	20.99%	27.72%	47.63%	11.86%	-8.18%	23.55%	0.45%	51.19%
1087	110019	易方达深证1	9月1日	1.6829	1.6829	1.02%	3.57%	17.04%	26.76%	21.10%	47.61%	21.61%	9.34%	21.37%	68.29%	50.58%
1088	164906	交银中证海外	8月29日	1.3008	1.3008	0.67%	-1.43%	2.89%	7.53%	9.05%	47.58%	32.64%	33.96%	23.93%	30.08%	---
1089	2907	南方中证50	9月1日	1.2554	1.2554	0.79%	2.44%	14.48%	25.97%	25.44%	47.56%	18.32%	8.50%	26.45%	25.54%	49.88%
1090	7994	华夏中证50	9月1日	2.2571	2.2571	0.46%	0.63%	8.57%	19.53%	23.07%	47.53%	30.67%	35.95%	22.34%	125.71%	50.00%
1091	161036	富国中证娱乐	9月1日	0.805	0.805	0.04%	-0.33%	8.42%	17.50%	19.08%	47.52%	14.80%	32.42%	20.85%	-19.50%	50.75%
1092	6327	易方达中证海	8月29日	1.1413	1.1413	0.24%	-1.40%	0.71%	5.25%	4.09%	47.51%	39.99%	38.86%	25.85%	14.13%	---
1093	16969	兴业中证50	9月1日	1.1415	1.1415	0.84%	2.08%	13.49%	24.44%	20.87%	47.48%	24.16%	---	23.47%	14.15%	50.06%
1094	6787	泰康港股通大	9月1日	1.1645	1.1645	3.01%	-1.51%	5.69%	8.75%	8.19%	47.46%	15.97%	6.91%	27.57%	16.45%	50.22%
1095	9472	广发深证10	9月1日	1.4585	1.4698	1.00%	3.51%	16.93%	26.36%	20.80%	47.45%	20.16%	5.21%	21.20%	18.21%	50.58%
1096	13233	华夏中证50	9月1日	1.2491	1.2491	0.47%	0.59%	8.58%	19.54%	22.59%	47.44%	30.16%	35.15%	21.99%	24.91%	49.92%
1097	16276	招商中证80	9月1日	1.2555	1.2555	0.70%	1.69%	12.30%	22.34%	23.10%	47.41%	31.51%	25.58%	25.20%	25.55%	50.02%
1098	8916	华夏中证浙江	9月1日	1.4025	1.4025	-0.09%	-0.69%	7.40%	15.17%	21.49%	47.38%	32.02%	38.15%	22.77%	40.25%	49.57%
1099	9613	上银中证50	9月1日	1.2244	1.2244	0.50%	1.65%	11.94%	22.46%	21.29%	47.34%	25.75%	20.73%	22.35%	22.44%	50.16%
