,股票,价,涨,最新股息,平均股息,扣非PE,PB,ROE,市值(亿),今年来,行业
'840,300774.倍杰特,'9.24,'-0.11%,3.24%,1.94%,'31.48,'2.52,8.31%,'37.81,'+7.79%,环保行业
'841,300960.通业科技,'33.82,'-0.29%,1.15%,1.94%,'103.65,'7.94,7.96%,'49.00,'+91.18%,交运设备
'842,600219.南山铝业,'4.05,'+0.75%,4.21%,1.93%,'8.15,'0.91,11.42%,'470.35,'+6.16%,有色金属
'843,600809.山西汾酒,'182.10,'+0.45%,3.33%,1.93%,'17.57,'5.79,34.84%,'2221.55,'+2.34%,酿酒行业
'844,603259.药明康德,'93.58,'+0.31%,1.43%,1.93%,'24.09,'4.49,24.03%,'2325.59,'+73.71%,医疗服务
'845,603338.浙江鼎力,'50.32,'+0.46%,1.99%,1.93%,'15.06,'2.44,17.88%,'254.79,'-20.22%,工程机械
'846,001333.光华股份,'21.69,'+0.05%,1.66%,1.93%,'20.02,'1.63,8.78%,'27.75,'+27.55%,化学制品
'847,002626.金达威,'20.39,'+0.39%,1.97%,1.93%,'31.96,'2.82,9.37%,'123.88,'+38.14%,食品饮料
'848,603132.金徽股份,'13.23,'+0.68%,2.95%,1.92%,'25.14,'3.91,14.90%,'129.39,'+20.11%,有色金属
'849,605090.九丰能源,'28.62,'+0.21%,4.17%,1.92%,'14.05,'1.93,18.77%,'190.58,'+3.41%,燃气
'850,000612.焦作万方,'8.62,'+0.58%,1.52%,1.92%,'16.18,'1.60,9.87%,'102.17,'+36.62%,有色金属
'851,001206.依依股份,'25.48,'+0.04%,3.42%,1.92%,'22.86,'2.49,12.26%,'47.09,'+56.82%,美容护理
'852,002999.天禾股份,'7.23,0.00%,1.72%,1.92%,'100.87,'2.05,2.41%,'25.13,'+24.45%,化肥行业
'853,300532.今天国际,'12.85,'+0.94%,3.47%,1.92%,'25.30,'3.28,14.17%,'57.71,'+13.43%,互联网服务
'854,603073.彩蝶实业,'18.56,'+0.43%,1.62%,1.91%,'23.42,'1.56,7.07%,'21.53,'+29.39%,纺织服装
'855,603170.宝立食品,'12.78,'-0.23%,3.13%,1.91%,'23.26,'3.57,16.21%,'51.12,'-14.46%,食品饮料
'856,688355.明志科技,'19.78,'+0.20%,2.53%,1.91%,'59.08,'2.24,5.80%,'24.52,'+21.13%,通用设备
'857,688378.奥来德,'18.23,'+1.05%,1.14%,1.91%,亏损,'2.62,1.16%,'45.44,'-3.01%,专用设备
'858,688480.赛恩斯,'42.62,'+2.80%,1.48%,1.91%,'34.43,'3.71,11.33%,'40.63,'+60.08%,环保行业
'859,002203.海亮股份,'12.17,'-1.78%,1.45%,1.91%,'39.64,'1.75,5.16%,'247.94,'+15.08%,有色金属
'860,600051.宁波联合,'7.73,0.00%,1.55%,1.90%,'39.30,'0.71,2.62%,'24.03,'+20.16%,综合行业
'861,600211.西藏药业,'42.12,'-4.01%,4.65%,1.90%,'15.48,'3.31,25.97%,'135.76,'+17.14%,生物制品
'862,600361.创新新材,'4.08,'-0.24%,1.98%,1.90%,'19.96,'1.52,8.74%,'167.58,'+7.70%,有色金属
'863,600510.黑牡丹,'6.10,'+7.21%,0.67%,1.90%,'62.50,'0.61,0.98%,'62.95,'+28.93%,房地产开发
'864,600850.电科数字,'25.99,'+1.60%,1.35%,1.90%,'32.36,'3.64,11.70%,'178.32,'+10.36%,互联网服务
'865,603927.中科软,'20.32,'+1.30%,1.67%,1.90%,'55.34,'5.15,9.53%,'168.87,'-4.67%,软件开发
'866,000591.太阳能,'4.54,'+0.22%,2.49%,1.90%,'16.03,'0.75,4.94%,'177.51,'-2.24%,电力行业
'867,002082.万邦德,'7.37,'-2.25%,1.07%,1.90%,亏损,'1.72,1.56%,'46.12,'+14.62%,化学制药
'868,300009.安科生物,'11.09,'-3.82%,2.17%,1.90%,'30.18,'4.72,17.34%,'192.84,'+32.22%,生物制品
'869,300019.硅宝科技,'21.67,'+2.02%,1.41%,1.90%,'34.10,'3.17,10.49%,'83.50,'+50.46%,化学制品
'870,300610.晨化股份,'12.35,0.00%,1.62%,1.90%,'49.99,'2.24,7.70%,'26.55,'+25.71%,塑料制品
'871,600458.时代新材,'13.37,'-0.07%,1.43%,1.89%,'31.75,'1.98,7.81%,'124.50,'+6.34%,风电设备
'872,605007.五洲特纸,'12.30,'-1.20%,2.03%,1.89%,'22.84,'1.63,9.51%,'58.66,'-1.66%,造纸印刷
'873,688588.凌志软件,'15.57,'+1.76%,1.28%,1.89%,'37.22,'4.73,15.82%,'62.28,'+14.30%,软件开发
'874,001234.泰慕士,'24.14,'+3.29%,2.14%,1.89%,'50.84,'2.76,6.67%,'25.57,'+46.00%,纺织服装
'875,002179.中航光电,'38.87,'+1.22%,2.08%,1.89%,'25.66,'3.35,14.15%,'813.42,'+0.99%,电子元件
'876,301283.聚胶股份,'40.28,'-0.30%,2.47%,1.89%,'42.93,'2.09,5.34%,'32.49,'+62.25%,化学制品
'877,688056.莱伯泰科,'39.33,'+6.33%,1.83%,1.88%,'82.66,'3.20,4.79%,'26.53,'+37.39%,仪器仪表
'878,000776.广发证券,'19.71,'+0.41%,2.55%,1.88%,'14.75,'1.00,7.49%,'1158.96,'+24.44%,证券
'879,002249.大洋电机,'6.98,'+3.71%,2.81%,1.88%,'17.85,'1.71,10.42%,'164.30,'+21.30%,电机
'880,600216.浙江医药,'15.77,'-0.57%,2.35%,1.87%,'10.41,'1.37,14.03%,'151.65,'+1.85%,化学制药
'881,600469.风神股份,'6.07,0.00%,2.64%,1.87%,'23.90,'1.32,7.05%,'44.28,'-0.75%,橡胶制品
'882,603016.新宏泰,'27.35,'+1.07%,1.73%,1.87%,'62.88,'4.70,8.11%,'40.52,'-25.48%,电网设备
'883,603129.春风动力,'244.01,'+7.59%,1.58%,1.87%,'23.56,'5.52,26.73%,'372.30,'+58.75%,交运设备
'884,603839.安正时尚,'7.67,0.00%,1.30%,1.87%,亏损,'1.58,'-1.00%,'29.84,'+40.84%,纺织服装
'885,002550.千红制药,'11.89,'+4.48%,1.05%,1.87%,'53.17,'5.44,16.21%,'145.64,'+95.01%,化学制药
'886,002641.公元股份,'4.23,'-0.24%,1.18%,1.87%,'50.41,'0.96,2.55%,'52.11,'-2.71%,装修建材
'887,300869.康泰医学,'19.19,'-1.64%,1.28%,1.87%,亏损,'4.18,'-1.00%,'78.39,'+40.06%,医疗器械
'888,600025.华能水电,'9.27,0.00%,2.16%,1.86%,'19.06,'2.22,12.19%,'1668.60,'-0.54%,电力行业
'889,603686.福龙马,'17.74,'+2.25%,0.89%,1.86%,'59.15,'2.16,4.24%,'73.70,'+72.48%,环保行业
'890,688569.铁科轨道,'21.74,'+0.98%,1.61%,1.86%,'25.76,'1.60,6.41%,'45.80,'+4.15%,交运设备
'891,001319.铭科精技,'28.13,'+0.57%,1.39%,1.86%,'36.63,'3.00,9.07%,'39.55,'+13.59%,汽车零部件
'892,002398.垒知集团,'5.51,'-1.43%,1.43%,1.86%,'162.17,'1.07,1.21%,'39.02,'+27.54%,装修建材
'893,002734.利民股份,'21.96,'+0.37%,1.66%,1.86%,'61.66,'3.39,7.05%,'96.50,'+179.52%,农药兽药
'894,002773.康弘药业,'45.44,'+8.04%,1.43%,1.86%,'31.99,'4.28,14.13%,'387.42,'+136.49%,化学制药
'895,300856.科思股份,'15.17,'+0.33%,4.25%,1.86%,'19.42,'2.55,13.75%,'71.92,'-15.93%,美容护理
'896,600026.中远海能,'10.30,'+1.58%,4.17%,1.85%,'14.24,'1.34,9.71%,'357.90,'-9.35%,航运港口
'897,603489.八方股份,'28.16,'+1.26%,0.36%,1.85%,'153.02,'2.47,2.54%,'66.07,'+18.67%,电机
'898,605100.华丰股份,'20.49,'+0.59%,1.95%,1.85%,'69.13,'1.89,2.94%,'35.06,'+38.17%,通用设备
'899,000999.华润三九,'31.87,'-0.90%,3.16%,1.85%,'17.85,'2.54,15.77%,'536.94,'-5.86%,中药
'900,600332.白云山,'26.71,'-0.85%,3.00%,1.84%,'19.76,'1.15,7.24%,'375.51,'-4.57%,中药
'901,603567.珍宝岛,'12.92,'+2.54%,1.55%,1.84%,'62.70,'1.54,2.80%,'121.58,'+11.38%,中药
'902,603867.新化股份,'26.95,'+4.30%,1.67%,1.84%,'23.87,'2.08,9.43%,'51.95,'+12.53%,化学制品
'903,688273.麦澜德,'35.38,'+0.68%,2.26%,1.84%,'41.18,'2.62,7.73%,'35.38,'+53.51%,医疗器械
'904,001338.永顺泰,'11.80,'-0.09%,2.54%,1.84%,'21.78,'1.61,8.07%,'59.25,'+11.20%,农牧饲渔
'905,002688.金河生物,'7.91,'+4.08%,1.32%,1.84%,'46.17,'2.53,6.48%,'58.64,'+79.70%,农药兽药
'906,300389.艾比森,'12.18,'+0.58%,1.24%,1.84%,'68.31,'2.89,5.40%,'44.70,'+3.75%,光学光电子
'907,600787.中储股份,'5.94,'+0.17%,1.18%,1.83%,亏损,'0.94,1.40%,'129.19,'-5.82%,物流行业
'908,603060.国检集团,'7.23,'+1.40%,1.58%,1.83%,'37.17,'2.83,10.20%,'58.12,'+0.72%,专业服务
'909,000028.国药一致,'25.67,'-0.50%,1.42%,1.83%,'27.15,'0.80,3.25%,'125.19,'-10.93%,医药商业
'910,001268.联合精密,'29.39,'+0.20%,1.53%,1.83%,'41.02,'3.06,7.33%,'31.66,'+71.75%,通用设备
'911,002643.万润股份,'12.65,'+0.72%,0.80%,1.83%,'61.64,'1.65,3.21%,'116.80,'+6.37%,电子化学品
'912,002727.一心堂,'15.01,0.00%,2.00%,1.83%,'54.57,'1.17,0.42%,'87.90,'+17.22%,医药商业
'913,601609.金田股份,'8.47,'+3.93%,1.30%,1.82%,'38.07,'1.46,5.93%,'125.82,'+45.80%,有色金属
'914,603239.浙江仙通,'15.61,'-0.38%,1.35%,1.82%,'23.27,'3.44,15.85%,'42.26,'+17.77%,汽车零部件
'915,603719.良品铺子,'12.96,'-0.31%,3.84%,1.82%,亏损,'2.35,'-1.00%,'51.97,'-7.06%,食品饮料
'916,603956.威派格,'6.99,'+1.45%,1.27%,1.82%,亏损,'2.00,'-1.00%,'39.84,'+31.89%,专用设备
'917,002244.滨江集团,'9.64,'-0.41%,0.93%,1.82%,'10.99,'1.06,10.52%,'301.19,'+11.96%,房地产开发
'918,002361.神剑股份,'7.29,'-0.14%,0.68%,1.82%,'164.97,'3.10,1.69%,'69.43,'+34.82%,塑料制品
'919,300105.龙源技术,'7.82,'+0.39%,1.28%,1.82%,'48.12,'2.04,4.74%,'40.18,'+3.93%,电源设备
'920,300160.秀强股份,'6.02,'-0.17%,1.66%,1.82%,'21.61,'1.79,9.07%,'46.61,'+12.70%,家电行业
'921,300481.濮阳惠成,'15.38,'+0.39%,2.63%,1.82%,'27.30,'1.83,6.98%,'44.71,'+5.32%,电子化学品
'922,300908.仲景食品,'30.43,'+0.33%,3.30%,1.82%,'26.96,'2.50,9.88%,'44.28,'+1.63%,食品饮料
'923,301107.瑜欣电子,'31.16,'+2.91%,1.65%,1.82%,'46.40,'3.25,7.58%,'31.01,'+73.15%,通用设备
'924,301330.熵基科技,'30.45,'-1.04%,1.35%,1.82%,'42.67,'2.14,5.63%,'72.42,'+38.12%,软件开发
'925,600449.宁夏建材,'13.76,'-0.29%,1.53%,1.81%,'34.24,'0.91,3.45%,'65.80,'-6.98%,水泥建材
'926,601918.新集能源,'6.63,'+1.22%,2.26%,1.81%,'7.33,'1.06,15.36%,'171.75,'-7.66%,煤炭行业
'927,001230.劲旅环境,'23.35,'+0.43%,1.38%,1.81%,'21.92,'1.65,8.03%,'31.04,'+42.94%,环保行业
'928,002448.中原内配,'9.33,'+1.30%,1.41%,1.81%,'24.67,'1.51,6.43%,'54.19,'+51.38%,汽车零部件
'929,002555.三七互娱,'17.40,'+1.28%,5.83%,1.81%,'15.13,'2.83,19.53%,'380.06,'+15.67%,游戏
'930,600785.新华百货,'12.52,'-1.88%,2.00%,1.80%,'28.87,'1.21,5.82%,'28.25,'-2.07%,商业百货
'931,688468.科美诊断,'8.48,'-1.40%,1.47%,1.80%,'44.13,'2.38,7.34%,'34.01,'+25.88%,医疗器械
'932,002001.新和成,'22.26,'+0.14%,3.15%,1.80%,'9.97,'2.23,24.43%,'683.22,'+4.55%,化学制药
'933,300699.光威复材,'32.00,'+1.91%,1.59%,1.80%,'38.22,'4.60,13.28%,'261.04,'-6.15%,化学制品
'934,600061.国投资本,'7.67,'+0.13%,1.66%,1.79%,'16.64,'0.88,5.54%,'490.42,'+3.70%,证券
'935,600104.上汽集团,'17.53,'-2.23%,0.50%,1.79%,亏损,'0.69,0.68%,'2029.15,'-15.14%,汽车整车
'936,603848.好太太,'17.82,'-0.83%,1.12%,1.79%,'32.56,'2.90,9.37%,'71.71,'+9.68%,家用轻工
'937,605009.豪悦护理,'39.87,'+0.83%,3.06%,1.79%,'22.41,'2.53,11.73%,'85.75,'+41.05%,美容护理
'938,300316.晶盛机电,'28.57,'+1.42%,1.42%,1.79%,'19.90,'2.15,12.12%,'368.90,'-9.14%,光伏设备
'939,301103.何氏眼科,'23.37,'-0.59%,0.64%,1.79%,亏损,'1.94,'-1.00%,'37.15,'+16.97%,医疗服务
'940,301179.泽宇智能,'16.68,'-2.17%,2.34%,1.79%,'46.11,'2.82,8.69%,'68.49,'+9.12%,软件开发
'941,301301.川宁生物,'12.46,'-0.72%,2.15%,1.79%,'21.05,'3.42,17.23%,'279.88,'+7.30%,生物制品
'942,600283.钱江水利,'9.98,'-0.30%,2.51%,1.78%,'27.47,'1.80,8.68%,'55.97,'+10.24%,公用事业
'943,601607.上海医药,'19.12,'-0.57%,1.93%,1.78%,'17.93,'0.97,6.07%,'533.31,'-7.55%,医药商业
'944,601869.长飞光纤,'53.08,'-6.88%,0.97%,1.78%,'104.21,'3.42,6.66%,'215.68,'+77.58%,通信设备
'945,603112.华翔股份,'17.03,'+2.65%,2.28%,1.78%,'21.39,'2.77,16.14%,'91.82,'+37.19%,家电行业
'946,603607.京华激光,'24.06,'+1.05%,2.91%,1.78%,'47.95,'4.08,10.42%,'42.95,'+50.60%,造纸印刷
'947,002152.广电运通,'13.28,'+0.15%,1.51%,1.78%,'44.74,'2.58,7.28%,'329.30,'+15.82%,计算机设备
'948,002462.嘉事堂,'14.94,'-3.18%,1.10%,1.78%,'79.96,'1.03,3.02%,'45.01,'+17.11%,医药商业
'949,002635.安洁科技,'13.80,'+0.51%,1.46%,1.78%,'63.83,'1.55,3.21%,'90.57,'-12.03%,消费电子
'950,300382.斯莱克,'15.94,'+0.89%,0.61%,1.78%,亏损,'4.46,'-1.00%,'102.45,'+48.42%,专用设备
'951,603020.爱普股份,'9.26,'-0.32%,1.94%,1.77%,'51.06,'1.08,4.86%,'35.49,'+21.96%,食品饮料
'952,605155.西大门,'13.05,'+3.00%,1.92%,1.77%,'21.50,'1.92,9.66%,'24.96,'+32.47%,家用轻工
'953,605555.德昌股份,'17.50,'+3.86%,1.54%,1.77%,'22.07,'2.74,13.78%,'84.71,'+6.92%,家电行业
'954,688005.容百科技,'21.63,'+1.36%,1.71%,1.77%,'91.71,'1.86,2.60%,'154.60,'+3.49%,电池
'955,000153.丰原药业,'7.12,'-3.52%,1.36%,1.77%,'33.75,'1.66,7.58%,'34.30,'+18.07%,化学制药
'956,300144.宋城演艺,'8.53,'-0.35%,2.34%,1.77%,'21.96,'2.68,13.14%,'224.50,'-6.01%,旅游酒店
'957,300224.正海磁材,'15.84,'+2.13%,1.29%,1.77%,'231.41,'3.23,2.10%,'129.93,'+30.74%,小金属
'958,300433.蓝思科技,'23.24,'+1.57%,1.75%,1.77%,'35.26,'2.46,7.82%,'1140.06,'+8.07%,消费电子
'959,301419.阿莱德,'32.25,'+3.96%,1.34%,1.77%,'73.12,'3.89,5.40%,'37.22,'+30.23%,通信设备
'960,600697.欧亚集团,'12.55,'-0.40%,0.80%,1.76%,亏损,'0.87,'-1.00%,'19.97,'-1.53%,商业百货
'961,002254.泰和新材,'11.26,'+4.55%,0.47%,1.76%,亏损,'1.30,1.06%,'92.32,'+20.36%,化纤行业
'962,000596.古井贡酒,'139.47,'-0.39%,4.29%,1.75%,'12.94,'2.80,23.11%,'572.08,'-16.02%,酿酒行业
'963,003008.开普检测,'23.52,'+1.55%,4.32%,1.75%,'31.60,'2.20,8.15%,'24.09,'+35.59%,专业服务
'964,301160.翔楼新材,'68.26,'+2.85%,1.04%,1.75%,'37.21,'4.48,12.71%,'76.89,'+77.66%,汽车零部件
'965,301322.绿通科技,'32.29,'-1.85%,1.54%,1.75%,'54.11,'1.66,4.58%,'46.87,'+49.88%,交运设备
'966,000573.粤宏远Ａ,'4.17,'+0.48%,1.20%,1.74%,亏损,'1.56,4.98%,'26.49,'+41.21%,房地产开发
'967,000823.超声电子,'12.74,'+0.24%,1.57%,1.74%,'29.93,'1.42,5.09%,'68.25,'+26.04%,电子元件
'968,002106.莱宝高科,'10.71,'+0.19%,0.94%,1.74%,'23.03,'1.37,6.14%,'75.45,'-0.85%,光学光电子
'969,003000.劲仔食品,'12.74,'+0.08%,3.14%,1.74%,'22.44,'3.85,20.00%,'57.40,'-4.90%,食品饮料
'970,300815.玉禾田,'21.76,'+5.38%,1.82%,1.74%,'14.31,'1.92,14.61%,'82.31,'+41.96%,环保行业
'971,002287.奇正藏药,'29.00,'-9.97%,1.84%,1.73%,'39.76,'4.30,14.30%,'172.96,'+39.28%,中药
'972,002351.漫步者,'13.55,'+2.11%,1.88%,1.73%,'28.15,'4.08,15.96%,'117.98,'-16.28%,消费电子
'973,002757.南兴股份,'22.15,'-0.32%,2.25%,1.73%,亏损,'3.21,'-1.00%,'65.65,'+44.06%,专用设备
'974,002815.崇达技术,'13.78,'-0.51%,0.87%,1.73%,'54.00,'2.05,3.51%,'149.75,'+36.68%,电子元件
'975,002900.哈三联,'15.30,'-3.77%,1.26%,1.73%,'267.28,'2.36,0.51%,'50.30,'+57.57%,化学制药
'976,300787.海能实业,'14.91,'-1.78%,1.10%,1.73%,'56.34,'2.87,5.34%,'47.58,'+35.20%,消费电子
'977,300832.新产业,'55.70,'+1.64%,2.37%,1.73%,'24.77,'4.78,21.68%,'430.57,'-19.59%,医疗器械
'978,600133.东湖高新,'9.41,'-0.95%,1.75%,1.72%,'23.07,'1.13,5.51%,'100.33,'+2.50%,工程建设
'979,600356.恒丰纸业,'9.13,'+0.33%,1.31%,1.72%,'21.73,'1.05,4.75%,'27.27,'+21.42%,造纸印刷
'980,603444.吉比特,'384.78,'+3.88%,2.60%,1.72%,'29.06,'5.35,19.72%,'277.20,'+78.42%,游戏
'981,002566.益盛药业,'8.39,'-2.67%,1.16%,1.72%,'163.88,'1.27,1.91%,'28.53,'+24.67%,中药
'982,002850.科达利,'116.68,'+2.03%,1.75%,1.72%,'20.83,'2.54,13.42%,'312.78,'+21.58%,电池
'983,300127.银河磁体,'29.03,'+0.45%,1.21%,1.72%,'65.16,'6.27,9.90%,'93.39,'+19.68%,小金属
'984,600031.三一重工,'20.02,'+1.93%,1.80%,1.71%,'26.55,'2.27,9.51%,'1696.57,'+23.92%,工程机械
'985,001308.康冠科技,'23.60,'+0.04%,0.76%,1.71%,'21.91,'2.08,11.43%,'165.27,'-13.46%,消费电子
'986,001332.锡装股份,'38.70,'+0.76%,2.60%,1.71%,'16.61,'1.73,11.19%,'42.25,'+12.43%,专用设备
'987,002443.金洲管道,'6.81,0.00%,2.94%,1.71%,'20.92,'1.01,5.16%,'35.45,'+19.63%,钢铁行业
'988,300039.上海凯宝,'6.72,'-1.47%,1.47%,1.71%,'20.54,'1.70,9.30%,'71.34,'+10.55%,中药
'989,301181.标榜股份,'27.72,'+2.33%,2.41%,1.71%,'33.84,'2.15,8.31%,'31.30,'+34.64%,汽车零部件
'990,301345.涛涛车业,'160.99,'+5.42%,1.31%,1.71%,'36.36,'5.16,15.07%,'165.90,'+151.06%,交运设备
'991,002922.伊戈尔,'17.41,'-0.23%,1.71%,1.70%,'30.60,'2.11,8.72%,'68.67,'-0.49%,电子元件
'992,002978.安宁股份,'30.03,'+0.97%,3.11%,1.70%,'16.45,'1.68,11.67%,'140.37,'+7.40%,有色金属
'993,002986.宇新股份,'12.93,'-0.84%,2.33%,1.70%,'20.09,'1.22,6.76%,'50.01,'+11.76%,化学制品
'994,601231.环旭电子,'16.32,'+2.97%,1.41%,1.69%,'24.82,'1.96,9.30%,'358.43,'+0.44%,消费电子
'995,603289.泰瑞机器,'10.15,'+0.30%,1.48%,1.69%,'44.99,'2.05,5.24%,'29.78,'+25.05%,专用设备
'996,603883.老百姓,'18.70,'-0.80%,2.20%,1.69%,'33.12,'2.08,6.47%,'142.14,'+14.71%,医药商业
'997,688230.芯导科技,'69.00,'-0.01%,1.16%,1.69%,'138.25,'3.55,4.90%,'81.14,'+49.94%,半导体
'998,000039.中集集团,'8.17,'-0.24%,2.15%,1.69%,'11.78,'0.88,6.88%,'188.59,'+7.46%,通用设备
'999,002328.新朋股份,'6.14,'-0.33%,2.31%,1.69%,'40.87,'1.43,4.40%,'47.54,'+2.26%,汽车零部件
'1000,300501.海顺新材,'16.63,'-1.01%,3.21%,1.69%,'57.28,'1.85,3.81%,'32.51,'+26.94%,包装材料
'1001,600426.华鲁恒升,'23.68,'+0.42%,2.53%,1.68%,'14.35,'1.58,11.49%,'502.78,'+11.11%,化学原料
'1002,600649.城投控股,'4.41,'-0.23%,0.91%,1.68%,'84.88,'0.53,1.30%,'111.55,'-0.03%,房地产开发
'1003,601579.会稽山,'18.72,'-1.99%,2.14%,1.68%,'47.74,'2.36,5.27%,'89.76,'+71.81%,酿酒行业
'1004,688503.聚和材料,'49.00,'+4.08%,0.89%,1.68%,'28.89,'2.50,9.14%,'118.60,'+11.87%,光伏设备
'1005,000531.穗恒运Ａ,'6.49,'-0.92%,1.22%,1.68%,'33.12,'1.02,3.50%,'68.21,'+14.18%,电力行业
'1006,000709.河钢股份,'2.43,'+0.83%,1.24%,1.68%,'76.53,'0.42,1.33%,'249.12,'+11.40%,钢铁行业
'1007,002171.楚江新材,'9.31,'+1.97%,0.66%,1.68%,'54.47,'1.82,3.63%,'140.12,'+13.54%,有色金属
'1008,301006.迈拓股份,'16.93,'+0.95%,1.19%,1.68%,'30.29,'1.86,6.40%,'23.36,'+30.08%,仪器仪表
'1009,600030.中信证券,'29.16,'-0.07%,2.45%,1.67%,'18.71,'1.43,7.99%,'3557.66,'-0.03%,证券
'1010,600519.贵州茅台,'1423.88,'-0.27%,3.62%,1.67%,'20.09,'6.92,35.74%,'17886.75,'-4.74%,酿酒行业
'1011,600795.国电电力,'4.58,0.00%,4.37%,1.67%,'18.00,'1.41,18.12%,'816.87,'+2.31%,电力行业
'1012,001301.尚太科技,'52.00,'+2.02%,1.57%,1.67%,'14.57,'2.05,15.11%,'132.95,'-22.96%,非金属材料
'1013,002430.杭氧股份,'22.37,'+0.09%,1.35%,1.67%,'24.63,'2.30,10.12%,'218.66,'+4.15%,专用设备
'1014,002942.新农股份,'18.56,'-0.05%,1.62%,1.67%,'58.37,'2.39,5.89%,'28.94,'+33.66%,农药兽药
'1015,300119.瑞普生物,'21.57,'-0.14%,1.39%,1.67%,'33.75,'2.20,7.20%,'100.39,'+18.72%,农药兽药
'1016,300851.交大思诺,'29.45,'+0.86%,1.47%,1.67%,'65.32,'1.96,3.40%,'25.38,'+12.98%,交运设备
'1017,300978.东箭科技,'11.86,'+0.17%,2.96%,1.67%,'30.78,'2.92,9.46%,'50.05,'+12.00%,汽车零部件
'1018,301365.矩阵股份,'20.15,'-0.98%,2.54%,1.67%,'300.00,'2.07,1.93%,'36.63,'+37.02%,装修装饰
'1019,600125.铁龙物流,'5.78,'+0.17%,1.56%,1.66%,'21.41,'1.01,4.96%,'75.46,'-0.98%,物流行业
'1020,603201.常润股份,'17.12,'+1.72%,2.34%,1.66%,'14.03,'1.93,15.61%,'32.53,'+24.23%,汽车零部件
'1021,000582.北部湾港,'8.25,'+0.36%,2.33%,1.66%,'22.10,'1.09,6.43%,'194.78,'+5.26%,航运港口
'1022,000975.山金国际,'18.79,'+1.40%,1.97%,1.66%,'21.29,'3.76,18.36%,'514.53,'+24.56%,贵金属
'1023,002266.浙富控股,'3.63,'+0.83%,1.39%,1.66%,'23.84,'1.63,8.24%,'187.89,'+18.21%,环保行业
'1024,300003.乐普医疗,'16.10,'-0.43%,1.71%,1.66%,'297.02,'1.95,0.90%,'304.09,'+43.45%,医疗器械
'1025,300035.中科电气,'16.93,'+0.36%,1.48%,1.66%,'26.37,'2.41,8.89%,'115.63,'+15.23%,非金属材料
'1026,301378.通达海,'33.95,'+2.60%,1.08%,1.66%,亏损,'2.41,'-1.00%,'31.96,'+18.54%,软件开发
'1027,000498.山东路桥,'5.88,'-0.34%,3.39%,1.65%,'4.24,'0.38,9.86%,'91.59,'+1.70%,工程建设
'1028,001228.永泰运,'25.89,'-0.73%,2.53%,1.65%,'20.29,'1.61,5.28%,'27.09,'+26.71%,物流行业
'1029,002034.旺能环境,'17.26,'+0.41%,2.90%,1.65%,'12.50,'1.08,8.62%,'74.60,'+13.28%,环保行业
'1030,002683.广东宏大,'38.05,'+4.10%,1.78%,1.65%,'31.73,'4.21,14.01%,'277.78,'+45.81%,采掘行业
'1031,002752.昇兴股份,'5.77,'+0.35%,1.74%,1.65%,'15.15,'1.60,11.75%,'56.17,'-7.51%,包装材料
'1032,002847.盐津铺子,'70.72,'+0.06%,2.27%,1.65%,'32.87,'10.01,36.96%,'192.80,'+14.41%,食品饮料
'1033,002993.奥海科技,'40.72,'+1.77%,3.76%,1.65%,'26.95,'2.20,9.41%,'110.44,'+1.76%,消费电子
'1034,300569.天能重工,'5.52,'-0.36%,1.34%,1.65%,亏损,'1.07,'-1.00%,'56.66,'+10.84%,风电设备
'1035,300819.聚杰微纤,'28.39,'+4.07%,1.10%,1.65%,'60.67,'4.57,7.72%,'40.70,'+121.06%,纺织服装
'1036,300845.捷安高科,'12.14,'+1.59%,2.08%,1.65%,'47.75,'2.95,6.51%,'24.50,'+35.40%,软件开发
'1037,600885.宏发股份,'24.57,'+0.20%,1.50%,1.64%,'21.67,'3.61,18.76%,'358.66,'+9.88%,电网设备
'1038,688777.中控技术,'49.07,'+2.29%,1.45%,1.64%,'38.97,'3.72,10.71%,'388.24,'+0.35%,软件开发
'1039,003017.大洋生物,'32.15,'-5.41%,0.88%,1.64%,'37.98,'2.64,7.36%,'28.55,'+74.77%,化学原料
'1040,301151.冠龙节能,'22.01,'-1.43%,1.85%,1.64%,'55.06,'1.81,3.75%,'37.74,'+46.77%,通用设备
'1041,688137.近岸蛋白,'46.86,'-3.96%,1.07%,1.63%,亏损,'1.57,'-1.00%,'32.88,'+41.14%,生物制品
'1042,300997.欢乐家,'15.95,'-0.19%,1.88%,1.63%,'72.04,'5.99,7.94%,'69.91,'+5.44%,食品饮料
'1043,600268.国电南自,'9.28,'+0.43%,1.51%,1.62%,'25.07,'2.80,12.07%,'94.27,'+40.65%,电网设备
'1044,603980.吉华集团,'5.95,'-0.34%,1.18%,1.62%,'182.07,'1.03,1.09%,'40.27,'+38.04%,化学制品
'1045,605018.长华集团,'13.20,'+0.99%,1.14%,1.62%,'97.64,'2.27,2.75%,'62.20,'+52.13%,汽车零部件
'1046,000060.中金岭南,'4.87,'+1.46%,1.81%,1.62%,'16.95,'1.24,8.05%,'179.40,'+5.86%,有色金属
'1047,002138.顺络电子,'28.90,'-1.30%,2.05%,1.62%,'26.36,'3.81,15.68%,'236.09,'-6.33%,电子元件
'1048,002270.华明装备,'18.35,'+2.63%,3.05%,1.62%,'26.12,'4.79,19.30%,'160.25,'+10.46%,电网设备
'1049,002299.圣农发展,'16.68,'-0.24%,2.39%,1.62%,'22.65,'1.96,8.96%,'207.90,'+18.43%,农牧饲渔
