,股票,价,涨,最新股息,平均股息,扣非PE,PB,ROE,市值(亿),今年来,行业
'1050,603989.艾华集团,'16.40,'+0.43%,0.91%,1.42%,'29.68,'1.75,6.36%,'65.79,'+9.83%,电子元件
'1051,605389.长龄液压,'45.86,'-2.40%,1.42%,1.42%,'75.50,'3.10,4.32%,'66.08,'+73.79%,工程机械
'1052,688329.艾隆科技,'21.59,'-0.74%,0.69%,1.42%,亏损,'2.26,'-1.00%,'16.67,'+57.71%,专用设备
'1053,000531.穗恒运Ａ,'6.49,'-0.92%,1.22%,1.42%,'33.12,'1.02,3.50%,'68.21,'+14.18%,电力行业
'1054,002202.金风科技,'9.77,'-0.10%,1.02%,1.42%,'20.63,'1.06,5.44%,'337.56,'-5.42%,风电设备
'1055,300021.大禹节水,'5.45,'-2.68%,0.99%,1.42%,'297.46,'2.63,3.94%,'54.19,'+35.69%,农牧饲渔
'1056,300788.中信出版,'32.89,'-0.27%,0.96%,1.42%,'35.97,'2.83,6.19%,'62.71,'+5.22%,文化传媒
'1057,600897.厦门空港,'14.76,'-0.47%,2.17%,1.41%,'16.87,'1.34,9.78%,'61.54,'-0.96%,航空机场
'1058,603387.基蛋生物,'8.70,'-0.91%,2.07%,1.41%,'24.54,'1.64,7.58%,'44.12,'+6.64%,医疗器械
'1059,603456.九洲药业,'18.46,'-1.07%,1.64%,1.41%,'25.20,'1.88,7.68%,'164.19,'+37.73%,化学制药
'1060,605177.东亚药业,'21.02,'-1.87%,1.55%,1.41%,亏损,'1.29,'-1.00%,'24.12,'+6.70%,化学制药
'1061,688633.星球石墨,'28.66,'+0.74%,1.22%,1.41%,'35.20,'2.54,8.60%,'41.20,'+4.88%,专用设备
'1062,000807.云铝股份,'16.10,'+1.19%,2.58%,1.41%,'13.16,'1.88,15.02%,'551.75,'+20.39%,有色金属
'1063,002203.海亮股份,'12.17,'-1.78%,1.45%,1.41%,'39.64,'1.75,5.16%,'247.94,'+15.08%,有色金属
'1064,002299.圣农发展,'16.68,'-0.24%,2.39%,1.41%,'22.65,'1.96,8.96%,'207.90,'+18.43%,农牧饲渔
'1065,300171.东富龙,'14.74,'-1.93%,0.51%,1.41%,'159.71,'1.47,1.90%,'115.10,'+11.70%,医疗器械
'1066,300484.蓝海华腾,'22.17,'+2.97%,0.74%,1.41%,'108.61,'6.47,7.14%,'44.60,'+8.11%,专用设备
'1067,300824.北鼎股份,'12.86,'+0.63%,1.56%,1.41%,'55.78,'5.65,10.68%,'41.71,'+32.85%,家电行业
'1068,600469.风神股份,'6.07,0.00%,2.64%,1.40%,'23.90,'1.32,7.05%,'44.28,'-0.75%,橡胶制品
'1069,601228.广州港,'3.32,0.00%,1.30%,1.40%,'32.35,'1.19,4.37%,'250.48,'-2.06%,航运港口
'1070,601965.中国汽研,'19.67,'+1.03%,1.73%,1.40%,'22.37,'2.72,13.22%,'197.30,'+13.71%,汽车服务
'1071,603305.旭升集团,'13.92,'+1.68%,2.73%,1.40%,'44.60,'1.90,5.30%,'132.70,'+8.99%,汽车零部件
'1072,603677.奇精机械,'20.49,'+1.49%,1.22%,1.40%,'68.16,'3.36,5.28%,'39.46,'+53.95%,家电行业
'1073,688772.珠海冠宇,'14.71,'+1.31%,2.04%,1.40%,'52.68,'2.25,5.52%,'166.53,'-6.56%,电池
'1074,002140.东华科技,'10.24,'-0.39%,1.46%,1.40%,'18.03,'1.63,9.50%,'72.78,'+5.37%,工程建设
'1075,300800.力合科技,'12.12,'+0.41%,1.33%,1.40%,'147.69,'1.41,1.84%,'28.58,'+17.98%,环保行业
'1076,600422.昆药集团,'14.61,'-0.95%,2.05%,1.39%,'29.23,'2.07,11.52%,'110.59,'-5.92%,中药
'1077,000919.金陵药业,'7.12,'-2.87%,1.36%,1.39%,'163.64,'1.20,0.52%,'45.72,'+9.79%,中药
'1078,600268.国电南自,'9.28,'+0.43%,1.51%,1.38%,'25.07,'2.80,12.07%,'94.27,'+40.65%,电网设备
'1079,603727.博迈科,'14.22,'+0.42%,1.76%,1.38%,'119.32,'1.27,1.56%,'40.06,'+26.10%,采掘行业
'1080,000055.方大集团,'4.21,'-0.24%,1.18%,1.38%,'32.38,'0.74,2.07%,'28.68,'+8.17%,装修装饰
'1081,002900.哈三联,'15.30,'-3.77%,1.26%,1.38%,'267.28,'2.36,0.51%,'50.30,'+57.57%,化学制药
'1082,300088.长信科技,'6.20,'+0.98%,0.96%,1.38%,'42.30,'1.77,4.56%,'153.36,'-4.23%,光学光电子
'1083,300962.中金辐照,'17.68,'+0.17%,0.83%,1.38%,'46.26,'4.78,10.92%,'46.60,'+6.57%,专业服务
'1084,600459.贵研铂业,'15.52,'+0.39%,1.55%,1.37%,'20.93,'1.62,8.40%,'118.00,'+14.83%,小金属
'1085,601678.滨化股份,'4.46,'+1.13%,0.90%,1.37%,'35.70,'0.80,2.50%,'91.73,'+19.77%,化学原料
'1086,601816.京沪高铁,'5.46,'+0.18%,2.16%,1.37%,'20.93,'1.31,6.34%,'2671.34,'-9.48%,铁路公路
'1087,601968.宝钢包装,'5.03,0.00%,1.38%,1.37%,'37.30,'1.42,4.15%,'64.17,'+2.29%,包装材料
'1088,603090.宏盛股份,'31.06,'+0.78%,0.97%,1.37%,'54.73,'5.16,9.67%,'31.06,'+79.67%,通用设备
'1089,603680.今创集团,'13.12,'+2.18%,1.14%,1.37%,'23.19,'1.88,7.70%,'102.82,'+60.20%,交运设备
'1090,603823.百合花,'12.89,'-0.23%,1.16%,1.37%,'32.27,'2.23,7.80%,'53.67,'+40.39%,化学制品
'1091,603020.爱普股份,'9.26,'-0.32%,1.94%,1.36%,'51.06,'1.08,4.86%,'35.49,'+21.96%,食品饮料
'1092,002125.湘潭电化,'13.22,'+0.08%,1.21%,1.36%,'34.50,'2.73,10.68%,'83.15,'+33.30%,化学原料
'1093,002351.漫步者,'13.55,'+2.11%,1.88%,1.36%,'28.15,'4.08,15.96%,'117.98,'-16.28%,消费电子
'1094,300232.洲明科技,'7.41,'+1.65%,3.29%,1.36%,'44.52,'1.65,2.82%,'79.54,'+11.63%,光学光电子
'1095,300590.移为通信,'13.47,'+0.82%,1.65%,1.36%,'83.90,'3.43,5.07%,'61.44,'-11.26%,通信设备
'1096,600513.联环药业,'22.38,'+4.04%,0.40%,1.35%,'154.78,'4.50,5.32%,'63.89,'+128.02%,化学制药
'1097,600979.广安爱众,'5.01,'+0.40%,1.14%,1.35%,'34.80,'1.38,5.06%,'63.21,'+9.71%,电力行业
'1098,601058.赛轮轮胎,'13.29,'+0.45%,2.86%,1.35%,'10.97,'2.13,21.55%,'436.99,'-5.49%,橡胶制品
'1099,601808.中海油服,'14.04,'+1.23%,1.64%,1.35%,'18.96,'1.50,7.79%,'415.65,'-6.36%,采掘行业
'1100,603050.科林电气,'16.85,'+0.12%,0.80%,1.35%,'45.07,'4.03,11.01%,'67.96,'+21.88%,电网设备
'1101,002051.中工国际,'8.58,'+0.35%,1.46%,1.35%,'40.53,'0.92,3.29%,'105.80,'+6.71%,工程建设
'1102,002457.青龙管业,'12.09,'-0.98%,1.72%,1.35%,'16.61,'1.65,11.18%,'40.72,'+5.30%,装修建材
'1103,300939.秋田微,'33.10,'+0.76%,1.22%,1.35%,'55.44,'2.84,6.27%,'39.42,'+2.37%,光学光电子
'1104,603041.美思德,'12.75,'+0.55%,0.94%,1.34%,'65.83,'1.56,3.04%,'23.35,'+20.45%,化学制品
'1105,603067.振华股份,'16.35,'+3.48%,0.83%,1.34%,'22.84,'3.55,16.41%,'116.21,'+82.46%,化学原料
'1106,002138.顺络电子,'28.90,'-1.30%,2.05%,1.34%,'26.36,'3.81,15.68%,'236.09,'-6.33%,电子元件
'1107,002492.恒基达鑫,'7.10,'+2.90%,0.29%,1.34%,'57.77,'1.64,3.61%,'27.95,'+48.14%,物流行业
'1108,300421.力星股份,'17.23,'+6.55%,0.74%,1.34%,'82.12,'3.74,4.52%,'47.54,'+55.20%,通用设备
'1109,601012.隆基绿能,'15.94,'+0.13%,1.07%,1.33%,亏损,'2.03,'-1.00%,'1207.94,'+1.46%,光伏设备
'1110,601869.长飞光纤,'53.08,'-6.88%,0.97%,1.33%,'104.21,'3.42,6.66%,'215.68,'+77.58%,通信设备
'1111,603351.威尔药业,'31.25,'-1.91%,1.28%,1.33%,'30.76,'2.43,8.84%,'42.32,'+29.04%,化学制药
'1112,688015.交控科技,'22.46,'+0.40%,1.02%,1.33%,'80.37,'1.65,3.50%,'42.38,'+14.57%,交运设备
'1113,688056.莱伯泰科,'39.33,'+6.33%,1.83%,1.33%,'82.66,'3.20,4.79%,'26.53,'+37.39%,仪器仪表
'1114,688232.新点软件,'30.79,'+1.62%,1.17%,1.33%,'76.35,'1.85,3.93%,'101.61,'+7.44%,软件开发
'1115,002463.沪电股份,'52.58,0.00%,0.95%,1.33%,'36.19,'7.99,24.65%,'1011.49,'+34.76%,电子元件
'1116,300037.新宙邦,'34.69,'+2.79%,1.19%,1.33%,'25.53,'2.53,10.36%,'252.38,'-6.15%,电池
'1117,300039.上海凯宝,'6.72,'-1.47%,1.47%,1.33%,'20.54,'1.70,9.30%,'71.34,'+10.55%,中药
'1118,300470.中密控股,'38.56,'+1.21%,2.63%,1.33%,'21.13,'2.85,14.92%,'79.23,'+3.70%,通用设备
'1119,301122.采纳股份,'23.72,'-0.34%,1.05%,1.33%,'160.54,'1.60,1.96%,'29.09,'+18.69%,医疗器械
'1120,600116.三峡水利,'6.79,'-0.15%,1.33%,1.32%,'58.65,'1.18,2.64%,'129.83,'-1.58%,电力行业
'1121,600783.鲁信创投,'12.62,'-0.16%,0.55%,1.32%,'34.81,'2.11,6.19%,'93.94,'+0.15%,非金属材料
'1122,002317.众生药业,'20.05,'-3.61%,0.96%,1.32%,亏损,'4.43,'-1.00%,'176.79,'+67.69%,中药
'1123,300905.宝丽迪,'31.95,'+2.04%,0.96%,1.32%,'53.09,'2.94,6.16%,'55.70,'+24.03%,塑料制品
'1124,601198.东兴证券,'11.56,'+0.61%,1.35%,1.31%,'23.20,'1.31,5.57%,'373.67,'+5.00%,证券
'1125,688557.兰剑智能,'37.38,'+2.92%,0.88%,1.31%,'34.49,'3.26,11.07%,'38.21,'+97.38%,通用设备
'1126,002353.杰瑞股份,'40.27,'+0.05%,2.01%,1.31%,'16.46,'1.90,13.15%,'412.10,'+11.10%,专用设备
'1127,002484.江海股份,'27.03,'+2.42%,0.99%,1.31%,'36.12,'3.73,11.52%,'224.45,'+55.88%,电子元件
'1128,003020.立方制药,'28.03,'+2.04%,1.83%,1.31%,'34.13,'2.94,9.65%,'52.24,'+59.07%,化学制药
'1129,300501.海顺新材,'16.63,'-1.01%,3.21%,1.31%,'57.28,'1.85,3.81%,'32.51,'+26.94%,包装材料
'1130,300515.三德科技,'25.78,'-0.96%,1.15%,1.31%,'37.55,'6.41,19.60%,'53.56,'+119.38%,仪器仪表
'1131,300997.欢乐家,'15.95,'-0.19%,1.88%,1.31%,'72.04,'5.99,7.94%,'69.91,'+5.44%,食品饮料
'1132,301258.富士莱,'35.46,'-1.39%,0.25%,1.31%,亏损,'1.73,1.79%,'32.96,'+50.56%,化学制药
'1133,600917.重庆燃气,'5.78,'+0.17%,1.49%,1.30%,'26.15,'1.60,6.92%,'90.23,'-3.74%,燃气
'1134,603192.汇得科技,'23.29,'+6.01%,1.61%,1.30%,'27.91,'2.09,8.51%,'32.87,'+59.72%,化学制品
'1135,603998.方盛制药,'11.03,'-2.82%,2.81%,1.30%,'23.06,'2.91,17.09%,'48.43,'+8.60%,中药
'1136,605255.天普股份,'25.65,'+0.31%,1.44%,1.30%,'115.29,'4.16,3.82%,'34.39,'+105.18%,汽车零部件
'1137,688257.新锐股份,'16.66,'+0.48%,1.54%,1.30%,'25.87,'1.88,8.42%,'42.05,'+29.52%,有色金属
'1138,002225.濮耐股份,'7.53,'+6.51%,0.71%,1.30%,'106.48,'2.06,3.62%,'71.44,'+52.72%,装修建材
'1139,300409.道氏技术,'18.40,'+4.25%,1.78%,1.30%,'94.07,'1.80,2.73%,'138.07,'+36.90%,非金属材料
'1140,301135.瑞德智能,'30.40,'+2.70%,1.01%,1.30%,'84.02,'2.38,3.33%,'30.18,'+32.03%,消费电子
'1141,600128.苏豪弘业,'10.64,'-0.37%,0.94%,1.29%,'300.00,'1.23,1.59%,'26.26,'+32.25%,贸易行业
'1142,603319.美湖股份,'29.17,'+7.40%,0.51%,1.29%,'60.40,'4.10,8.36%,'98.93,'+108.64%,汽车零部件
'1143,603992.松霖科技,'29.05,'+0.94%,1.77%,1.29%,'35.97,'3.82,12.71%,'125.76,'+59.05%,装修建材
'1144,688016.心脉医疗,'110.53,'-1.22%,1.82%,1.29%,'40.09,'3.54,11.34%,'136.24,'+1.01%,医疗器械
'1145,688777.中控技术,'49.07,'+2.29%,1.45%,1.29%,'38.97,'3.72,10.71%,'388.24,'+0.35%,软件开发
'1146,000887.中鼎股份,'18.89,'+2.16%,0.81%,1.29%,'21.35,'1.82,10.04%,'243.42,'+45.23%,汽车零部件
'1147,002835.同为股份,'18.93,'+0.27%,1.69%,1.29%,'21.31,'3.35,18.10%,'41.44,'+0.29%,计算机设备
'1148,300073.当升科技,'42.22,'+0.98%,0.45%,1.29%,'96.83,'1.71,3.57%,'227.57,'+5.35%,电池
'1149,300817.双飞集团,'24.09,'+3.79%,0.86%,1.29%,'80.57,'4.84,6.49%,'50.67,'+75.14%,通用设备
'1150,300869.康泰医学,'19.19,'-1.64%,1.28%,1.29%,亏损,'4.18,'-1.00%,'78.39,'+40.06%,医疗器械
'1151,300968.格林精密,'15.28,'+1.39%,0.33%,1.29%,'183.75,'3.29,1.79%,'62.30,'-6.94%,消费电子
'1152,600477.杭萧钢构,'2.65,'-0.75%,2.64%,1.28%,亏损,'1.23,2.97%,'62.78,'+4.47%,水泥建材
'1153,600779.水井坊,'41.95,'+0.24%,2.19%,1.28%,'15.18,'3.81,27.24%,'204.51,'-21.62%,酿酒行业
'1154,600794.保税科技,'4.55,'+0.22%,1.55%,1.28%,'39.70,'2.07,6.34%,'54.61,'+26.14%,物流行业
'1155,605018.长华集团,'13.20,'+0.99%,1.14%,1.28%,'97.64,'2.27,2.75%,'62.20,'+52.13%,汽车零部件
'1156,000958.电投产融,'6.75,'-0.44%,1.02%,1.28%,'47.61,'1.80,4.90%,'365.00,'+9.45%,电力行业
'1157,001210.金房能源,'15.21,'-1.43%,1.08%,1.28%,'26.89,'1.75,4.07%,'24.20,'+31.46%,公用事业
'1158,300033.同花顺,'292.70,'-0.19%,1.02%,1.28%,'88.65,'24.33,28.92%,'1576.62,'+2.85%,软件开发
'1159,301093.华兰股份,'26.61,'-0.41%,0.58%,1.28%,'89.13,'1.94,2.49%,'43.87,'+46.25%,医疗器械
'1160,301138.华研精机,'38.47,'+1.58%,0.26%,1.28%,'48.19,'4.02,9.15%,'45.44,'+44.60%,专用设备
'1161,600529.山东药玻,'22.83,'-0.35%,2.72%,1.27%,'16.70,'1.84,11.83%,'151.50,'-10.13%,医疗器械
'1162,603332.苏州龙杰,'14.68,'+1.45%,1.50%,1.27%,'79.53,'2.48,4.59%,'31.76,'+72.41%,化纤行业
'1163,605151.西上海,'20.52,'+0.20%,0.39%,1.27%,'300.00,'2.04,0.22%,'27.61,'+28.66%,汽车零部件
'1164,688678.福立旺,'26.98,'+12.65%,0.37%,1.27%,'247.69,'3.78,2.42%,'69.95,'+82.68%,消费电子
'1165,001213.中铁特货,'4.27,'-0.70%,1.42%,1.27%,'37.10,'0.99,3.00%,'191.11,'+3.94%,物流行业
'1166,002105.信隆健康,'7.81,'+1.43%,0.39%,1.27%,亏损,'3.25,'-1.00%,'28.34,'+56.51%,交运设备
'1167,002273.水晶光电,'20.97,'+0.72%,1.44%,1.27%,'29.16,'3.13,11.88%,'289.53,'-4.67%,光学光电子
'1168,600196.复星医药,'26.63,'-0.89%,1.20%,1.26%,'33.60,'1.48,6.21%,'564.15,'+8.41%,化学制药
'1169,600587.新华医疗,'17.16,'+1.30%,1.46%,1.26%,'18.20,'1.34,8.41%,'104.11,'+4.78%,医疗器械
'1170,601208.东材科技,'16.24,'-1.10%,0.62%,1.26%,'89.24,'3.14,4.83%,'145.64,'+117.73%,塑料制品
'1171,688355.明志科技,'19.78,'+0.20%,2.53%,1.26%,'59.08,'2.24,5.80%,'24.52,'+21.13%,通用设备
'1172,002882.金龙羽,'32.20,'+0.06%,0.93%,1.26%,'105.27,'6.40,6.55%,'139.31,'+102.69%,电网设备
'1173,300041.回天新材,'10.29,'+0.39%,1.46%,1.26%,'93.92,'1.98,3.59%,'57.34,'+13.72%,化学制品
'1174,300703.创源股份,'24.84,'+7.12%,0.65%,1.26%,'35.95,'4.61,14.15%,'41.83,'+75.61%,家用轻工
'1175,600195.中牧股份,'7.61,'-0.78%,0.30%,1.25%,'145.43,'1.40,1.05%,'77.71,'+13.77%,农药兽药
'1176,600327.大东方,'4.96,'-0.40%,0.60%,1.25%,亏损,'1.29,1.70%,'43.89,'-6.36%,医疗服务
'1177,600493.凤竹纺织,'6.93,'+1.32%,0.85%,1.25%,亏损,'1.67,4.86%,'18.85,'+35.31%,纺织服装
'1178,601628.中国人寿,'41.52,'+0.65%,1.57%,1.25%,'10.18,'2.20,22.73%,'8645.93,'+0.17%,保险
'1179,601702.华峰铝业,'16.40,'+1.80%,1.83%,1.25%,'13.64,'2.82,23.27%,'163.76,'-8.78%,有色金属
'1180,000799.酒鬼酒,'48.24,'+1.77%,1.27%,1.25%,亏损,'3.85,'-1.00%,'154.02,'-12.19%,酿酒行业
'1181,000963.华东医药,'44.00,'-3.00%,2.05%,1.25%,'23.33,'3.31,15.49%,'795.65,'+28.84%,化学制药
'1182,002722.物产金轮,'17.17,'+0.53%,1.35%,1.25%,'25.08,'1.33,5.95%,'35.29,'+22.82%,纺织服装
'1183,002743.富煌钢构,'6.17,'+0.82%,1.09%,1.25%,'51.64,'0.82,1.61%,'26.64,'-6.09%,水泥建材
'1184,300450.先导智能,'26.35,'+2.81%,0.22%,1.25%,'237.46,'3.35,0.71%,'401.41,'+31.91%,电池
'1185,300932.三友联众,'12.37,'+0.16%,1.26%,1.25%,'64.62,'2.26,3.84%,'39.53,'+20.27%,电网设备
'1186,301128.强瑞技术,'62.33,'+6.99%,0.74%,1.25%,'59.87,'6.82,12.19%,'60.26,'+54.44%,专用设备
'1187,600643.爱建集团,'6.10,'+0.99%,0.33%,1.24%,亏损,'0.82,'-1.00%,'97.18,'+17.99%,多元金融
'1188,603896.寿仙谷,'22.52,'-0.92%,1.20%,1.24%,'39.27,'1.90,6.76%,'44.64,'+7.46%,中药
'1189,000061.农产品,'6.66,'+1.83%,1.07%,1.24%,'38.92,'1.74,5.98%,'110.98,'-3.99%,贸易行业
'1190,000507.珠海港,'5.49,'-0.36%,1.18%,1.24%,'18.09,'0.84,4.93%,'50.68,'+8.94%,航运港口
'1191,002208.合肥城建,'6.89,'-0.58%,1.23%,1.24%,亏损,'0.86,0.18%,'55.67,'-3.09%,房地产开发
'1192,002906.华阳集团,'30.62,'+1.06%,1.58%,1.24%,'24.71,'2.40,10.44%,'159.05,'+1.09%,汽车零部件
'1193,300319.麦捷科技,'11.84,'-0.08%,0.97%,1.24%,'37.25,'2.24,7.51%,'104.17,'-4.07%,电子元件
'1194,300381.溢多利,'7.86,'-0.63%,1.26%,1.24%,'300.00,'1.48,0.62%,'38.84,'+13.44%,化学制药
'1195,300507.苏奥传感,'8.22,'-0.36%,0.72%,1.24%,'65.09,'3.16,6.79%,'66.05,'+23.63%,汽车零部件
'1196,300569.天能重工,'5.52,'-0.36%,1.34%,1.24%,亏损,'1.07,'-1.00%,'56.66,'+10.84%,风电设备
'1197,300705.九典制药,'17.66,'-2.97%,1.71%,1.24%,'18.50,'3.44,21.55%,'91.04,'+0.34%,化学制药
'1198,300993.玉马科技,'16.34,'+5.83%,1.30%,1.24%,'27.49,'3.23,12.60%,'47.58,'+45.94%,家用轻工
'1199,301080.百普赛斯,'54.01,'-2.12%,0.91%,1.24%,'72.94,'3.53,5.10%,'92.62,'+73.20%,医疗服务
'1200,603815.交建股份,'8.21,'+3.92%,0.79%,1.23%,'40.06,'2.16,5.60%,'50.81,'+47.01%,工程建设
'1201,605339.南侨食品,'17.89,'+0.90%,0.95%,1.23%,'54.93,'2.18,4.45%,'75.91,'+6.17%,食品饮料
'1202,688677.海泰新光,'44.90,'+0.90%,1.34%,1.23%,'38.74,'4.01,10.76%,'53.82,'+20.96%,医疗器械
'1203,002518.科士达,'23.80,'+0.42%,0.97%,1.23%,'41.58,'3.10,8.40%,'137.99,'+6.74%,电源设备
'1204,002559.亚威股份,'10.12,'+1.30%,0.75%,1.23%,'122.61,'3.15,3.93%,'54.92,'+13.70%,通用设备
'1205,300735.光弘科技,'29.12,'+2.64%,0.88%,1.23%,'93.16,'4.38,5.10%,'217.73,'+5.07%,消费电子
'1206,301000.肇民科技,'48.13,'+4.79%,0.87%,1.23%,'83.36,'9.21,11.95%,'111.33,'+90.29%,塑料制品
'1207,601788.光大证券,'18.25,'+0.27%,0.50%,1.22%,'27.98,'1.22,4.67%,'712.97,'+0.77%,证券
'1208,603590.康辰药业,'58.21,'-0.61%,1.03%,1.22%,'262.63,'2.94,1.43%,'92.76,'+152.32%,生物制品
'1209,605189.富春染织,'17.18,'+4.76%,0.81%,1.22%,'34.62,'1.77,5.47%,'33.34,'+85.32%,纺织服装
'1210,688308.欧科亿,'20.71,'+2.47%,0.72%,1.22%,'231.85,'1.29,1.37%,'32.88,'+15.62%,通用设备
'1211,688665.四方光电,'57.18,'-0.38%,0.61%,1.22%,'47.29,'5.40,12.25%,'57.50,'+76.98%,仪器仪表
'1212,002585.双星新材,'5.81,'-0.85%,0.51%,1.22%,亏损,'0.76,'-1.00%,'67.24,'+9.45%,塑料制品
'1213,002983.芯瑞达,'21.51,'+0.14%,1.16%,1.22%,'41.13,'3.48,9.64%,'47.99,'+10.83%,光学光电子
'1214,300272.开能健康,'7.32,'+1.95%,2.23%,1.22%,'51.63,'3.33,6.86%,'41.44,'+19.78%,家电行业
'1215,300834.星辉环材,'23.78,'+2.63%,1.12%,1.22%,'57.01,'1.51,3.16%,'44.88,'+21.65%,化学原料
'1216,301158.德石股份,'19.00,'-1.45%,1.61%,1.22%,'28.58,'2.16,7.87%,'28.99,'+37.03%,专用设备
'1217,603345.安井食品,'73.82,'-0.42%,4.53%,1.21%,'19.18,'1.84,10.92%,'216.51,'-7.05%,食品饮料
'1218,603681.永冠新材,'15.87,'+0.70%,0.95%,1.21%,'51.13,'1.17,4.94%,'30.33,'+24.31%,化学制品
'1219,002641.公元股份,'4.23,'-0.24%,1.18%,1.21%,'50.41,'0.96,2.55%,'52.11,'-2.71%,装修建材
'1220,002916.深南电路,'134.84,'-0.78%,0.85%,1.21%,'47.95,'6.00,13.88%,'906.10,'+42.22%,电子元件
'1221,300439.美康生物,'11.63,'-1.02%,1.15%,1.21%,'25.61,'1.52,7.26%,'45.16,'+12.80%,医疗器械
'1222,300676.华大基因,'52.95,'-0.73%,0.19%,1.21%,亏损,'2.45,'-1.00%,'223.13,'+26.16%,医疗器械
'1223,300717.华信新材,'20.02,'-2.06%,0.98%,1.21%,'38.56,'2.92,7.95%,'21.01,'+45.29%,塑料制品
'1224,600748.上实发展,'3.68,'-1.08%,0.57%,1.20%,亏损,'0.62,'-1.00%,'67.88,'+2.22%,房地产开发
'1225,603297.永新光学,'90.00,'+2.13%,0.95%,1.20%,'52.67,'5.01,11.34%,'99.84,'-3.08%,光学光电子
'1226,603578.三星新材,'13.95,'-0.50%,0.93%,1.20%,亏损,'2.46,'-1.00%,'25.16,'+17.72%,家电行业
'1227,300547.川环科技,'38.23,'+3.63%,1.13%,1.20%,'40.91,'6.42,17.23%,'80.02,'+40.19%,橡胶制品
'1228,300682.朗新集团,'19.23,'-0.77%,1.29%,1.20%,亏损,'2.99,'-1.00%,'209.35,'+59.89%,软件开发
'1229,301097.天益医疗,'46.23,'-0.37%,1.08%,1.20%,亏损,'2.29,'-1.00%,'27.35,'+27.99%,医疗器械
'1230,601007.金陵饭店,'7.62,'-0.65%,0.92%,1.19%,'94.13,'1.88,2.04%,'29.72,'+9.68%,旅游酒店
'1231,603530.神马电力,'29.85,'+2.05%,1.54%,1.19%,'42.03,'6.97,18.01%,'128.86,'+22.88%,电网设备
'1232,603939.益丰药房,'24.50,'+0.20%,2.65%,1.19%,'19.34,'2.66,14.56%,'297.04,'+3.22%,医药商业
'1233,688059.华锐精密,'65.85,'+3.93%,0.65%,1.19%,'49.45,'4.22,9.01%,'57.39,'+108.16%,通用设备
'1234,688269.凯立新材,'38.80,'-0.97%,1.29%,1.19%,'50.69,'5.03,10.26%,'50.71,'+58.03%,化学制品
'1235,001914.招商积余,'13.02,'+2.60%,1.34%,1.19%,'16.19,'1.26,8.44%,'134.56,'+23.18%,房地产服务
'1236,002262.恩华药业,'23.31,'-1.56%,1.52%,1.19%,'19.90,'3.14,16.86%,'240.63,'-2.69%,化学制药
'1237,002500.山西证券,'6.23,'+0.16%,1.61%,1.19%,'28.04,'1.23,4.45%,'223.28,'+0.05%,证券
'1238,002850.科达利,'116.68,'+2.03%,1.75%,1.19%,'20.83,'2.54,13.42%,'312.78,'+21.58%,电池
'1239,300915.海融科技,'26.55,'+0.61%,1.08%,1.19%,'48.88,'2.13,5.29%,'33.21,'+16.65%,食品饮料
'1240,301216.万凯新材,'15.06,'+4.73%,1.04%,1.19%,亏损,'1.38,'-1.00%,'74.09,'+49.30%,化学制品
'1241,600378.昊华科技,'26.29,'+1.58%,1.09%,1.18%,'49.79,'1.96,8.47%,'339.14,'-8.09%,化学制品
'1242,603937.丽岛新材,'10.52,'+0.48%,0.92%,1.18%,亏损,'1.39,'-1.00%,'21.97,'+16.11%,有色金属
'1243,000725.京东方Ａ,'4.06,'+0.49%,1.24%,1.18%,'32.91,'1.14,4.53%,'1483.53,'-6.34%,光学光电子
'1244,000920.沃顿科技,'11.05,'-0.09%,1.78%,1.18%,'25.53,'2.75,11.14%,'52.27,'+25.66%,环保行业
'1245,002709.天赐材料,'19.46,'+2.10%,0.52%,1.18%,'87.88,'2.77,3.90%,'364.87,'-0.77%,化学制品
'1246,300640.德艺文创,'6.74,'+0.60%,0.30%,1.18%,'131.08,'2.58,1.40%,'20.84,'+19.81%,家用轻工
'1247,300882.万胜智能,'16.80,'+0.72%,0.30%,1.18%,'47.12,'3.99,9.30%,'47.74,'+4.83%,电网设备
'1248,300918.南山智尚,'20.90,'+2.80%,0.63%,1.18%,'55.14,'3.68,7.88%,'102.90,'+104.59%,纺织服装
'1249,601858.中国科传,'20.03,'+0.30%,1.37%,1.17%,'35.59,'2.92,8.24%,'158.34,'-0.38%,文化传媒
'1250,603040.新坐标,'49.78,'+2.28%,1.81%,1.17%,'32.65,'4.75,16.97%,'67.94,'+121.44%,汽车零部件
'1251,603915.国茂股份,'16.16,'+3.00%,1.49%,1.17%,'56.64,'2.87,7.39%,'106.11,'+39.03%,通用设备
'1252,688003.天准科技,'54.10,'+9.96%,0.92%,1.17%,'105.13,'5.50,6.92%,'105.03,'+26.38%,通用设备
'1253,688077.大地熊,'31.90,'+1.53%,0.63%,1.17%,'300.00,'3.41,2.82%,'36.52,'+54.78%,小金属
'1254,002015.协鑫能科,'11.52,'-0.26%,0.87%,1.17%,'44.94,'1.56,4.70%,'187.49,'+49.58%,电力行业
'1255,002561.徐家汇,'8.65,'-0.69%,0.69%,1.17%,亏损,'1.63,'-1.00%,'36.21,'-5.51%,商业百货
'1256,002649.博彦科技,'14.89,'+1.78%,1.17%,1.17%,'57.86,'2.03,4.28%,'85.64,'+24.46%,互联网服务
