序号	基金代码	基金简称	日期	单位净值	累计净值	日增长率	近1周	近1月	近3月	近6月	近1年	近2年	近3年	今年来	成立来	自定义 
5841	11243	万家惠裕回报	8月5日	1.0943	1.0943	0.39%	-0.06%	1.47%	3.09%	3.39%	9.51%	2.28%	6.50%	3.09%	9.43%	9.30%
5842	18449	中欧瑾通灵活	8月5日	1.5112	1.5856	0.15%	0.05%	1.25%	3.56%	3.50%	9.51%	10.14%	---	3.75%	11.30%	9.47%
5843	9297	南方誉慧一年	8月5日	1.16	1.16	0.27%	-0.19%	1.29%	3.41%	3.75%	9.50%	3.18%	6.04%	3.11%	16.00%	9.41%
5844	11086	易方达瑞康混	8月5日	1.0992	1.0992	0.19%	-0.08%	0.21%	1.65%	2.01%	9.50%	-0.39%	4.25%	1.15%	9.92%	8.99%
5845	40008	华安策略优选	8月5日	1.7889	3.3252	0.70%	-0.20%	6.30%	12.17%	-0.01%	9.49%	-5.65%	-19.74%	-1.07%	78.89%	9.52%
5846	2144	华安新优选灵	8月5日	1.535	1.535	0.07%	-0.07%	0.33%	2.13%	3.23%	9.49%	11.15%	11.47%	2.47%	53.96%	8.87%
5847	11031	达诚价值先锋	8月5日	0.6462	0.6462	0.19%	1.06%	12.23%	13.81%	7.11%	9.49%	-2.65%	-10.68%	5.57%	-35.38%	9.54%
5848	11071	鹏华安悦一年	8月5日	1.0664	1.0664	0.20%	0.04%	1.89%	4.74%	7.53%	9.48%	10.57%	4.88%	7.79%	6.64%	9.44%
5849	11017	鹏扬景明一年	8月5日	1.0869	1.0869	0.12%	-0.10%	0.94%	2.48%	3.10%	9.48%	6.64%	9.23%	2.88%	8.69%	9.21%
5850	16683	天弘广盈六个	8月5日	1.1045	1.1045	0.37%	0.20%	1.42%	3.43%	3.15%	9.46%	8.57%	---	3.05%	10.45%	9.32%
5851	21636	长城周期优选	8月5日	0.9727	0.9727	0.46%	-2.83%	5.74%	16.70%	15.36%	9.46%	---	---	16.25%	-2.73%	10.60%
5852	10940	大成安享得利	8月5日	1.1179	1.1179	0.05%	0.03%	0.06%	0.80%	2.85%	9.45%	9.44%	9.06%	4.26%	11.79%	9.50%
5853	420009	天弘安康颐养	8月5日	2.3195	2.3195	0.06%	0.25%	1.22%	2.60%	2.67%	9.44%	11.62%	12.64%	2.55%	131.95%	9.32%
5854	11388	工银宁瑞6个	8月5日	1.1215	1.1215	0.32%	-0.12%	1.44%	4.28%	4.09%	9.44%	9.38%	11.26%	3.71%	12.15%	9.56%
5855	13938	天弘安康颐养	8月5日	1.1405	1.1405	0.06%	0.25%	1.22%	2.60%	2.67%	9.44%	11.62%	12.64%	2.55%	14.05%	9.32%
5856	320005	诺安价值增长	8月5日	1.7774	2.7224	0.28%	-0.06%	3.77%	9.99%	5.17%	9.43%	0.71%	4.52%	3.75%	253.29%	9.29%
5857	17011	广发安润一年	8月5日	1.0963	1.0963	0.07%	-0.38%	0.90%	2.01%	4.47%	9.43%	8.47%	---	4.27%	9.63%	9.30%
5858	11307	富国天益价值	8月5日	1.4728	1.4728	0.61%	-1.58%	1.17%	3.48%	-1.33%	9.42%	-19.60%	-37.20%	-1.22%	-51.92%	8.79%
5859	2574	招商瑞庆混合	8月5日	1.0595	1.5115	0.32%	0.22%	1.47%	3.17%	3.69%	9.41%	7.27%	3.10%	3.58%	60.46%	9.22%
5860	1634	万家瑞祥混合	8月5日	1.2065	1.3614	-0.02%	-0.03%	1.31%	3.50%	3.01%	9.41%	8.19%	3.76%	3.12%	40.23%	9.30%
5861	21272	华泰紫金远见	8月5日	1.0853	1.0853	0.42%	-1.24%	3.18%	6.18%	7.78%	9.41%	---	---	6.22%	8.53%	---
5862	12281	中欧精益稳健	8月5日	1.0995	1.0995	0.26%	0.32%	1.73%	4.05%	4.05%	9.40%	6.37%	8.44%	3.71%	9.95%	9.27%
5863	17454	国泰慧益一年	8月5日	1.09	1.09	0.15%	-0.38%	2.07%	3.83%	3.90%	9.40%	---	---	4.42%	9.00%	9.34%
5864	196	工银成长收益	8月5日	1.514	2.02	0.73%	-0.53%	1.34%	6.39%	4.13%	9.39%	2.78%	6.85%	2.09%	102.01%	9.87%
5865	8666	国泰鑫利一年	8月5日	1.1858	1.2458	0.18%	0.19%	1.17%	3.45%	3.79%	9.39%	6.69%	6.45%	4.14%	25.60%	9.20%
5866	161233	国投瑞银瑞泰	8月5日	1.6108	1.6868	0.39%	0.07%	0.64%	4.77%	3.94%	9.38%	8.60%	14.48%	3.14%	69.93%	9.72%
5867	3684	汇安丰融混合	8月5日	1.226	1.226	1.07%	0.36%	-0.06%	-5.90%	4.15%	9.38%	-25.31%	-25.43%	-2.98%	22.60%	8.21%
5868	8221	兴业聚鑫灵活	8月5日	1.505	1.505	0.20%	0.07%	0.60%	1.90%	1.01%	9.38%	4.22%	5.47%	1.90%	27.43%	9.30%
5869	13634	申万菱信双利	8月5日	0.9723	0.9723	0.33%	-0.37%	0.90%	2.35%	3.32%	9.37%	4.17%	-0.90%	3.62%	-2.77%	9.37%
5870	1499	国投瑞银新增	8月5日	1.4869	1.87	0.25%	0.42%	0.75%	2.39%	3.01%	9.36%	7.47%	6.90%	2.81%	99.85%	9.36%
5871	19198	华富灵活配置	8月5日	0.7466	0.7466	0.77%	-0.90%	3.55%	10.64%	9.15%	9.36%	---	---	6.57%	-23.17%	9.60%
5872	519095	新华行业周期	8月5日	3.8394	4.7394	0.52%	-0.92%	3.05%	12.41%	9.90%	9.35%	2.61%	-18.18%	10.13%	415.48%	9.42%
5873	1415	中信保诚新锐	8月5日	1.1132	1.2339	0.74%	-1.10%	3.90%	10.58%	6.53%	9.35%	3.84%	3.84%	6.63%	25.17%	9.24%
5874	519176	浦银安盛消费	8月5日	1.742	2.502	0.29%	-1.69%	0.40%	-3.01%	-6.65%	9.35%	-10.65%	-16.65%	-11.53%	71.45%	8.47%
5875	9570	鹏华匠心精选	8月5日	0.7195	0.7195	0.91%	-0.15%	2.82%	4.09%	9.00%	9.35%	-5.48%	-10.04%	5.19%	-28.05%	9.28%
5876	11087	易方达瑞康混	8月5日	1.0899	1.0899	0.19%	-0.09%	0.19%	1.58%	1.91%	9.34%	-0.74%	3.67%	1.03%	8.99%	8.83%
5877	9751	汇安价值蓝筹	8月5日	0.7304	0.7304	1.29%	-0.08%	0.65%	10.32%	9.67%	9.34%	-14.96%	-30.53%	4.96%	-26.96%	9.36%
5878	10941	大成安享得利	8月5日	1.113	1.113	0.05%	0.03%	0.05%	0.77%	2.80%	9.33%	9.21%	8.72%	4.19%	11.30%	9.39%
5879	9401	华安添瑞6个	8月5日	1.1811	1.2111	0.11%	0.03%	0.91%	2.63%	3.31%	9.33%	10.27%	12.46%	2.89%	21.56%	8.82%
5880	9951	广发稳健回报	8月5日	0.8316	0.8316	0.46%	0.06%	3.05%	6.38%	5.57%	9.33%	-4.01%	-7.22%	4.96%	-16.84%	8.69%
5881	6878	天治量化核心	8月5日	0.4998	0.7748	0.99%	0.44%	3.78%	11.56%	-11.84%	9.32%	-35.23%	-42.53%	-8.81%	-39.45%	8.98%
5882	519198	万家颐和灵活	8月5日	1.5231	2.0231	0.16%	1.28%	1.40%	5.54%	8.41%	9.32%	-6.64%	-3.66%	0.63%	115.62%	7.05%
5883	13611	工银民瑞一年	8月5日	1.113	1.113	0.34%	-0.21%	0.66%	2.11%	2.13%	9.30%	4.61%	10.43%	2.72%	11.30%	9.29%
5884	10055	万家健康产业	8月5日	0.7556	0.7556	1.48%	0.77%	8.11%	8.10%	13.45%	9.29%	-22.90%	-31.65%	9.57%	-24.44%	6.42%
5885	11521	鹏扬景源一年	8月5日	1.0845	1.0845	0.14%	-0.11%	1.16%	2.75%	3.09%	9.29%	6.46%	8.41%	2.83%	8.45%	9.03%
5886	15936	中信保诚弘远	8月5日	0.919	0.919	0.76%	0.04%	1.36%	7.33%	8.47%	9.29%	10.51%	1.46%	4.29%	8.62%	9.82%
5887	1910	泰康新机遇混	8月5日	1.2294	1.5964	1.19%	-0.19%	0.37%	8.43%	9.44%	9.29%	2.65%	1.12%	5.01%	59.85%	10.09%
5888	11618	国投瑞银瑞泰	8月5日	1.5334	1.6754	0.39%	0.07%	0.63%	4.75%	3.89%	9.28%	8.41%	14.03%	3.09%	19.87%	9.62%
5889	3685	汇安丰融混合	8月5日	1.1842	1.1842	1.07%	0.36%	-0.07%	-5.93%	4.11%	9.27%	-25.46%	-25.65%	-3.04%	18.42%	8.10%
5890	4710	民生加银鹏程	8月5日	1.2704	1.3204	-0.02%	0.21%	-0.31%	0.68%	1.48%	9.27%	-1.34%	-2.90%	1.50%	33.13%	9.31%
5891	7326	国投瑞银新增	8月5日	1.4753	1.809	0.24%	0.42%	0.74%	2.37%	2.97%	9.27%	7.26%	6.59%	2.76%	63.00%	9.27%
5892	18888	银河主题混合	8月5日	4.0198	4.0198	0.17%	-1.97%	5.76%	5.83%	3.04%	9.27%	-22.27%	---	-0.39%	-22.27%	7.77%
5893	12332	上银鑫尚稳健	8月5日	0.9273	0.9273	0.66%	0.90%	0.36%	2.99%	5.09%	9.26%	18.05%	9.80%	0.99%	-7.27%	9.78%
5894	15092	汇安远见成长	8月5日	0.7714	0.7714	0.36%	1.17%	5.98%	9.96%	5.05%	9.26%	-8.98%	---	6.81%	-22.86%	8.68%
5895	3044	东方红战略精	8月5日	1.4134	1.4634	0.17%	0.08%	1.26%	3.25%	2.80%	9.25%	7.39%	7.80%	3.25%	48.13%	9.14%
5896	18656	新华行业周期	8月5日	1.0452	1.0452	0.52%	-0.92%	3.06%	12.40%	9.86%	9.25%	2.39%	---	10.08%	4.52%	9.32%
5897	260104	景顺长城内需	8月5日	7.73	9.606	1.01%	-1.09%	3.08%	1.38%	5.24%	9.24%	-20.56%	-27.23%	-1.19%	1392.48%	9.03%
5898	664	国联安通盈混	8月5日	1.3098	1.6518	0.07%	-0.11%	0.66%	1.43%	2.68%	9.23%	6.79%	7.15%	2.61%	74.32%	9.28%
5899	2485	国联安通盈混	8月5日	1.2633	1.5943	0.07%	-0.12%	0.65%	1.50%	2.72%	9.23%	6.58%	6.83%	2.64%	40.18%	9.27%
5900	12053	财通资管新聚	8月5日	1.0869	1.0869	0.05%	0.36%	-0.03%	0.24%	1.55%	9.23%	7.22%	7.67%	2.03%	8.69%	9.31%
5901	1453	鹏华弘鑫混合	8月5日	1.267	1.3723	0.36%	0.38%	0.28%	2.09%	2.67%	9.22%	6.12%	4.13%	1.01%	38.61%	7.67%
5902	9308	天弘安康颐养	8月5日	1.3144	1.3144	0.05%	0.24%	1.20%	2.54%	2.57%	9.22%	11.17%	11.97%	2.43%	31.44%	9.10%
5903	16167	万家颐远均衡	8月5日	0.8601	0.8601	0.20%	1.27%	1.26%	5.94%	8.60%	9.21%	-6.36%	---	0.86%	-13.99%	6.92%
5904	17231	宝盈价值成长	8月5日	1.0873	1.0873	0.81%	-1.31%	2.96%	1.31%	2.03%	9.21%	---	---	-1.87%	8.73%	9.44%
5905	13160	创金合信碳中	8月5日	0.439	0.439	0.69%	-0.93%	6.89%	9.75%	10.61%	9.20%	-20.51%	-47.73%	9.15%	-56.10%	10.03%
5906	12522	英大稳固增强	8月5日	1.0329	1.0329	-0.01%	-0.01%	0.09%	2.60%	2.62%	9.20%	4.83%	8.18%	2.46%	3.29%	8.92%
5907	9999	东方中国红利	8月5日	0.8448	0.8448	0.82%	-0.79%	0.02%	2.40%	3.23%	9.19%	-5.78%	-14.31%	-1.12%	-15.52%	9.36%
5908	4658	金鹰民富收益	8月5日	0.9753	0.9753	-0.05%	0.58%	2.42%	5.82%	5.95%	9.19%	2.98%	-8.00%	6.46%	-2.47%	9.08%
5909	2010	中欧瑾通灵活	8月5日	1.4569	1.5966	0.14%	0.05%	1.22%	3.48%	3.35%	9.18%	9.49%	11.03%	3.56%	63.44%	9.15%
5910	1623	兴业国企改革	8月5日	2.45	2.45	0.62%	0.49%	0.62%	4.97%	7.22%	9.18%	1.11%	2.47%	3.73%	145.00%	9.57%
5911	10188	中欧添益一年	8月5日	1.1358	1.1358	0.19%	0.11%	2.07%	3.57%	3.17%	9.18%	6.39%	6.47%	3.19%	13.58%	9.10%
5912	12965	招商瑞泰1年	8月5日	1.1163	1.1163	0.27%	0.24%	1.75%	4.88%	5.72%	9.18%	8.62%	10.98%	5.88%	11.63%	9.01%
5913	590002	中邮核心成长	8月5日	0.5702	0.5702	1.51%	2.35%	-3.21%	7.18%	11.52%	9.17%	-5.06%	-31.20%	4.32%	-42.98%	9.55%
5914	1454	鹏华弘鑫混合	8月5日	1.25	1.352	0.37%	0.39%	0.28%	2.07%	2.64%	9.17%	6.03%	3.98%	0.98%	36.55%	7.62%
5915	360007	光大优势配置	8月5日	0.6455	1.1047	0.67%	-0.71%	2.41%	1.64%	-0.19%	9.17%	-10.48%	-23.83%	2.31%	-3.70%	9.00%
5916	15000	华泰保兴吉年	8月5日	0.6296	0.6296	0.56%	-1.50%	3.18%	5.00%	2.09%	9.17%	-18.04%	-35.23%	-0.32%	-37.04%	8.65%
5917	13998	中欧瑾添混合	8月5日	0.9035	0.9035	0.19%	-0.03%	1.87%	3.34%	2.93%	9.17%	-4.85%	-10.14%	2.86%	-9.65%	9.09%
5918	519068	汇添富成长焦	8月5日	1.7845	3.1855	0.51%	-0.37%	4.75%	6.51%	3.96%	9.15%	-13.78%	-33.39%	1.55%	294.47%	8.98%
5919	10831	国泰通利9个	8月5日	1.1344	1.1344	0.23%	0.10%	1.03%	2.71%	4.25%	9.15%	4.57%	6.22%	4.65%	13.44%	8.97%
5920	10931	国联安鑫元1	8月5日	1.1559	1.1559	0.12%	0.02%	0.03%	0.72%	0.54%	9.13%	9.19%	14.43%	0.53%	15.59%	9.06%
5921	15779	景顺长城价值	8月5日	1.6873	1.6873	0.66%	-1.43%	3.26%	6.56%	6.66%	9.13%	24.07%	53.13%	6.21%	52.88%	9.52%
5922	2046	中信保诚新锐	8月5日	1.2014	1.3604	0.75%	-1.11%	3.89%	10.54%	6.41%	9.12%	3.66%	3.30%	6.51%	38.24%	9.12%
5923	5653	国富天颐混合	8月5日	1.0487	1.3942	0.06%	0.25%	0.86%	2.56%	2.25%	9.12%	6.89%	7.55%	2.81%	44.76%	9.04%
5924	8979	万家民丰回报	8月5日	1.1758	1.1758	0.18%	0.33%	1.34%	2.95%	3.56%	9.12%	6.48%	8.02%	3.64%	17.58%	8.93%
5925	12028	光大安阳一年	8月5日	1.0808	1.0808	0.23%	0.37%	2.41%	4.17%	4.29%	9.12%	6.04%	6.69%	5.05%	8.08%	9.11%
5926	13929	中银证券恒瑞	8月5日	1.0077	1.0077	0.14%	0.14%	1.31%	3.60%	3.97%	9.12%	5.39%	2.61%	3.99%	0.77%	8.99%
5927	13715	方正富邦泰利	8月5日	0.9812	0.9812	0.17%	0.83%	0.75%	2.09%	2.84%	9.12%	-1.44%	-2.24%	2.44%	-1.88%	8.82%
5928	20013	中欧臻选成长	8月5日	1.0354	1.0354	0.95%	-1.25%	3.33%	10.32%	6.26%	9.12%	---	---	6.60%	3.54%	9.05%
5929	7412	景顺长城绩优	8月5日	1.0071	1.0071	0.91%	-1.30%	4.34%	0.50%	6.09%	9.11%	-21.88%	-29.51%	0.32%	0.71%	9.04%
5930	5552	国富新趋势混	8月5日	1.2044	1.2632	0.26%	-0.07%	0.46%	3.28%	4.15%	9.10%	8.35%	4.20%	4.96%	26.64%	9.09%
5931	12436	万家招瑞回报	8月5日	1.0394	1.0394	0.22%	0.25%	1.60%	3.16%	3.79%	9.10%	7.31%	6.66%	4.10%	3.94%	8.91%
5932	13999	中欧瑾添混合	8月5日	0.9072	0.9072	0.19%	-0.03%	1.86%	3.31%	3.02%	9.10%	-4.58%	-9.70%	2.85%	-9.28%	9.01%
5933	18620	兴证全球兴晨	8月5日	1.1005	1.1005	0.16%	-0.06%	0.12%	1.07%	6.07%	9.10%	10.05%	---	6.40%	10.05%	9.15%
5934	11190	招商瑞安1年	8月5日	1.133	1.133	0.52%	0.07%	2.27%	5.29%	5.11%	9.08%	10.29%	10.35%	4.23%	13.30%	8.91%
5935	6377	广发趋势动力	8月5日	1.4052	1.6755	0.19%	-1.17%	3.37%	7.46%	6.12%	9.07%	-16.00%	-21.68%	3.29%	63.34%	8.05%
5936	9706	民生加银城镇	8月5日	1.8313	1.8313	0.37%	-0.91%	4.87%	9.99%	3.29%	9.07%	2.25%	-3.26%	4.35%	-20.65%	8.81%
5937	11244	万家惠裕回报	8月5日	1.0764	1.0764	0.39%	-0.07%	1.44%	2.99%	3.20%	9.07%	1.46%	5.23%	2.85%	7.64%	8.87%
5938	10606	创金合信鑫祥	8月5日	1.2121	1.2121	0.20%	0.02%	0.85%	2.00%	3.94%	9.06%	9.30%	14.45%	3.86%	21.21%	9.01%
5939	9064	鹏扬景沃六个	8月5日	1.1628	1.1628	0.09%	-0.15%	1.04%	2.38%	3.02%	9.05%	6.34%	8.19%	2.76%	16.28%	8.78%
5940	9428	鹏扬景沣六个	8月5日	1.1763	1.1763	0.09%	-0.10%	0.99%	2.19%	2.76%	9.05%	5.98%	7.99%	2.48%	17.63%	8.79%
5941	14347	富国趋势优先	8月5日	0.7973	0.7973	0.85%	-0.50%	4.02%	9.29%	7.67%	9.05%	-6.50%	-18.46%	6.82%	-20.27%	8.61%
5942	11072	鹏华安悦一年	8月5日	1.0474	1.0474	0.19%	0.04%	1.86%	4.62%	7.33%	9.04%	9.69%	3.62%	7.54%	4.74%	9.00%
5943	11818	鹏扬景阳一年	8月5日	1.1004	1.1004	0.09%	-0.15%	0.95%	2.21%	2.94%	9.04%	6.38%	8.92%	2.68%	10.04%	8.77%
5944	17224	国泰悦益六个	8月5日	1.0423	1.0423	0.27%	-0.30%	2.44%	4.26%	4.28%	9.03%	5.80%	---	4.31%	4.23%	8.95%
5945	6527	富国优质发展	8月5日	1.4341	1.9431	0.89%	-0.34%	4.43%	8.93%	7.95%	9.02%	-7.91%	-20.44%	6.89%	88.64%	8.59%
5946	1136	易方达裕如灵	8月5日	1.379	1.619	0.14%	0.14%	0.33%	1.88%	1.77%	9.01%	7.57%	9.69%	1.55%	70.72%	8.93%
5947	1721	工银新增益混	8月5日	1.357	1.357	0.22%	0.44%	-0.07%	1.27%	1.95%	9.00%	6.85%	1.57%	1.95%	35.70%	8.91%
5948	160505	博时主题行业	8月5日	1.042	5.737	0.48%	-0.86%	4.41%	12.16%	5.25%	9.00%	-6.71%	-17.50%	3.78%	1225.69%	8.65%
5949	7749	民生加银鹏程	8月5日	1.1708	1.1708	-0.03%	0.20%	-0.33%	0.61%	1.35%	9.00%	-1.84%	-3.63%	1.34%	17.26%	9.03%
5950	17012	广发安润一年	8月5日	1.0868	1.0868	0.06%	-0.39%	0.86%	1.89%	4.25%	9.00%	7.60%	---	4.02%	8.68%	8.88%
5951	11734	国寿安保裕丰	8月5日	0.9655	0.9655	0.38%	0.19%	2.08%	3.46%	4.43%	8.99%	-2.09%	-3.96%	3.05%	-3.45%	9.10%
5952	50018	博时行业轮动	8月5日	1.372	1.372	0.44%	-0.44%	0.15%	0.88%	7.95%	8.98%	-16.34%	-25.96%	7.95%	37.20%	7.95%
5953	1485	华安添颐混合	8月5日	1.2973	1.3612	0.15%	0.15%	0.61%	2.36%	2.77%	8.98%	8.20%	3.04%	3.17%	36.29%	8.76%
5954	2388	天弘裕利灵活	8月5日	1.1463	1.1556	0.19%	0.04%	0.33%	2.34%	2.50%	8.97%	-5.66%	-8.22%	2.83%	15.68%	9.14%
5955	16834	东方红共赢甄	8月5日	1.0698	1.0698	0.20%	-0.12%	1.62%	3.28%	3.09%	8.97%	6.64%	---	3.39%	6.98%	8.85%
5956	4083	国联安鑫隆混	8月5日	1.7102	1.7352	0.26%	0.11%	0.65%	2.62%	3.52%	8.96%	8.87%	12.48%	2.56%	75.24%	9.15%
5957	10932	国联安鑫元1	8月5日	1.1488	1.1488	0.12%	0.02%	0.01%	0.68%	0.46%	8.96%	8.87%	13.91%	0.45%	14.88%	8.89%
5958	9387	嘉实稳福混合	8月5日	1.2229	1.2229	0.06%	0.33%	0.03%	1.00%	3.57%	8.95%	3.73%	5.11%	5.38%	22.29%	8.91%
5959	11975	广发均衡回报	8月5日	0.7876	0.7876	0.43%	-1.88%	6.53%	4.90%	3.60%	8.95%	-4.98%	-18.54%	2.83%	-21.24%	8.75%
5960	12256	安信丰穗一年	8月5日	1.1568	1.1568	0.23%	-0.41%	1.19%	3.69%	3.60%	8.95%	9.36%	14.84%	3.10%	15.68%	8.88%
5961	13635	申万菱信双利	8月5日	0.9577	0.9577	0.32%	-0.37%	0.86%	2.24%	3.11%	8.93%	3.33%	-2.09%	3.37%	-4.23%	8.93%
5962	9952	广发稳健回报	8月5日	0.8153	0.8153	0.47%	0.06%	3.02%	6.28%	5.38%	8.91%	-4.77%	-8.32%	4.71%	-18.47%	8.27%
5963	10725	鹏华安享一年	8月5日	1.1313	1.1313	0.25%	-0.23%	1.35%	2.71%	4.82%	8.91%	7.89%	7.61%	4.70%	13.13%	8.68%
5964	9423	招商瑞信稳健	8月5日	1.2095	1.2655	0.51%	0.03%	2.24%	5.20%	5.13%	8.90%	9.96%	9.72%	4.25%	27.02%	8.76%
5965	12278	国泰佳益混合	8月5日	0.9742	0.9742	0.38%	-0.17%	2.58%	4.80%	4.93%	8.90%	3.58%	-0.02%	4.84%	-2.58%	8.78%
5966	13612	工银民瑞一年	8月5日	1.0973	1.0973	0.34%	-0.22%	0.62%	2.00%	1.92%	8.89%	3.79%	9.13%	2.47%	9.73%	8.88%
5967	13930	中银证券恒瑞	8月5日	1.0002	1.0002	0.14%	0.13%	1.29%	3.54%	3.86%	8.89%	4.96%	1.99%	3.87%	0.02%	8.76%
5968	5553	国富新趋势混	8月5日	1.1901	1.2466	0.25%	-0.07%	0.44%	3.23%	4.04%	8.88%	7.92%	3.56%	4.83%	24.93%	8.87%
5969	5997	天弘裕利灵活	8月5日	1.0329	1.0329	0.19%	0.05%	0.33%	2.32%	2.46%	8.88%	-5.84%	-8.50%	2.77%	3.29%	9.04%
5970	11735	国寿安保裕丰	8月5日	0.9614	0.9614	0.38%	0.18%	2.07%	3.43%	4.38%	8.88%	-2.30%	-4.26%	2.99%	-3.86%	8.98%
5971	15233	银华富裕主题	8月5日	4.3967	4.3967	1.38%	0.99%	-1.66%	7.79%	7.91%	8.88%	2.96%	---	2.96%	4.33%	9.62%
5972	21637	长城周期优选	8月5日	0.967	0.967	0.46%	-2.83%	5.68%	16.52%	15.01%	8.88%	---	---	15.84%	-3.30%	10.00%
5973	4244	东方周期优选	8月5日	0.8531	0.8531	0.11%	-0.30%	1.72%	4.07%	7.29%	8.87%	23.55%	2.67%	14.01%	-14.69%	11.17%
5974	4936	中航混改精选	8月5日	0.7959	0.7959	0.37%	-4.96%	4.92%	0.19%	-1.89%	8.85%	-30.95%	-35.54%	-5.00%	-20.41%	5.35%
5975	11522	鹏扬景源一年	8月5日	1.0655	1.0655	0.14%	-0.11%	1.12%	2.64%	2.89%	8.85%	5.60%	7.11%	2.59%	6.55%	8.59%
5976	13655	华安策略优选	8月5日	1.7492	1.7492	0.70%	-0.21%	6.24%	11.99%	-0.31%	8.84%	-6.78%	-21.17%	-1.42%	-37.32%	8.87%
5977	3045	东方红战略精	8月5日	1.363	1.413	0.17%	0.08%	1.23%	3.14%	2.60%	8.81%	6.53%	6.51%	3.01%	42.88%	8.71%
5978	12014	工银聚润6个	8月5日	0.995	0.995	0.21%	-0.20%	0.70%	2.27%	2.05%	8.80%	0.89%	0.24%	2.39%	-0.50%	8.98%
5979	15398	招商安润灵活	8月5日	1.949	1.949	0.47%	0.14%	10.00%	9.37%	5.15%	8.80%	-24.42%	-51.79%	1.91%	-45.04%	6.74%
5980	12195	万家瑞泽回报	8月5日	1.1017	1.1017	0.02%	0.12%	1.42%	3.40%	3.14%	8.79%	8.80%	8.62%	3.23%	10.17%	8.70%
5981	15946	兴业国企改革	8月5日	2.427	2.427	0.58%	0.50%	0.58%	4.88%	7.06%	8.79%	0.41%	1.55%	3.50%	0.91%	9.18%
5982	18077	光大优势配置	8月5日	0.6408	0.6408	0.66%	-0.73%	2.38%	1.54%	-0.34%	8.79%	-11.06%	---	2.12%	-15.47%	8.63%
5983	5943	工银聚福混合	8月5日	1.403	1.403	0.27%	0.11%	1.01%	3.33%	3.86%	8.78%	7.90%	6.18%	2.73%	40.30%	8.92%
5984	13161	创金合信碳中	8月5日	0.4323	0.4323	0.70%	-0.92%	6.87%	9.64%	10.39%	8.78%	-21.14%	-48.35%	8.89%	-56.77%	9.61%
5985	16620	万家颐和灵活	8月5日	1.5016	1.5016	0.15%	1.27%	1.35%	5.40%	8.14%	8.78%	-7.58%	---	0.33%	-17.59%	6.52%
5986	1316	安信稳健增值	8月5日	1.7576	1.8126	0.21%	-0.11%	0.93%	2.63%	2.25%	8.77%	10.19%	15.14%	1.80%	84.06%	8.67%
5987	1445	华安国企改革	8月5日	2.703	2.703	0.93%	0.26%	-1.24%	8.82%	3.92%	8.77%	-16.29%	-24.43%	-1.67%	170.30%	8.60%
5988	7725	招商瑞文混合	8月5日	1.2823	1.2823	0.20%	-0.11%	1.19%	3.24%	4.04%	8.75%	8.04%	3.67%	2.80%	28.23%	8.60%
5989	12966	招商瑞泰1年	8月5日	1.1	1.1	0.26%	0.24%	1.71%	4.76%	5.52%	8.75%	7.76%	9.65%	5.63%	10.00%	8.58%
5990	17455	国泰慧益一年	8月5日	1.0772	1.0772	0.15%	-0.40%	2.02%	3.66%	3.59%	8.75%	---	---	4.05%	7.72%	8.69%
5991	4937	中航混改精选	8月5日	0.7776	0.7776	0.37%	-4.95%	4.91%	0.17%	-1.93%	8.74%	-31.09%	-35.75%	-5.05%	-22.24%	5.24%
5992	8667	国泰鑫利一年	8月5日	1.1466	1.2066	0.18%	0.17%	1.12%	3.30%	3.49%	8.74%	5.42%	4.56%	3.77%	21.49%	8.55%
5993	10819	安信稳健回报	8月5日	1.1625	1.1625	0.08%	0.29%	0.28%	1.48%	2.51%	8.74%	6.08%	9.25%	2.33%	16.25%	8.64%
5994	16637	博道和瑞多元	8月5日	1.0565	1.0565	0.16%	0.16%	0.70%	2.62%	3.27%	8.72%	4.04%	---	3.01%	5.65%	8.38%
5995	1182	易方达安心回	8月5日	2.447	2.447	0.16%	-0.24%	2.43%	4.39%	3.29%	8.71%	4.22%	-2.04%	4.04%	144.70%	8.56%
5996	3126	长信易进混合	8月5日	1.2982	1.2982	0.28%	-0.08%	0.20%	2.00%	-0.36%	8.71%	11.69%	10.51%	-0.94%	29.82%	8.71%
5997	15093	汇安远见成长	8月5日	0.76	0.76	0.37%	1.16%	5.94%	9.81%	4.80%	8.71%	-9.89%	---	6.49%	-24.00%	8.12%
5998	3127	长信易进混合	8月5日	1.286	1.286	0.28%	-0.08%	0.20%	2.00%	-0.36%	8.70%	11.67%	10.48%	-0.94%	28.60%	8.71%
5999	11212	富国稳健策略	8月5日	0.7562	0.7562	0.85%	-0.47%	4.07%	9.04%	8.01%	8.70%	-7.53%	-18.53%	6.99%	-24.38%	8.26%
6000	10543	中加科鑫混合	8月5日	0.9917	0.9917	0.23%	0.20%	2.25%	4.06%	4.53%	8.70%	5.13%	3.69%	3.96%	-0.83%	8.49%
6001	9130	鹏扬景恒六个	8月5日	1.2713	1.2713	0.10%	-0.13%	0.94%	2.20%	2.94%	8.69%	6.14%	9.90%	2.67%	27.13%	8.40%
6002	2624	广发优企精选	8月5日	2.3532	2.4042	0.99%	0.65%	2.50%	6.26%	2.02%	8.68%	-11.61%	1.46%	0.95%	145.79%	8.59%
6003	11788	工银聚益混合	8月5日	1.0247	1.0247	0.26%	0.11%	0.74%	2.90%	3.92%	8.68%	8.76%	7.01%	3.42%	2.47%	8.79%
