序号	基金代码	基金简称	日期	单位净值	累计净值	日增长率	近1周	近1月	近3月	近6月	近1年	近2年	近3年	今年来	成立来	自定义 
166	378	摩根双债增利	8月5日	1.1492	1.5812	0.37%	0.49%	1.56%	4.43%	5.94%	15.52%	7.46%	5.23%	6.22%	69.66%	15.17%
167	5908	华泰保兴尊利	8月5日	1.3117	1.5362	0.66%	0.80%	-0.22%	5.70%	6.54%	15.42%	18.91%	23.76%	7.06%	56.95%	15.70%
168	164814	工银双债增强	8月5日	1.079	1.806	0.65%	0.84%	4.05%	8.33%	6.62%	15.40%	5.58%	5.58%	8.33%	107.62%	15.65%
169	4222	金信民旺债券	8月5日	1.2513	1.2513	0.18%	0.26%	0.39%	1.89%	3.66%	15.37%	7.27%	-2.80%	4.49%	25.13%	14.62%
170	2636	广发集裕债券	8月5日	1.331	1.468	0.38%	-0.15%	2.46%	5.80%	5.30%	15.34%	5.89%	3.34%	7.51%	47.82%	15.24%
171	160718	嘉实多利收益	8月5日	0.8742	1.6323	0.33%	0.22%	2.43%	5.85%	6.21%	15.16%	12.81%	12.59%	6.86%	92.16%	14.92%
172	3275	国联安添利增	8月5日	1.4407	1.5687	0.52%	0.39%	2.97%	7.14%	7.57%	15.15%	9.29%	13.35%	6.80%	58.83%	14.71%
173	4952	兴全恒益债券	8月5日	1.4279	1.4958	0.38%	0.01%	2.20%	5.58%	5.64%	15.04%	6.16%	7.03%	6.05%	50.22%	14.68%
174	7262	东方红聚利债	8月5日	1.4269	1.4269	0.27%	0.37%	1.20%	4.27%	4.65%	15.00%	8.87%	11.45%	5.63%	42.68%	14.85%
175	5909	华泰保兴尊利	8月5日	1.2857	1.4951	0.66%	0.80%	-0.25%	5.58%	6.34%	14.99%	17.98%	22.30%	6.81%	52.55%	15.27%
176	536	前海开源可转	8月5日	1.2806	1.6506	0.41%	0.89%	3.56%	7.66%	7.61%	14.96%	-8.79%	-14.97%	8.99%	82.84%	14.34%
177	4402	金信民旺债券	8月5日	1.2085	1.2085	0.17%	0.26%	0.36%	1.78%	3.46%	14.92%	6.42%	-3.96%	4.24%	20.85%	14.17%
178	6839	安信聚利增强	8月5日	1.2512	1.2512	0.32%	0.80%	1.98%	4.90%	5.03%	14.83%	13.85%	13.77%	6.04%	25.12%	14.99%
179	2637	广发集裕债券	8月5日	1.291	1.411	0.39%	-0.08%	2.46%	5.65%	5.04%	14.76%	4.79%	1.73%	7.23%	41.78%	14.65%
180	7609	汇安嘉诚债券	8月5日	1.1813	1.2338	0.72%	0.72%	2.74%	8.46%	9.18%	14.75%	12.41%	12.42%	10.93%	24.25%	14.71%
181	16367	嘉实多利收益	8月5日	0.8636	1.1113	0.34%	0.22%	2.40%	5.74%	6.00%	14.73%	11.95%	---	6.62%	12.43%	14.49%
182	11416	恒越嘉鑫债券	8月5日	1.1798	1.1798	0.29%	0.63%	2.10%	3.99%	4.49%	14.71%	15.93%	15.17%	5.47%	17.98%	14.62%
183	13724	信澳鑫益债券	8月5日	1.1228	1.1228	0.21%	0.06%	2.21%	4.72%	6.61%	14.68%	12.54%	12.19%	7.16%	12.28%	14.47%
184	166010	中欧鼎利债券	8月5日	1.2369	1.7671	0.32%	0.41%	1.34%	3.10%	3.99%	14.64%	2.93%	-2.66%	6.29%	97.51%	14.42%
185	9519	中欧鼎利债券	8月5日	1.337	1.376	0.32%	0.41%	1.33%	3.10%	4.00%	14.64%	3.09%	-2.50%	6.28%	21.19%	14.42%
186	3276	国联安添利增	8月5日	1.3853	1.5093	0.52%	0.38%	2.92%	7.01%	7.32%	14.64%	8.30%	11.82%	6.50%	52.66%	14.19%
187	6840	安信聚利增强	8月5日	1.2353	1.2353	0.32%	0.79%	1.96%	4.84%	4.93%	14.60%	13.38%	13.07%	5.92%	23.53%	14.75%
188	4953	兴全恒益债券	8月5日	1.3818	1.4497	0.38%	0.00%	2.17%	5.47%	5.43%	14.59%	5.31%	5.76%	5.80%	45.53%	14.23%
189	122	汇添富实业债	8月5日	1.5301	1.8041	0.39%	0.38%	1.22%	4.81%	5.10%	14.55%	16.27%	19.45%	6.29%	95.35%	14.47%
190	7263	东方红聚利债	8月5日	1.3935	1.3935	0.27%	0.36%	1.16%	4.16%	4.44%	14.55%	8.01%	10.12%	5.38%	39.34%	14.40%
191	20499	金元顺安丰利	8月5日	1.1375	1.1375	0.10%	-0.02%	0.71%	2.19%	3.23%	14.55%	---	---	2.91%	12.07%	14.48%
192	11417	恒越嘉鑫债券	8月5日	1.1694	1.1694	0.28%	0.63%	2.09%	3.94%	4.38%	14.48%	15.46%	14.47%	5.34%	16.94%	14.39%
193	4902	富国丰利增强	8月5日	1.3382	1.3962	0.30%	0.41%	2.50%	5.35%	5.53%	14.42%	10.17%	10.08%	5.91%	40.37%	14.22%
194	184	工银添福债券	8月5日	2.006	2.152	0.40%	0.30%	0.75%	4.48%	5.30%	14.37%	11.57%	15.95%	5.41%	120.27%	14.63%
195	1257	兴业收益增强	8月5日	1.509	1.76	0.27%	0.40%	0.80%	3.50%	3.21%	14.32%	13.18%	14.02%	4.57%	80.01%	14.40%
196	7610	汇安嘉诚债券	8月5日	1.1576	1.2061	0.71%	0.70%	2.70%	8.33%	8.95%	14.27%	11.50%	11.07%	10.66%	21.30%	14.25%
197	973	新华增盈回报	8月5日	1.2565	1.6817	0.16%	-0.02%	0.83%	2.40%	3.42%	14.25%	14.10%	13.59%	3.48%	79.16%	14.18%
198	13725	信澳鑫益债券	8月5日	1.1072	1.1072	0.22%	0.05%	2.17%	4.61%	6.40%	14.25%	11.67%	10.88%	6.90%	10.72%	14.04%
199	519733	交银强化回报	8月5日	1.2583	1.4663	0.39%	0.50%	2.43%	7.02%	7.99%	14.22%	12.16%	3.11%	10.07%	51.85%	14.19%
200	9520	中欧鼎利债券	8月5日	1.3069	1.3459	0.31%	0.41%	1.30%	2.99%	3.78%	14.18%	2.09%	-3.85%	6.03%	18.47%	13.96%
201	13204	恒生前海恒源	8月5日	1.1517	1.1517	0.37%	0.22%	3.64%	10.40%	9.71%	14.12%	13.87%	15.07%	8.63%	15.17%	13.73%
202	185	工银添福债券	8月5日	1.957	2.102	0.46%	0.31%	0.77%	4.43%	5.22%	14.11%	11.00%	14.91%	5.27%	114.82%	14.31%
203	123	汇添富实业债	8月5日	1.4493	1.7233	0.39%	0.37%	1.19%	4.70%	4.89%	14.08%	15.30%	18.12%	6.04%	85.58%	14.01%
204	2738	泓德裕康债券	8月5日	1.3463	1.4663	0.23%	0.12%	1.61%	3.91%	5.08%	14.05%	8.83%	6.45%	5.62%	49.84%	13.77%
205	10600	光大安瑞一年	8月5日	1.1983	1.1983	0.08%	-0.05%	1.77%	4.10%	4.71%	14.05%	10.68%	13.94%	4.43%	19.83%	13.94%
206	3107	光大安祺债券	8月5日	1.3433	1.394	0.12%	0.07%	2.02%	3.97%	4.81%	14.01%	10.34%	11.00%	4.77%	39.86%	13.85%
207	2459	华夏鼎利债券	8月5日	1.3818	1.6788	0.16%	-0.25%	2.45%	3.99%	5.27%	13.94%	10.63%	8.79%	5.00%	78.27%	13.71%
208	13205	恒生前海恒源	8月5日	1.1299	1.1299	0.36%	0.22%	3.64%	10.37%	9.56%	13.90%	13.40%	14.48%	8.48%	12.99%	13.50%
209	9350	前海联合添泽	8月5日	1.2017	1.2517	0.28%	0.28%	1.49%	3.99%	3.98%	13.87%	15.09%	18.06%	5.13%	26.11%	13.79%
210	9349	前海联合添泽	8月5日	1.218	1.268	0.29%	0.28%	1.49%	4.00%	3.99%	13.87%	15.09%	18.14%	5.14%	27.74%	13.79%
211	1258	兴业收益增强	8月5日	1.455	1.687	0.28%	0.34%	0.76%	3.34%	2.97%	13.85%	12.28%	12.63%	4.30%	72.04%	13.94%
212	2460	华夏鼎利债券	8月5日	1.3765	1.6645	0.15%	-0.26%	2.44%	3.95%	5.21%	13.82%	10.38%	8.29%	4.92%	76.49%	13.58%
213	519735	交银强化回报	8月5日	1.2115	1.4085	0.38%	0.49%	2.40%	6.90%	7.78%	13.78%	11.27%	1.82%	9.81%	44.90%	13.75%
214	4807	中银证券安弘	8月5日	1.3426	1.3426	0.19%	0.26%	2.15%	5.54%	4.72%	13.75%	10.28%	4.05%	5.04%	34.26%	13.46%
215	20521	华商安恒债券	8月5日	1.135	1.135	0.11%	0.30%	1.47%	4.66%	5.22%	13.70%	---	---	6.07%	13.50%	13.49%
216	3108	光大安祺债券	8月5日	1.31	1.36	0.12%	0.06%	1.99%	3.89%	4.67%	13.69%	9.69%	10.00%	4.58%	36.39%	13.52%
217	2739	泓德裕康债券	8月5日	1.3033	1.4233	0.23%	0.11%	1.57%	3.82%	4.89%	13.66%	8.06%	5.33%	5.39%	45.24%	13.36%
218	10601	光大安瑞一年	8月5日	1.1763	1.1763	0.09%	-0.05%	1.74%	3.99%	4.50%	13.59%	9.79%	12.58%	4.18%	17.63%	13.48%
219	180015	银华增强收益	8月5日	1.2767	2.0121	0.31%	0.24%	2.07%	4.65%	5.16%	13.47%	8.50%	8.87%	5.74%	136.65%	13.37%
220	20522	华商安恒债券	8月5日	1.1312	1.1312	0.11%	0.30%	1.45%	4.59%	5.07%	13.39%	---	---	5.89%	13.12%	13.18%
221	4808	中银证券安弘	8月5日	1.3131	1.3131	0.18%	0.25%	2.12%	5.42%	4.51%	13.33%	9.48%	2.93%	4.80%	31.31%	13.04%
222	19684	万家添利债券	8月5日	1.1998	1.1998	0.54%	0.48%	1.73%	4.86%	4.04%	13.31%	---	---	5.01%	12.85%	13.15%
223	4267	金鹰持久增利	8月5日	1.5298	1.6198	0.08%	0.41%	3.03%	5.68%	4.74%	13.21%	5.96%	-0.31%	5.42%	63.12%	12.99%
224	310518	申万菱信可转	8月5日	1.934	2.084	0.78%	1.10%	3.70%	8.35%	8.47%	13.17%	6.15%	-2.42%	9.39%	121.90%	13.63%
225	6828	银河久泰债券	8月5日	1.1497	1.3777	0.00%	0.07%	-0.08%	0.13%	-0.06%	13.10%	15.95%	18.73%	0.64%	41.65%	13.10%
226	519726	交银稳固收益	8月5日	1.2425	1.6989	0.12%	0.18%	0.89%	2.32%	3.40%	13.09%	5.75%	5.52%	3.08%	90.62%	12.74%
227	15167	申万菱信可转	8月5日	1.922	1.922	0.79%	1.10%	3.72%	8.28%	8.40%	12.99%	5.84%	-3.03%	9.27%	-1.44%	13.39%
228	161908	万家添利债券	8月5日	1.1921	2.173	0.54%	0.47%	1.70%	4.77%	3.87%	12.91%	9.23%	12.77%	4.79%	152.56%	12.76%
229	10435	富国双债增强	8月5日	1.1372	1.2152	0.28%	-0.08%	1.68%	5.11%	6.45%	12.91%	7.93%	12.18%	6.11%	22.41%	12.52%
230	162105	金鹰持久增利	8月5日	1.4129	1.9186	0.08%	0.41%	3.00%	5.58%	4.56%	12.82%	5.21%	-1.34%	5.20%	122.99%	12.60%
231	18595	华商利欣回报	8月5日	1.1088	1.1088	0.12%	-0.17%	1.24%	3.09%	5.58%	12.82%	---	---	5.24%	10.88%	12.42%
232	350006	天治稳健双盈	8月5日	1.1465	2.1721	0.29%	0.64%	0.10%	1.02%	2.39%	12.77%	7.87%	13.51%	2.71%	139.61%	12.80%
233	110035	易方达双债增	8月5日	1.898	2.408	0.05%	0.37%	0.48%	2.59%	3.26%	12.77%	9.84%	11.06%	4.23%	164.90%	12.51%
234	10014	华夏鼎清债券	8月5日	1.1263	1.1263	0.28%	-0.34%	4.07%	6.53%	5.94%	12.73%	10.79%	9.36%	7.23%	12.63%	12.71%
235	18958	富国双债增强	8月5日	1.135	1.135	0.28%	-0.07%	1.68%	5.11%	6.44%	12.73%	8.06%	---	6.10%	8.06%	12.34%
236	8475	招商民安增益	8月5日	1.2795	1.2795	0.26%	0.44%	3.14%	6.95%	7.46%	12.72%	12.37%	14.52%	7.25%	27.95%	12.52%
237	2711	广发集丰债券	8月5日	1.1815	1.4456	0.14%	0.26%	0.29%	1.00%	1.31%	12.67%	4.94%	9.12%	2.37%	49.67%	12.37%
238	18393	富国稳健添利	8月5日	1.1349	1.1349	0.33%	0.20%	2.80%	5.20%	8.65%	12.56%	12.29%	---	8.45%	13.49%	12.20%
239	15524	天弘多元增利	8月5日	1.1145	1.1145	0.46%	0.32%	1.83%	4.98%	4.92%	12.54%	7.29%	---	4.46%	11.45%	12.33%
240	18403	富国稳健添利	8月5日	1.1341	1.1341	0.32%	0.20%	2.79%	5.19%	8.65%	12.54%	12.24%	---	8.44%	13.41%	12.19%
241	18596	华商利欣回报	8月5日	1.1024	1.1024	0.12%	-0.18%	1.21%	3.00%	5.42%	12.48%	---	---	5.06%	10.24%	12.08%
242	9358	兴业稳健双利	8月5日	1.0958	1.0958	0.23%	0.20%	0.53%	3.25%	3.71%	12.41%	7.57%	8.43%	6.03%	9.58%	12.26%
243	16331	鹏华创兴增利	8月5日	1.0897	1.0897	0.01%	0.04%	0.17%	6.57%	8.79%	12.40%	10.10%	---	8.59%	8.97%	12.20%
244	340009	兴全磐稳增利	8月5日	1.5848	2.1398	0.18%	0.21%	1.28%	3.51%	3.60%	12.38%	7.88%	11.07%	4.42%	138.83%	12.22%
245	10174	英大智享债券	8月5日	1.2562	1.2562	0.02%	0.19%	0.19%	1.59%	4.02%	12.38%	13.64%	22.75%	4.97%	25.61%	12.07%
246	110036	易方达双债增	8月5日	1.828	2.3	0.05%	0.38%	0.44%	2.52%	3.10%	12.35%	9.00%	9.79%	4.04%	151.55%	12.08%
247	16474	交银稳固收益	8月5日	1.3353	1.3353	0.12%	0.17%	0.85%	2.21%	3.19%	12.32%	4.58%	---	2.83%	2.86%	11.97%
248	10015	华夏鼎清债券	8月5日	1.1054	1.1054	0.28%	-0.34%	4.04%	6.41%	5.74%	12.28%	9.91%	8.05%	6.98%	10.54%	12.27%
249	1945	东方红信用债	8月5日	1.2254	1.4754	0.13%	0.32%	0.50%	3.16%	3.11%	12.27%	6.89%	8.15%	4.40%	52.78%	12.18%
250	810	富国收益增强	8月5日	1.365	1.56	0.44%	0.37%	2.55%	4.44%	4.76%	12.25%	-3.94%	-7.96%	4.28%	58.45%	12.25%
251	20019	国泰双利债券	8月5日	1.7748	2.1948	-0.03%	0.35%	0.54%	1.42%	4.71%	12.19%	12.54%	15.14%	8.22%	149.39%	12.26%
252	163827	中银产业债债	8月5日	1.1782	1.5832	0.25%	0.14%	1.74%	4.10%	4.09%	12.11%	9.99%	13.85%	5.02%	70.39%	11.88%
253	2712	广发集丰债券	8月5日	1.1619	1.4011	0.13%	0.25%	0.24%	0.86%	1.05%	12.10%	3.91%	7.52%	2.06%	44.16%	11.81%
254	15525	天弘多元增利	8月5日	1.1019	1.1019	0.46%	0.32%	1.79%	4.88%	4.71%	12.10%	6.43%	---	4.22%	10.19%	11.88%
255	17498	淳厚添益债券	8月5日	1.1655	1.1655	0.28%	-0.33%	2.91%	6.24%	7.08%	12.05%	15.71%	---	6.94%	16.55%	11.94%
256	8476	招商民安增益	8月5日	1.2385	1.2385	0.26%	0.43%	3.08%	6.79%	7.15%	12.04%	11.04%	12.47%	6.87%	23.85%	11.86%
257	164105	华富强化回报	8月5日	1.6387	2.2961	0.34%	0.34%	0.94%	4.18%	5.11%	11.98%	8.01%	6.95%	6.76%	160.81%	11.98%
258	9359	兴业稳健双利	8月5日	1.0747	1.0747	0.22%	0.20%	0.50%	3.15%	3.51%	11.96%	6.71%	7.14%	5.78%	7.47%	11.82%
259	161624	融通可转债债	8月5日	1.1224	1.2324	0.89%	-0.57%	8.37%	12.61%	12.85%	11.94%	-15.96%	-9.53%	12.65%	20.70%	12.75%
260	10175	英大智享债券	8月5日	1.2332	1.2332	0.02%	0.18%	0.15%	1.48%	3.81%	11.94%	12.73%	21.28%	4.72%	23.31%	11.63%
261	7398	兴全磐稳增利	8月5日	1.4041	2.0881	0.18%	0.20%	1.24%	3.40%	3.40%	11.93%	7.01%	9.74%	4.18%	24.34%	11.77%
262	3401	工银可转债债	8月5日	1.7383	1.7383	1.07%	-1.26%	0.24%	3.73%	1.82%	11.89%	13.61%	22.32%	2.37%	73.83%	13.38%
263	160612	鹏华丰收债券	8月5日	1.124	1.937	0.27%	0.09%	1.54%	3.59%	4.07%	11.84%	9.87%	3.85%	4.17%	136.21%	11.84%
264	1946	东方红信用债	8月5日	1.1874	1.4274	0.13%	0.30%	0.46%	3.04%	2.90%	11.81%	6.03%	6.85%	4.15%	47.29%	11.72%
265	20020	国泰双利债券	8月5日	1.6903	2.0793	-0.03%	0.34%	0.51%	1.28%	4.47%	11.79%	11.64%	13.72%	7.94%	133.16%	11.87%
266	812	富国收益增强	8月5日	1.301	1.496	0.39%	0.31%	2.52%	4.33%	4.50%	11.77%	-4.69%	-9.02%	4.08%	51.46%	11.77%
267	4486	嘉实稳怡债券	8月5日	0.983	1.1246	0.15%	0.20%	0.19%	1.73%	8.52%	11.72%	-2.72%	-7.75%	8.06%	11.69%	11.77%
268	118	广发聚鑫债券	8月5日	1.5912	2.3941	0.23%	-0.08%	1.40%	3.21%	4.96%	11.71%	7.84%	11.99%	5.22%	180.33%	11.53%
269	10838	格林泓景债券	8月5日	1.007	2.317	0.00%	-0.02%	-0.05%	-0.15%	-0.15%	11.70%	4.33%	-4.23%	-0.98%	130.83%	11.46%
270	5078	富国宝利增强	8月5日	1.3655	1.4055	0.32%	0.04%	1.52%	4.03%	3.45%	11.68%	8.54%	8.75%	3.53%	40.96%	11.59%
271	8936	中银产业债债	8月5日	1.1509	1.3509	0.25%	0.13%	1.71%	3.98%	3.88%	11.67%	9.10%	12.49%	4.77%	24.48%	11.44%
272	17499	淳厚添益债券	8月5日	1.1553	1.1553	0.30%	-0.33%	2.89%	6.14%	6.88%	11.64%	14.82%	---	6.70%	15.53%	11.54%
273	5656	光大安泽债券	8月5日	1.2151	1.3381	0.12%	-0.02%	1.52%	2.85%	3.83%	11.58%	6.97%	10.13%	4.96%	35.96%	11.44%
274	630009	华商稳定增利	8月5日	1.98	2.31	0.51%	-0.20%	3.18%	6.28%	6.17%	11.55%	10.24%	10.43%	6.57%	148.69%	11.55%
275	161625	融通可转债债	8月5日	1.0756	1.1856	0.89%	-0.57%	8.33%	12.50%	12.63%	11.48%	-16.64%	-10.61%	12.37%	15.72%	12.30%
276	13548	招商享利增强	8月5日	1.0611	1.0611	0.14%	0.12%	0.46%	2.51%	3.01%	11.42%	4.88%	5.55%	2.52%	6.11%	11.11%
277	2276	中邮纯债恒利	8月5日	1.423	1.534	0.42%	0.49%	1.50%	4.63%	4.79%	11.35%	13.03%	15.69%	6.04%	58.04%	11.52%
278	5886	华夏鼎沛债券	8月5日	1.1919	1.2921	0.86%	0.70%	2.95%	2.94%	5.83%	11.31%	7.95%	-7.73%	7.46%	28.52%	11.32%
279	119	广发聚鑫债券	8月5日	1.5836	2.336	0.23%	-0.08%	1.37%	3.11%	4.75%	11.30%	7.02%	10.70%	4.97%	169.73%	11.12%
280	4333	金鹰元盛债券	8月5日	1.4178	1.6188	0.26%	0.27%	0.60%	3.20%	2.95%	11.29%	11.11%	9.57%	4.13%	55.21%	11.29%
281	10449	广发恒悦债券	8月5日	1.1168	1.1288	0.31%	-0.06%	1.22%	3.38%	4.04%	11.29%	8.32%	9.77%	3.59%	13.01%	11.46%
282	8524	华泰柏瑞锦瑞	8月5日	1.1636	1.1636	-0.08%	0.21%	0.29%	3.48%	4.13%	11.27%	7.08%	1.00%	5.08%	16.36%	11.35%
283	15529	华泰柏瑞锦瑞	8月5日	1.1636	1.1636	-0.08%	0.21%	0.29%	3.47%	4.13%	11.26%	7.08%	---	5.08%	8.37%	11.35%
284	18767	汇添富稳乐回	8月5日	1.1441	1.1441	0.47%	1.19%	0.99%	4.66%	7.15%	11.25%	---	---	6.90%	14.41%	11.19%
285	13650	华安乾煜债券	8月5日	1.158	1.158	0.16%	0.10%	0.93%	2.92%	4.03%	11.23%	10.39%	13.62%	4.57%	15.80%	10.97%
286	5657	光大安泽债券	8月5日	1.1834	1.304	0.12%	-0.02%	1.49%	2.75%	3.63%	11.15%	6.13%	8.83%	4.71%	32.23%	10.99%
287	21434	融通通福债券	8月5日	1.3062	1.5115	0.25%	0.16%	0.66%	2.54%	3.38%	11.11%	---	---	3.67%	10.21%	11.22%
288	630109	华商稳定增利	8月5日	1.862	2.182	0.49%	-0.21%	3.16%	6.16%	5.92%	11.10%	9.34%	9.08%	6.28%	133.79%	11.10%
289	4025	融通收益增强	8月5日	1.1909	1.3629	0.08%	-0.09%	0.80%	-0.44%	2.24%	11.05%	1.01%	0.11%	5.07%	39.23%	11.27%
290	2277	中邮纯债恒利	8月5日	1.399	1.509	0.36%	0.43%	1.38%	4.56%	4.64%	11.03%	12.46%	14.77%	5.90%	55.14%	11.21%
291	10451	广发恒悦债券	8月5日	1.1102	1.1222	0.31%	-0.06%	1.21%	3.35%	4.00%	11.00%	7.92%	9.29%	3.53%	12.34%	11.16%
292	6140	广发集嘉债券	8月5日	1.2733	1.4764	0.32%	-0.12%	1.83%	4.67%	4.14%	10.97%	6.57%	8.38%	4.05%	49.91%	10.65%
293	13549	招商享利增强	8月5日	1.0456	1.0456	0.14%	0.11%	0.42%	2.41%	2.80%	10.97%	4.04%	4.28%	2.27%	4.56%	10.66%
294	70015	嘉实多元债券	8月5日	1.331	2.096	0.23%	0.00%	0.76%	2.07%	2.07%	10.95%	7.99%	12.43%	1.84%	157.39%	10.77%
295	10450	广发恒悦债券	8月5日	1.1011	1.1129	0.31%	-0.07%	1.19%	3.29%	3.89%	10.95%	7.66%	8.76%	3.41%	11.40%	11.12%
296	18491	格林聚合增强	8月5日	1.1216	1.1216	0.06%	0.28%	1.97%	3.19%	3.82%	10.90%	---	---	5.71%	12.15%	10.92%
297	5887	华夏鼎沛债券	8月5日	1.1612	1.2573	0.86%	0.70%	2.93%	2.83%	5.63%	10.89%	7.10%	-8.83%	7.21%	24.93%	10.89%
298	20787	国寿安保泰裕	8月5日	1.1687	1.1687	0.06%	0.23%	0.65%	2.38%	6.09%	10.89%	---	---	4.80%	16.87%	10.71%
299	12145	中欧稳宁9个	8月5日	1.136	1.136	0.11%	0.29%	0.78%	2.43%	2.93%	10.85%	10.71%	11.07%	3.66%	13.60%	10.72%
300	162108	金鹰元盛债券	8月5日	1.3455	1.5225	0.26%	0.26%	0.56%	3.10%	2.74%	10.83%	10.20%	8.25%	3.88%	59.49%	10.83%
301	16728	华安乾煜债券	8月5日	1.1465	1.1465	0.15%	0.10%	0.90%	2.82%	3.86%	10.83%	9.62%	---	4.35%	13.15%	10.58%
302	8525	华泰柏瑞锦瑞	8月5日	1.138	1.138	-0.08%	0.19%	0.26%	3.36%	3.93%	10.82%	6.22%	-0.20%	4.84%	13.80%	10.91%
303	9916	格林泓利增强	8月5日	1.01	1.01	0.00%	0.00%	0.02%	0.08%	0.17%	10.81%	1.71%	-2.72%	0.22%	1.00%	10.83%
304	7833	长盛稳怡添利	8月5日	1.2	1.2525	0.28%	0.22%	1.33%	3.75%	3.48%	10.71%	11.40%	9.89%	5.09%	25.51%	10.87%
305	70016	嘉实多元债券	8月5日	1.32	2.032	0.15%	0.00%	0.76%	2.01%	1.93%	10.68%	7.33%	11.41%	1.69%	144.34%	10.50%
306	4026	融通收益增强	8月5日	1.1679	1.3249	0.08%	-0.10%	0.77%	-0.55%	2.04%	10.61%	0.20%	-1.10%	4.82%	34.84%	10.82%
307	8452	兴全恒鑫债券	8月5日	1.1203	1.3553	0.02%	0.21%	-0.06%	0.97%	1.67%	10.61%	6.48%	12.32%	2.18%	37.37%	10.47%
308	14846	博时恒乐债券	8月5日	1.1781	1.1781	0.18%	0.39%	1.38%	3.67%	4.29%	10.61%	13.94%	15.53%	3.93%	17.81%	10.39%
309	20002	国泰金龙债券	8月5日	1.1785	1.9696	0.03%	0.18%	0.03%	1.31%	1.33%	10.58%	10.78%	11.30%	2.01%	148.35%	10.48%
310	338	鹏华双债保利	8月5日	1.2896	1.6586	0.29%	0.12%	1.82%	4.57%	3.68%	10.56%	8.69%	5.41%	3.54%	78.29%	10.34%
311	18768	汇添富稳乐回	8月5日	1.1349	1.1349	0.47%	1.19%	0.95%	4.52%	6.92%	10.56%	---	---	6.62%	13.49%	10.50%
312	160622	鹏华丰利债券	8月5日	1.1088	1.6115	0.21%	0.46%	1.14%	3.07%	3.91%	10.53%	11.73%	13.59%	4.70%	76.61%	10.44%
313	20788	国寿安保泰裕	8月5日	1.163	1.163	0.06%	0.22%	0.61%	2.28%	5.89%	10.53%	---	---	4.56%	16.30%	10.35%
314	6141	广发集嘉债券	8月5日	1.2443	1.4442	0.31%	-0.13%	1.79%	4.55%	3.93%	10.52%	5.71%	7.08%	3.80%	46.50%	10.21%
315	7540	华泰保兴安悦	8月5日	1.1686	1.3347	-0.03%	0.92%	-0.95%	-0.48%	0.38%	10.51%	22.52%	24.86%	1.83%	36.64%	10.64%
316	2381	东海祥瑞A	8月5日	1.1948	1.3068	0.02%	0.39%	-0.78%	9.44%	9.83%	10.49%	15.28%	19.20%	9.86%	31.97%	10.51%
317	12146	中欧稳宁9个	8月5日	1.1196	1.1196	0.12%	0.29%	0.76%	2.33%	2.75%	10.47%	9.95%	9.90%	3.45%	11.96%	10.34%
318	12746	富国双利增强	8月5日	1.0416	1.0416	0.21%	0.11%	0.76%	3.60%	4.98%	10.47%	7.85%	6.82%	4.76%	4.16%	10.35%
319	18492	格林聚合增强	8月5日	1.118	1.118	0.06%	0.27%	1.93%	3.09%	3.63%	10.47%	---	---	5.48%	11.79%	10.49%
320	320004	诺安优化收益	8月5日	1.9078	2.6414	0.08%	0.28%	0.14%	1.57%	2.20%	10.46%	8.88%	8.97%	2.50%	258.46%	10.19%
321	12747	富国双利增强	8月5日	1.0358	1.0358	0.20%	0.10%	0.76%	3.59%	4.98%	10.46%	7.82%	6.56%	4.75%	3.58%	10.33%
322	7128	天弘增强回报	8月5日	1.4719	1.4719	0.17%	0.28%	1.61%	3.70%	4.46%	10.44%	8.03%	8.85%	4.00%	47.19%	10.25%
323	290003	泰信双息双利	8月5日	1.1179	1.8024	0.22%	0.06%	1.23%	2.89%	4.59%	10.43%	5.22%	6.28%	5.89%	110.67%	10.63%
324	16720	富国稳健双盈	8月5日	1.0583	1.0583	0.17%	-0.01%	2.05%	3.34%	2.40%	10.38%	7.29%	---	3.39%	5.83%	10.18%
325	16719	富国稳健双盈	8月5日	1.0591	1.0591	0.17%	-0.02%	2.05%	3.34%	2.40%	10.38%	7.29%	---	3.39%	5.91%	10.19%
326	9917	格林泓利增强	8月5日	0.9855	0.9855	0.00%	-0.01%	-0.01%	-0.02%	-0.03%	10.35%	0.61%	-4.31%	-0.03%	-1.45%	10.37%
327	20741	华泰保兴安悦	8月5日	1.1664	1.2473	-0.03%	0.90%	-0.97%	-0.50%	0.32%	10.35%	---	---	1.76%	17.00%	10.48%
328	18277	博时稳健增利	8月5日	1.1145	1.1145	0.23%	0.51%	1.96%	4.00%	4.82%	10.32%	11.16%	---	4.74%	11.45%	10.20%
329	110008	易方达稳健收	8月5日	1.4343	2.6169	0.15%	0.02%	0.93%	3.50%	3.10%	10.30%	9.48%	11.20%	3.46%	266.36%	10.20%
330	15783	创金合信稳健	8月5日	1.14	1.14	0.21%	-0.02%	1.15%	2.08%	3.24%	10.28%	8.13%	13.69%	2.66%	14.00%	9.96%
331	15782	创金合信稳健	8月5日	1.1379	1.1379	0.21%	-0.01%	1.16%	2.09%	3.26%	10.27%	8.00%	13.52%	2.67%	13.79%	9.95%
332	19943	兴业恒益6个	8月5日	1.1105	1.1105	0.09%	1.11%	2.52%	5.05%	5.20%	10.27%	---	---	5.64%	11.05%	10.19%
333	7834	长盛稳怡添利	8月5日	1.1786	1.2246	0.27%	0.20%	1.30%	3.64%	3.27%	10.24%	10.46%	8.54%	4.84%	22.67%	10.41%
